ResourceID,Full Address,Address Type,Building Name,Building Number (Sub-Street),Sub-Street,Building Number (Street),Street,Locality,Town,County,Country,Postcode
1bd0e0ae-61c3-47b3-82d5-e2a758bad5a0,"Canon Court, Abbey Lawn, Abbey Foregate, Shrewsbury, Shropshire, SY2 5DE",Primary,Canon Court,,Abbey Lawn,,Abbey Foregate,,Shrewsbury,Shropshire,,SY2 5DE
1bf7d811-a412-4d3b-941f-e09f01a6f405,"Studio NS22 Netil House, 1  Westgate Street, Hackney, London, E8 3RL",Primary,Studio NS22 Netil House,,,1 ,Westgate Street,Hackney,London,,,E8 3RL
1c045a1f-5d36-459b-a665-b756ea18dd36,"152-160 City Road, London, EC1V 2NX",Primary,,,,152-160,City Road,,London,,,EC1V 2NX
1c81b6cc-87ff-4461-a86d-1e6d25f4b47a,"16  Winchester Walk, London, SE1 9AQ",Primary,,,,16 ,Winchester Walk,,London,,,SE1 9AQ
1c8af398-e8d2-4517-81b4-f356dde1fbce,"Bardon Road, Bardon Hill, Coalville, B37 7BQ",Primary,,,,,Bardon Road,Bardon Hill,Coalville,,,B37 7BQ
1cd154a8-b8dd-4708-b712-eaa90fd2271b,"Viridor House, Priory Bridge Road, Taunton, Somerset, TA1 1AP",Primary,Viridor House,,,,Priory Bridge Road,,Taunton,Somerset,,TA1 1AP
1cea173d-01ee-4248-be96-b38dfd650b6b,"Suite 17, 9 Tanner Street, London, SE1 3LE",Primary,Suite 17,,,9,Tanner Street,,London,,,SE1 3LE
1ced43ff-7d7a-4fd5-bc9e-0b88d87dbfd3,"City Hall, The Queen's Walk, More London Riverside, London, SE1 2AA",Primary,City Hall,,,,The Queen's Walk,More London Riverside,London,,,SE1 2AA
1d897b32-4825-4fd5-ac50-7c0b1b8c8ce2,"21-23 Ives Street, Chelsea, London, SW3 2ND",Primary,,,,21-23,Ives Street,Chelsea,London,,,SW3 2ND
1e3bcc4d-dc85-44e8-af1f-d5df95811f3b,"PO Box 473, New Malden, Surrey, KT3 9DZ",Primary,PO Box 473,,,,,,New Malden,Surrey,,KT3 9DZ
1e3ddb9a-963e-43c1-8f61-a8dbd18be50a,"Wheatfield Way, Kingston Upon Thames, KT1 2PS",Primary,,,,,Wheatfield Way,,Kingston Upon Thames,,,KT1 2PS
1e4bf76c-c931-4943-a779-5cdb5677231d,"Euston Tower, 286 Euston Road, London, NW1 3AT",Primary,Euston Tower,,,286,Euston Road,,London,,,NW1 3AT
1e4bf76c-c931-4943-a779-5cdb5677231d,"The Axis, 10 Holliday Street, Birmingham, B1 1TF",Alternative,The Axis,,,10,Holliday Street,,Birmingham,West Midlands,,B1 1TF
1e4bf76c-c931-4943-a779-5cdb5677231d,"Woodcote Grove, Ashley Road, Epsom, Surrey, KT18 5BW",Alternative,Woodcote Grove,,,,Ashley Road,,Epsom,Surrey,,KT18 5BW
1e7ca384-27b6-468b-b09e-7315b68cb87c,"Norfolk House, 31  St James's Square, London, SW1Y 4JJ",Primary,Norfolk House,,,31 ,St James's Square,,London,,,SW1Y 4JJ
1e979aba-dcca-4446-b314-8b58ba429eae,"82  Galleyway Road, Bermondsey, London, SE16 3PB",Primary,,,,82 ,Galleyway Road,Bermondsey,London,,,SE16 3PB
1f09bc2a-4503-4cfc-8b21-31c6e853022f,"St Mary's Road, Ealing, London, W5 5RF",Primary,,,,,St Mary's Road,Ealing,London,,,W5 5RF
1f3e6b0f-5be4-4f0e-a952-7377d0381449,"Wentworth House, Dormay Street, London, SW18 1EY",Primary,Wentworth House,,,,Dormay Street,,London,,,SW18 1EY
1f767067-32c0-4b77-8237-3473342fd69a,"London, ",Primary,,,,,,,London,,,
20227bfa-a499-42d2-bb5c-dedb365080f0,"Ashworth House, 9  The Strand, Ashtead, Surrey, KT21 2AD",Primary,Ashworth House,,,9 ,The Strand,,Ashtead,Surrey,,KT21 2AD
2022a6d4-aaf6-4fd5-8eca-0f47347c6471,"Unit 50, 152-178 Kingston Road, New Malden, KT3 3ST",Primary,Unit 50,,,152-178,Kingston Road,,New Malden,,,KT3 3ST
20253653-9ada-4db5-aa1e-cb2317bf32f6,"The Croft, East Street, Swinton, Malton, Yorkshire, YO17 6SH",Primary,The Croft,,,,East Street,Swinton,Malton,Yorkshire,,YO17 6SH
21200273-35af-4f3b-b8a3-4d1609713cb8,"County Hall, Belvedere Road, London, SE1 7GP",Primary,County Hall,,,,Belvedere Road,,London,,,SE1 7GP
21600018-f959-43be-ad83-6b6c41337414,"201  Townmead Road, Imperial Wharf, London, SW6 2SX",Primary,,,,201 ,Townmead Road,Imperial Wharf,London,,,SW6 2SX
218d9a3f-259f-467a-b688-a786b7392808,"25  City Road, Cambridge, Cambridgeshire, CB1 1DP",Primary,,,,25 ,City Road,,Cambridge,Cambridgeshire,,CB1 1DP
21a817ec-d424-4159-9cd9-fa158f7c5b5d,"Kings House, 32-40 Widmore Road, Bromley, BR1 1RY",Primary,Kings House,,,32-40,Widmore Road,,Bromley,,,BR1 1RY
21c0472b-908e-4891-b234-9dbdfd77b124,"The Town Hall, Wandsworth High Street, Wandsworth,, London, SW18 2PU",Primary,The Town Hall,,,,Wandsworth High Street,,London,,,SW18 2PU
21ea932d-1b26-4c08-8e8a-3973789aa3f1,"Flat 22 Jeeva Mansions, 135  Shacklewell Lane, Hackney Downs, London, N16 7RW",Primary,,Flat 22,Jeeva Mansions,135 ,Shacklewell Lane,Hackney Downs,London,,,N16 7RW
22188210-2bf4-4e0c-9443-8d49eb2ed698,"The Town Hall, Blagrave Street, Reading, Berkshire, RG1 1QH",Primary,The Town Hall,,,,Blagrave Street,,Reading,Berkshire,,RG1 1QH
22232cf3-e8a1-41e1-8b54-29c40ab7d5b0,"265-267 Kentish Town Road, Kentish Town, London, NW5 2TP",Primary,,,,265-267,Kentish Town Road,Kentish Town,London,,,NW5 2TP
2274051c-9432-49bb-a106-0c7297e5deea,"48  Fairhazel Gardens, London, NW6 3SJ",Primary,,,,48 ,Fairhazel Gardens,,London,,,NW6 3SJ
22a08604-5447-4281-81ec-ea74f2242ba1,"52 Welbeck Street, London, W1G 9XP",Primary,,,,52,Welbeck Street,,London,,,W1G 9XP
22ab8563-9c8c-49d5-8df4-50c4ef5c281b,"106-110 Kentish Town Road, London, NW1 9PX",Primary,,,,106-110,Kentish Town Road,,London,,,NW1 9PX
22b81cb8-6edb-4044-a431-610de6287b8c,"1a South Terrace, South Street, Dorchester, Dorset, DT1 1DE",Primary,,1a,South Terrace,,South Street,,Dorchester,Dorset,,DT1 1DE
22c124ac-6c72-4cd6-883d-7b7dee5b48b1,"45  Welbeck Street, London, W1G 8DZ",Primary,,,,45 ,Welbeck Street,,London,,,W1G 8DZ
22e53489-f3e7-43c3-b403-34c1f391bccf,"Camellia House, 76  Water Lane, Wilmslow, Cheshire, SK9 5BB",Primary,Camellia House,,,76 ,Water Lane,,Wilmslow,Cheshire,,SK9 5BB
22fcbcec-64cf-44bc-97d4-741ad4a2989a,"Socotec House, Bretby Business Park, Ashby Road, Bretby, Burton upon Trent, Staffordshire, DE15 0YZ",Primary,Socotec House,,Bretby Business Park,,Ashby Road,Bretby,Burton upon Trent,Staffordshire,,DE15 0YZ
22fcbcec-64cf-44bc-97d4-741ad4a2989a,"Glossop House, Hogwood Lane, Finchampstead, Wokingham, Berkshire, RG40 4QW",Alternative,Glossop House,,,,Hogwood Lane,Finchampstead,Wokingham,Berkshire,,RG40 4QW
2310ab28-a37a-498b-b9c7-908be057c061,"23  Gerard Road, London, N1 8AY",Primary,,,,23 ,Gerard Road,,London,,,N1 8AY
2366af65-c847-45ef-a533-7e36c816329f,"183  Long Lane, Tilehurst, Reading, Berkshire, RG31 6YW",Primary,,,,183 ,Long Lane,Tilehurst,Reading,Berkshire,,RG31 6YW
23b2882a-66ac-4553-9357-c984c210e5d8,"47  Aldwark, York, North Yorkshire, YO1 7BX",Primary,,,,47 ,Aldwark,,York,North Yorkshire,,YO1 7BX
23ed80ca-f49e-4857-a931-205595d9b4f4,"Leadbitter Site Office, Percy Road, Twickenham, TW2 6JW",Primary,Leadbitter Site Office,,,,Percy Road,,Twickenham,,,TW2 6JW
2469248e-f139-4d08-b3bf-12609c1468d6,"1  Frog Lane, 
Tunbridge Wells, Kent, TN1 1YT",Primary,,,,1 ,Frog Lane,,"
Tunbridge Wells",Kent,,TN1 1YT
2487c732-0aac-4b7e-87b1-15045574f568,"29  Welbeck Street, London, W1G 8DA",Primary,,,,29 ,Welbeck Street,,London,,,W1G 8DA
24cc0292-48f5-4a3c-a31a-bd1ba792b1aa,"Park Road, Bestwood Village, Nottingham, Nottinghamshire, NG6 8TQ",Primary,,,,,Park Road,Bestwood Village,Nottingham,Nottinghamshire,,NG6 8TQ
24e502ab-0aa5-44a7-afc7-be003d6b1bc0,"Artillery Square, Woolwich, London, SE18 4DX",Primary,,,,,Artillery Square,Woolwich,London,,,SE18 4DX
250aed77-bc34-41ff-9315-4780472a6e77,"Boone's Chapel, Lee High Road, London, SE13 5PH",Primary,Boone's Chapel,,,,Lee High Road,,London,,,SE13 5PH
25b754c7-74c5-4579-b00d-88ec70792d37,"Bickle's Yard, 151B Bermondsey Street, London, SE1 3UW",Primary,Bickle's Yard,,,151B,Bermondsey Street,,London,,,SE1 3UW
263038ff-733a-4845-8740-f6952e5a4d94,"School of Archaeology & Ancient History, Mayor's Walk, Leicester, Leicestershire, LE1 7RH",Primary,School of Archaeology & Ancient History,,,,Mayor's Walk,,Leicester,Leicestershire,,LE1 7RH
2642fca2-47d5-45e3-82c8-76089aad676d,"181  Lewisham High Street, London, SE13 6AA",Primary,,,,181 ,Lewisham High Street,,London,,,SE13 6AA
266863c8-2c5a-40c4-a982-37c21ec6a298,"1 Kings Avenue, Winchmore Hill, London, N21 3NA",Primary,,,,1,Kings Avenue,Winchmore Hill,London,,,N21 3NA
26d73e9e-8fc4-4568-8683-9e3170ef64ec,"6  Bermuda Road, Ransomes Europark, Ipswich, Suffolk, IP3 9RU",Primary,,,,6 ,Bermuda Road,Ransomes Europark,Ipswich,Suffolk,,IP3 9RU
26d980cb-3d5e-424f-ba81-5ab98942bebf,"2nd Floor - Lewisham Library, 199-201 Lewisham High Street, SE13 6LG",Primary,2nd Floor - Lewisham Library,,,199-201,Lewisham High Street,,,,,SE13 6LG
2747c515-cef4-41d0-bd60-d5742d1c920d,"1  Greencoat Row,, London, SW1P 1PQ",Primary,,,,1 ,"Greencoat Row,",,London,,,SW1P 1PQ
275aed06-d420-4773-9fcc-a4ddfd291901,"Mott MacDonald House, 8-10 Sydenham Road, Croydon, CR0 2EE",Primary,Mott MacDonald House,,,8-10,Sydenham Road,,Croydon,,,CR0 2EE
27fca026-71f3-4c30-ba81-1bb08b614abd,"187  Southborough Lane, Bromley, BR2 8AR",Primary,,,,187 ,Southborough Lane,,Bromley,,,BR2 8AR
28a60b77-30ed-4e85-86e1-44555428fe49,"Mill Farm, Mapledurham, Reading, Oxfordshire, RG4 7TX",Primary,,,,,Mill Farm,Mapledurham,Reading,Oxfordshire,,RG4 7TX
28b568d6-0abd-4034-bfed-0bfe86f6bc67,"Friars Corner, 155a Friern Barnet Lane, Whetstone, London, N20 0NP",Primary,Friars Corner,,,155a,Friern Barnet Lane,Whetstone,London,,,N20 0NP
28e0adae-8c06-4828-8a11-066758474e63,"10  South Crescent, London, WC1E 7BD",Primary,,,,10 ,South Crescent,,London,,,WC1E 7BD
29811c9e-241e-457a-b6e2-08bbbed5c040,"128  Southwark Street, London, SE1 0SW",Primary,,,,128 ,Southwark Street,,London,,,SE1 0SW
299dd958-8387-4c90-839a-81a1e557e7f3,"Romney Road, Greenwich, London, SE10 9NF",Primary,,,,,Romney Road,Greenwich,London,,,SE10 9NF
29b30c0d-364f-4d71-8b5a-a75e766ee5d7,"Golder House, Tadcaster Enterprise Park, Station Road, Tadcaster, North Yorkshire, LS24 9FJ",Primary,Golder House,,Tadcaster Enterprise Park,,Station Road,,Tadcaster,North Yorkshire,,LS24 9FJ
29fb7d1d-ee23-46c7-b4b7-35962d5426fd,"125  Church Road, London, SE19 2PR",Primary,,,,125 ,Church Road,,London,,,SE19 2PR
2b1e90d1-b328-49b9-a2c1-8da92c45ffd6,"41  Pear Tree Street, London, EC1V 3AG",Primary,,,,41 ,Pear Tree Street,,London,,,EC1V 3AG
2b38cf4b-bbc7-400d-8b05-258363dba060,"Freshwater House, 158-162 Shaftsbury Avenue, London, WC2H 8HR",Primary,Freshwater House,,,158-162,Shaftsbury Avenue,,London,,,WC2H 8HR
2b402c3d-7159-4660-8aac-621878ebc501,"1  Central Avenue, Welling, DA16 3AX",Primary,,,,1 ,Central Avenue,,Welling,,,DA16 3AX
2b747e34-8122-41c2-aa11-2f1545281b26,"Riverside, 37  Sir Thomas Longley Road, Rochester, Kent, ME2 4DP",Primary,Riverside,,,37 ,Sir Thomas Longley Road,,Rochester,Kent,,ME2 4DP
2b7da8d7-fe6e-4540-bf32-d7bf5fb28b7c,"Wellington Way, Brooklands Business Park, Weybridge, Surrey, KT13 0TT",Primary,,,,,Wellington Way,Brooklands Business Park,Weybridge,Surrey,,KT13 0TT
2bfe1b4a-9feb-49ea-8b8f-ff6e1dd3bf06,"Holly Cottage, Lower Street, Upton Noble, Somerset, BA4 6BB",Primary,Holly Cottage,,,,Lower Street,,Upton Noble,Somerset,,BA4 6BB
2c6c3fe6-2348-4348-965a-62ecc65bc226,"Unit 8 Fulford Business Centre, 35 Hospital Fields Road, York, North Yorkshire, YO10 4DZ",Primary,,Unit 8,Fulford Business Centre,35,Hospital Fields Road,,York,North Yorkshire,,YO10 4DZ
2c6edcfe-a788-4aa6-942f-2a6c8aac76ea,"Excel House, Cray Avenue, Orpington, BR5 3ST",Primary,Excel House,,,,Cray Avenue,,Orpington,,,BR5 3ST
2c703f92-94f0-4d7b-95de-6c61337b6cf0,"34  Sandall Close, Ealing, London, W5 1JF",Primary,,,,34 ,Sandall Close,Ealing,London,,,W5 1JF
2c879d18-8d24-4008-b611-e58c00a2e02b,"Canterbury, Kent, ",Primary,,,,,,,Canterbury,Kent,,
2c8d4e5d-694a-478b-8a5d-077cbb65584f,"37-39 Lime Street, London, EC3M 7AY",Primary,,,,37-39,Lime Street,,London,,,EC3M 7AY
2cc252c0-446f-4e04-9fbe-87e5a6965af8,"Civic Centre, London Road, Morden, London, SM4 5DX",Primary,Civic Centre,,,,London Road,,Morden,,,SM4 5DX
2cc47b0b-2564-430a-a2a0-89ca9e7dbeeb,"12-15 Hanger Green, Ealing, London, W5 3AY",Primary,,,,12-15,Hanger Green,Ealing,London,,,W5 3AY
2d778fcb-dd72-4fa8-9d06-1cb2cc5af5c4,"1-2 Bridge Place, Anchor Boulevard, Crossways, Dartford, Kent, DA2 6SN",Primary,,1-2,Bridge Place,,Anchor Boulevard,Crossways,Dartford,Kent,,DA2 6SN
2d82745e-4a9d-4c96-ab91-d331f0ea48d1,"Providence Cottage, 7  The Horsefair, Romsey, Hampshire, SO51 8EZ",Primary,Providence Cottage,,,7 ,The Horsefair,,Romsey,Hampshire,,SO51 8EZ
2d83ac70-be8e-4d90-b660-7081e618880b,"Unit 20 Perseverance Works, Kingsland Road, Shoreditch, London, E2 8DD",Primary,,Unit 20,Perseverance Works,,Kingsland Road,Shoreditch,London,,,E2 8DD
2dbead29-d043-4590-b11a-df817de20fb0,"Circle House, 1-3 Highbury Station Road, Islington, London, N1 1SE",Primary,Circle House,,,1-3,Highbury Station Road,Islington,London,,,N1 1SE
2e03983d-44d4-417e-b938-7ebe4457733e,"Park Row, Greenwich, London, SE10 9NF",Primary,,,,,Park Row,Greenwich,London,,,SE10 9NF
2e16edea-e690-432d-afba-d85d143675e6,"National Maritime Museum, Park Row, London, SE10 9NF",Primary,National Maritime Museum,,,,Park Row,,London,,,SE10 9NF
2e2326a7-e71e-4682-9f04-f169489703fc,"Tuscany Wharf, 4a Orsman Road, London, N1 5QJ",Primary,Tuscany Wharf,,,4a,Orsman Road,,London,,,N1 5QJ
2e2791a2-1062-4cf7-8c28-256eabea8db4,"Whisby Lodge, Whisby Road, Hillcroft Business Park, Lincoln, Lincolnshire, LN6 3QL",Primary,Whisby Lodge,,,,Whisby Road,Hillcroft Business Park,Lincoln,Lincolnshire,,LN6 3QL
2e389132-f182-4395-b206-f33a52b90e90,"4-8 Tapster Street, Barnet, EN5 5TX",Primary,,,,4-8,Tapster Street,,Barnet,,,EN5 5TX
2e7800cc-b7d7-4437-96f3-5d597c2b035d,"Broadoak House, Horsham Road, Cranleigh, Surrey, GU6 8DJ",Primary,Broadoak House,,,,Horsham Road,,Cranleigh,Surrey,,GU6 8DJ
2e9104c8-83e6-485a-a630-c35fb5a3d2e4,"Riverbridge House, Anchor Boulevard, Dartford, Kent, DA2 6SL",Primary,Riverbridge House,,,,Anchor Boulevard,,Dartford,Kent,,DA2 6SL
2eb63847-9871-4267-9cd5-032b490d3fad,"3 King Street Cloisters, Clifton Walk, London, W6 0GY",Primary,,3,King Street Cloisters,,Clifton Walk,,London,,,W6 0GY
2ed43dc4-c46f-4773-a7fc-051438fbc98b,"Nobel House, 17  Smith Square, London, SW1P",Primary,Nobel House,,,17 ,Smith Square,,London,,,SW1P
2f039465-353c-4c1c-8f63-3eb4c280dde3,"Brightwell Barns, Ipswich Road, Brightwell, Suffolk, IP10 0BJ",Primary,Brightwell Barns,,,,Ipswich Road,,Brightwell,Suffolk,,IP10 0BJ
2f616a8e-4ae0-4cf5-b168-bd1c68e620b8,"Planning Department - County Hall, Market Road, Chelmsford, Essex, CM1 1LF",Primary,Planning Department - County Hall,,,,Market Road,,Chelmsford,Essex,,CM1 1LF
2f6d96ee-7f0a-4a58-bb2d-7dac0d7f6222,"57  Clerkenwell Road, London, EC1M 5NG",Primary,,,,57 ,Clerkenwell Road,,London,,,EC1M 5NG
2f77473d-88d6-4842-9bb1-1a0b44b3cad4,"21 Perseverance Works, 38 Kingsland Road, London, E2 8DD",Primary,,21,Perseverance Works,38,Kingsland Road,,London,,,E2 8DD
2f851ab4-9478-49e3-9df4-13de71a47399,"Terrance House, 151  Hastings Road, Bromley, BR2 8NQ",Primary,Terrance House,,,151 ,Hastings Road,,Bromley,,,BR2 8NQ
2f8f2a13-cdea-483c-be51-4a7546532a52,"Manor Way, Borehamwood, Hertfordshire, WD6 1LN",Primary,,,,,Manor Way,,Borehamwood,Hertfordshire,,WD6 1LN
2fca130e-dbdc-4808-8639-e594353b19d2,"87  East Sheen Avenue, London, SW14 8AX",Primary,,,,87 ,East Sheen Avenue,,London,,,SW14 8AX
2fca1e8e-b0ae-42a0-82ea-287882faeca9,"14  Greenland Street, London, NW1 0D",Primary,,,,14 ,Greenland Street,,London,,,NW1 0D
302c84d5-ce42-449f-bcea-554cf4708057,"8  Watford Road., St Albans, Hertfordshire, AL1 2AJ",Primary,,,,8 ,Watford Road.,,St Albans,Hertfordshire,,AL1 2AJ
3051ccc4-d0c1-4f25-86cc-af63e903e110,"Savoy Court, 7  Strand, London, WC2R 0EX",Primary,Savoy Court,,,7 ,Strand,,London,,,WC2R 0EX
3058cb59-1718-4f7d-8842-1ef98d9b82ec,"3rd Floor - Sterling House, Langston Road, Loughton, Essex, IG10 3TS",Primary,3rd Floor - Sterling House,,,,Langston Road,,Loughton,Essex,,IG10 3TS
305d4558-5d6a-4c90-aca9-00cf85b1f3bc,"5 Choumert Mews, Choumert Road, Peckham, London, SE15 4BD",Primary,,5,Choumert Mews,,Choumert Road,Peckham,London,,,SE15 4BD
3075b13f-c26d-4698-9b96-f83ee893526b,"PO Box 58 - Civic Centre, Silver Street, Enfield, EN1 3XJ",Primary,PO Box 58 - Civic Centre,,,,Silver Street,,Enfield,,,EN1 3XJ
307d63b1-133e-4a8e-af96-7ce2993c1282,"25  West Parade, Lincoln, Lincs, LN1 1NW",Primary,,,,25 ,West Parade,,Lincoln,Lincs,,LN1 1NW
3091cc9c-9a81-471f-8c31-3439753008da,"42-44 Waterside, Brightlingsea, Colchester, Essex, CO7 0FH",Primary,,,,42-44,Waterside,Brightlingsea,Colchester,Essex,,CO7 0FH
30fbc3ce-a2f2-433d-a77e-3fd4950d5d8d,"17  Halstead Road, Wanstead, London, E11 2AY",Primary,,,,17 ,Halstead Road,Wanstead,London,,,E11 2AY
31293105-5b58-4670-9687-a4a9961f69d4,"Broughton Grange Business Centre, Headlands, Kettering, Northants, NN15 6XA",Primary,Broughton Grange Business Centre,,,,Headlands,,Kettering,Northants,,NN15 6XA
31559309-0f33-41ad-b774-c31022c8c218,"Unit 1, Holly Lane, Chilwell, Nottingham, Nottinghamshire, NG9 4AB",Primary,Unit 1,,,,Holly Lane,Chilwell,Nottingham,Nottinghamshire,,NG9 4AB
315632be-19b8-4e4a-9c5c-c15aca4e968e,"14  Lambourne Crescent, Cardiff Business Park, Cardiff, CF14 5GF",Primary,,,,14 ,Lambourne Crescent,Cardiff Business Park,Cardiff,,,CF14 5GF
315c0f69-ad2c-4bd5-80ae-b625836e494e,"Arndale Court, Otley Road, Headingley, Leeds, West Yorkshire, LS6 2UJ",Primary,Arndale Court,,,,Otley Road,Headingley,Leeds,West Yorkshire,,LS6 2UJ
315c0f69-ad2c-4bd5-80ae-b625836e494e,"The Pavilion, Botleigh Grange Office Campus, Hedge End, Southampton, Hampshire, SO30 2AF",Alternative,The Pavilion,,,,Botleigh Grange Office Campus,Hedge End,Southampton,Hampshire,,SO30 2AF
315c0f69-ad2c-4bd5-80ae-b625836e494e,"90 Victoria Street, Bristol, BS1 6DP",Alternative,,,,90,Victoria Street,,Bristol,,,BS1 6DP
315c0f69-ad2c-4bd5-80ae-b625836e494e,"11th Floor, 1 Angel Court, London, EC2R 7HJ",Alternative,11th Floor,,,1,Angel Court,,London,,,EC2R 7HJ
31cc804d-7ff7-4fdd-8fda-b1be6f72754d,"35  Landmark Square, London, E14 9AB",Primary,,,,35 ,Landmark Square,,London,,,E14 9AB
31db7bb6-f750-4eba-b864-ed3922997fb8,"The Old Printworks, 77a Brunswick Street, Edinburgh, EH7 5HS",Primary,The Old Printworks,,,77a,Brunswick Street,,Edinburgh,,,EH7 5HS
321e22c7-a623-4a2d-9f9d-bb0570bf7e83,"11-15 Farm Street, London, W1J 5RS",Primary,,,,11-15,Farm Street,,London,,,W1J 5RS
32208508-0710-47c9-80c3-3b886049d088,"Chasemore Farm, Bookham Road, Downside, Surrey, KT11 3JT",Primary,Chasemore Farm,,,,Bookham Road,,Downside,Surrey,,KT11 3JT
327b3ca8-3b9e-4bda-a906-a17222cf7caf,"19  West Eaton Place, London, SW1X 8LT",Primary,,,,19 ,West Eaton Place,,London,,,SW1X 8LT
32c4151a-d205-4de3-915e-c5165d11f1a1,"Astral House, Imperial Way, Watford, Hertfordshire, WD24 4WW",Primary,Astral House,,,,Imperial Way,,Watford,Hertfordshire,,WD24 4WW
32ef9cbd-04d4-4685-af18-4e2c076ab1b0,"Adamson House, Towers Business Park, Wilmslow Road, Didsbury, Manchester, M20 2YY",Primary,Adamson House,,Towers Business Park,,Wilmslow Road,Didsbury,Manchester,,,M20 2YY
331adf94-1319-43f8-b7b5-f07effb0c4d0,"Grove House, 2B Lichfield Grove, London, N3 2JP",Primary,Grove House,,,2B,Lichfield Grove,,London,,,N3 2JP
331e3a7f-bd78-4465-b78a-cc0a8ce09bb9,"2 Westbury Mews, Westbury Hill, Westbury-on-Trym, Bristol, BS9 3QA",Primary,,2,Westbury Mews,,Westbury Hill,Westbury-on-Trym,Bristol,,,BS9 3QA
335d99a9-d69a-44d8-8efc-95060914bc41,"46-48 East Street, Epsom, Surrey, KT17 1HQ",Primary,,,,46-48,East Street,,Epsom,Surrey,,KT17 1HQ
33af38e6-c23d-4d40-a544-2984208a7fb6,"Bedford House, 125-133 Camden High Street, London, NW1 7JR",Primary,Bedford House,,,125-133,Camden High Street,,London,,,NW1 7JR
33b7a714-8299-4a75-b13f-57bd80bddea8,"33  The Cut, South Bank, London,  SE1 8LF",Primary,,,,33 ,The Cut,South Bank,London,,, SE1 8LF
33cd901a-1305-4ebe-a45d-10ea23e10598,"50  Liverpool Street, London, EC2M 7PY",Primary,,,,50 ,Liverpool Street,,London,,,EC2M 7PY
34113f47-b898-4b7f-90eb-6912ea4ef4de,"The Stamp Office - Somerset House, Strand, London, WC2R1LA",Primary,The Stamp Office - Somerset House,,,,Strand,,London,,,WC2R1LA
34135b44-9e44-4112-a830-6501d1db4e91,"39  Blossom Street, York, North Yorkshire, YO24 1AQ",Primary,,,,39 ,Blossom Street,,York,North Yorkshire,,YO24 1AQ
341f0b98-73a9-4e9c-8017-8c0410ae3b5a,"Carlton House, Aylmer Road, London, E11 3AD",Primary,Carlton House,,,,Aylmer Road,,London,,,E11 3AD
345692f6-6240-4644-be94-0afd18b97077,"Boxgrove Road, Abbey Wood, London, SE2 9JP",Primary,,,,,Boxgrove Road,Abbey Wood,London,,,SE2 9JP
34bb0821-4a25-4857-8374-95012fac4c1b,"The Studio, 14  Aspinall Road, Debenham, Stowmarket, IP14 6QA",Primary,The Studio,,,14 ,Aspinall Road,Debenham,Stowmarket,,,IP14 6QA
34d432ea-844e-4551-82cf-de68f29d6c7a,"1  Bank End, London, SE1 9BU",Primary,,,,1 ,Bank End,,London,,,SE1 9BU
357f1afb-020f-45b0-aeb6-05b79eb399ce,"34 Bell Lane, Uckfield, East Sussex, TN22 1QL",Primary,,,,34,Bell Lane,,Uckfield,East Sussex,,TN22 1QL
35c6e4ed-329f-4b05-9311-7b867fc72530,"88  Kingsway, Holborn, London, WC2B 6AA",Primary,,,,88 ,Kingsway,Holborn,London,,,WC2B 6AA
35d0a33d-b394-4c83-bcd4-4c4d9d8f1050,"Lilywhite House, 782 High Road, Tottenham, London, N17 0BX",Primary,Lilywhite House,,,782,High Road,Tottenham,London,,,N17 0BX
35d2daf3-2836-48a8-a9b3-db0ec064d3d8,"181  Union Street, London, SE1 0LN",Primary,,,,181 ,Union Street,,London,,,SE1 0LN
35e0fb08-291d-444f-a1e2-d94775bf1b83,"100  Chalk Farm Road, Camden, London, NW1 8EH",Primary,,,,100 ,Chalk Farm Road,Camden,London,,,NW1 8EH
36281213-5d8e-4aa1-8efe-98269ce1e56a,"1st Floor, 158  Liverpool Road North, Liverpool, L31 2HP",Primary,1st Floor,,,158 ,Liverpool Road North,,Liverpool,,,L31 2HP
36a78110-0e26-415e-9153-e677a45e10bd,"71-75 Shelton Street, London, WC2H 9JQ",Primary,,,,71-75,Shelton Street,,London,,,WC2H 9JQ
37b44207-a5e6-4ac1-98bd-b9da2c91fa28,"85  Alexandra Road, Farnborough, Hampshire, GU14 6BN",Primary,,,,85 ,Alexandra Road,,Farnborough,Hampshire,,GU14 6BN
37e55b6e-1157-4956-8c45-2ed89d280410,"Richmond Road, Kingston upon Thames, Surrey, KT2 5PE",Primary,,,,,Richmond Road,,Kingston upon Thames,Surrey,,KT2 5PE
37f5091f-9051-4c32-b216-7c5f1ac8dc8f,"Ivory House, East Smithfield, St Katharine's Docks, London, E1W 1AT",Primary,Ivory House,,,,East Smithfield,St Katharine's Docks,London,,,E1W 1AT
37fd0d0e-9929-43f9-bb90-9d3e7703b6a5,"222  Upper Street, Islington, London, N1 1XR",Primary,,,,222 ,Upper Street,Islington,London,,,N1 1XR
38047b8a-408f-4450-bff8-f807bb35726e,"110  Park Street, London, W1K 6NX",Primary,,,,110 ,Park Street,,London,,,W1K 6NX
38110a6a-2f1e-4a73-92e0-252d7e3c9f88,"Weir House, Hurst Road, East Molesey, Surrey, KT8 9AY",Primary,Weir House,,,,Hurst Road,,East Molesey,Surrey,,KT8 9AY
38ad1a4e-84e1-48a1-bc09-6154326996ce,"17  Carlton House Terrace, London, SW1Y 5AS",Primary,,,,17 ,Carlton House Terrace,,London,,,SW1Y 5AS
