ResourceID,Location Description,Location Description Type
e151fe39-a7e8-4e59-9aff-4e3bc4b7d575,Tradescant Road,Primary
e15b6795-a00f-43b5-af3d-667ba8bc9061,"Kirkdale Road, Leytonstone",Primary
e17d2d23-2bc1-41b2-b7b6-0fd368dc8623,"Soho Square, Westminster",Primary
e17d2d23-2bc1-41b2-b7b6-0fd368dc8623,"Hanover Square, W1",Primary
e17d2d23-2bc1-41b2-b7b6-0fd368dc8623,"Bond Street, W1",Primary
e1b68462-b6f6-45b3-a3cf-e07c732a7128,"Land at Hog Hill, Forest Road/Romford Road, Hainault, RM6",Primary
e1b8c07f-e421-419c-908b-426fa36f20ea,"Plantation Place, City of London, EC3",Primary
e1c9c343-172a-482e-a072-e732af17035f,River Thames,Primary
e1daf0c1-318b-456e-8d8e-570af5e1dbd5,"Croham Hurst, Croydon",Primary
e1e44e11-0dcf-477b-a24f-ed5529c6077a,"Wood Wharf, Horsefreey Place, Greenwich, SE10",Primary
e1e44e11-0dcf-477b-a24f-ed5529c6077a,"Wood Wharf, Thames Street, Greenwich, SE10",Primary
e1f4970b-13b9-420e-b0db-7c2138118d6b,Clapham Common South Side,Primary
e1f4970b-13b9-420e-b0db-7c2138118d6b,St Alphonsus Road,Primary
e1fca19e-42d5-4683-ba3e-705266352b59,Baston Manor,Primary
e225b831-d42b-4dfd-9b98-264e71fd5fe4,"St John Street, Islington, EC1",Primary
e23e30ce-b3b5-4866-9404-72f992b01e00,"Penn Gardens, Turpin Avenue, Collier Row, Romford, RM5",Primary
e2478013-a83f-47cf-b853-f6a34546a4d0,"Honor Oak Park, Lewisham, SE23",Primary
e25e6b04-4427-4eb9-a7ea-0a849d247b2e,Dalberg Road,Primary
e26c9cfd-d752-43fb-b268-bc54d13f7c75,"Whalebone Lane North, Chadwell Heath, Barking and Dagenham",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Holborn Viaduct, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Old Bailey, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Ludgate Court, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Ludgate Broadway, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Black Friars Lane, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Queen Victoria Street, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"New Bridge Street, City of London, EC4",Primary
e2897684-df84-49e6-b26a-94c0c7771bfa,"Farringdon Street, City of London, EC4",Primary
e2933a70-6896-4da5-bdf4-878928339c9e,"Greenwich Wharf, Greenwich, SE10",Primary
e2b8da60-9772-4bbd-be4a-329f6bec04fd,"High Street, Queen Elizabeths Girls School",Primary
e2b96812-7960-4009-afea-848206c6c926,"High Street, Acton, Ealing, W3",Primary
e2b96812-7960-4009-afea-848206c6c926,"Acton Lane, Acton, Ealing, W3",Primary
e2b96812-7960-4009-afea-848206c6c926,"Salisbury Street, Acton, Ealing, W3",Primary
e2caf8c8-50fe-4461-9573-f9b0934d64a8,"Glover Drive, Meridian Way, N18",Primary
e2cfb624-2cba-4528-87ac-9073ce754d84,"Orion Park Geopost Site, Merrielands Crescent, Barking and Dagenham, RM9",Primary
e2da449d-91bc-4c9a-8027-648f0ad17338,"Culling Road, Rotherhithe, Southwark, SE16",Primary
e2e746da-dcc7-4f86-a422-d06261c3361f,"Birchin Lane, City of London, EC3",Primary
e2eebe6e-ae8b-4d99-8ee9-ae5b52ec4880,"Southbridge Place, Croydon",Primary
e2efe52c-eb02-45dc-8a92-3a5721911a95,Welling,Primary
e2f95703-f19c-43ac-927d-427fad912825,"Sewer Improvements, Silk Stream Park, The Greenway, Barnet",Primary
e300455b-acf9-41a5-88db-5f739490d826,"Waddon Goods Yard, Purley Way, Waddon, Croydon, CR0",Primary
e30a7368-ee66-4f55-bb28-07550d2a7456,"Church Road, Barnes, Richmond, SW13",Primary
e30a7368-ee66-4f55-bb28-07550d2a7456,"Byfeld Gardens, Barnes, Richmond, SW13",Primary
e30f4507-e4fe-4b35-9d68-0567570da922,Barking Tech College,Primary
e316543c-4bdc-4efa-b464-8af7178c52f2,"Land at St George Wharf, Vauxhall, Lambeth, SW8",Primary
e31ad73c-f1ca-4334-845c-f81be40574d7,"Lambeth Palace Road, Lambeth, SE1",Primary
e322e2c2-3dde-405b-8d0c-3c79861543aa,"Liverpool Street, EC3",Primary
e322e2c2-3dde-405b-8d0c-3c79861543aa,"Blomfield Street, EC3",Primary
e32efaf1-c680-46df-8402-55c065a20630,Hill Top Cafe,Primary
e332994f-b3a1-4959-87c1-29d099d1170a,Alfred's Way (A13),Primary
e334ea82-ab5f-4b7c-918a-f267a8583505,"Beddington Sewage Farm, Beddington",Primary
e339e712-f8fb-4710-a17b-9304308bd63e,"Perivale Lane, Perivale, Ealing, UB6 8SS",Primary
e33e04e3-43ee-4b66-984a-5d8477caa9df,"St Thomas Street, Southwark, SE1",Primary
e33e04e3-43ee-4b66-984a-5d8477caa9df,"Bermondsey Street, Southwark, SE1",Primary
e33ef66e-959c-4ce6-bf74-4996c1a07d16,"Car Park on site of former Courage Brewery, Park Street, Southwark, SE1",Primary
e34b0ef9-03c1-40ce-bd73-5d41ee60c1a9,"Oldfield Road, Lewisham",Primary
e34b0ef9-03c1-40ce-bd73-5d41ee60c1a9,"Old Kent Road, Lewisham",Primary
e34b0ef9-03c1-40ce-bd73-5d41ee60c1a9,"New Cross Road, Lewisham",Primary
e37a3a83-01c0-40c0-a1ed-761f1171fd44,"Portsoken Street, City of London, E1",Primary
e37c4bed-a47c-4ce3-9668-b8fa1a3b7a0b,"Hammersmith Car Park, Beadon Road, W6",Primary
e3946769-cec8-4224-bc4e-71686589ac78,"Dollis Hill Lane, Dollis Hill, Brent, NW2 7BZ",Primary
e39a8748-0ed6-40e3-8ac8-8d8ec65dbf82,"Oakleigh Road North, Barnet",Primary
e39ac1bc-5742-45cd-947b-06ccc0b1f770,"London Bridge, Tooley Street, Southwark, SE1",Primary
e39ac1bc-5742-45cd-947b-06ccc0b1f770,"London Bridge, Montague Close, Southwark, SE1",Primary
e3b58493-9b9f-473f-8d9c-52f2b5348bd4,"Folgate Street, Spitalfields, Tower Hamlets, E1",Primary
e3b58493-9b9f-473f-8d9c-52f2b5348bd4,"Spital Square, Spitalfields, Tower Hamlets, E1",Primary
e3b63513-0775-4cb1-8a9f-657895fa76a0,Chapel Road,Primary
e3b9f06e-a966-44d6-b92b-6322c6c522fd,"Eltham Hill, Eltham, SE9",Primary
e3c1e8eb-417a-4fd6-b361-96c4fe767178,Fir Island,Primary
e3d664de-5144-4ada-b934-cefcaaadca0a,"EDF cable, Upper Thames Street to 3-4 Aldgate Union, Whitechapel High Street",Primary
e3dd85ac-f084-408e-bdbe-836efdd6df55,Carlisle Lane,Primary
e3e3dbc4-288b-4487-927b-70aff293e750,"Former Muirhead and Twinlock Factory Site, Croydon Road, Elmers End, Beckenham, Bromley, BR3",Primary
e3ee3b94-e91b-4ca3-944b-9bc80ce26eb4,"Potter Street Hill, Pinner, HA5",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"West Lane, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Cherry Gardens Street, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Dixons Alley, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Paradise Street, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Cathay Street, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Bermondsey Wall East, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Fulford Street, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Elephant Lane, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Mayflower Street, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"St Marychurch Street, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Kings Stairs Close, Bermondsey, Southwark",Primary
e3f4235d-9e7f-457b-8d54-407f45d3b1fc,"Tunnel Road, Bermondsey, Southwark",Primary
e3f76991-2ed9-4fcf-81e0-329d1d6cd986,"Abchurch Lane, City of London, EC4",Primary
e3fa4bb4-5e2a-44ab-ab7a-b77151feba09,"Cavendish House (grounds Of), Cavendish Road, Clapham Common South Side",Primary
e3fb5b64-9a2e-4a98-9ac4-9230e38c735b,"Winkleys Wharf, Westferry Road, E14",Primary
e4056cb9-ea1f-4bc9-b7b3-4ecb4dc06a31,"Glengall Road, Southwark",Primary
e40f975f-f224-47f1-852d-0eea36d95ffa,"Voyager's Quay, Copperfield Road, Thamesmead, SE28",Primary
e40fbd6a-f5b0-43de-a1c4-3aaaf9b95974,"PSA Triangle Site, Bedfont Road, East Bedfont, Hounslow",Primary
e4155a1c-f548-4db5-bacf-3bda2e0f8210,"London Dock, Tower Hamlets, E1",Primary
e41e5cdc-c716-4c76-810a-cd8b0ed13cb7,"Petworth Street, Battersea, SW11",Primary
e433c67b-f617-463b-8ab3-231f9f64d0f0,"Puddle Dock, EC4",Primary
e4426363-cc9a-4609-93f7-0ae67c91d713,"Public park, Wanstead Park, Wanstead, Redbridge, E11",Primary
e45179a7-3716-4dfe-bca8-04a59cc6c0a3,Jebb Avenue,Primary
e45179a7-3716-4dfe-bca8-04a59cc6c0a3,Lyham Road,Primary
e452ac9f-8fe0-434f-823f-b55f487f17fa,"Public park and golf course Wanstead Park, Wanstead, Redbridge, E11",Primary
e45cdf20-6289-4224-9b06-70718c00786a,Ruxley Old Church,Primary
e4685bb9-5c1b-4d39-a090-008b78da88a6,Woodplace Farm,Primary
e46b5d4f-18c9-4120-ae12-4e60ca7f4164,"Land at Harold Wood Hospital, Lister Avenue, Harold Wood",Primary
e4775969-4ca8-4de1-befe-8eafa967993d,"Ram Street, Wandsworth, SW18",Primary
e477be0f-fdd4-4a17-9058-3b12ec6bdcc9,"St James's Park, Westminster",Primary
e477be0f-fdd4-4a17-9058-3b12ec6bdcc9,"Green Park, Westminster",Primary
e47a8103-6c70-4de1-b60c-6c50cdfa4394,"Honor Oak Estate, Nash Road, Brockley, SE4",Primary
e47a8103-6c70-4de1-b60c-6c50cdfa4394,"Honor Oak Estate, Turnham Road, Brockley, SE4",Primary
e47c8e35-75de-4b6a-b957-49ae7f2f3059,"Altab Ali Park, Whitechapel Road, Whitechapel, E1",Primary
e47d4152-c607-489a-b79d-7660608a187f,Waddington Avenue,Primary
e480edfe-d6b1-4096-9db7-6e4021f81f3f,Rookery Building Estate,Primary
e4a06c94-73b1-4699-b666-064b901b6d48,Norwood Road,Primary
e4a06c94-73b1-4699-b666-064b901b6d48,Croxted Road,Primary
e4a06c94-73b1-4699-b666-064b901b6d48,Herne Hill,Primary
e4a1490b-ec48-48d6-9073-7d2f221be573,"Park Street, Southwark, SE1",Primary
e4a18684-7c13-4ee9-8f68-6abacb14fd82,Farthing Down,Primary
e4a5167b-52fd-4ec6-b6f6-1ddaca75cea5,Orpington By Pass,Primary
e4b3df1f-c777-482e-8976-20d8ca0179a2,Hampstead,Primary
e4b86d3e-2736-4f85-8af7-4eab3fd2794c,"Bellamy's Wharf, Rotherhithe Street, Rotherhithe, Southwark, SE16",Primary
e4c82e11-da21-42ae-a948-2567d6ed6090,"Huggin Hill, EC4",Primary
e4cfc4a7-7faa-4f30-b5c2-e2c5a511f9d2,Lambeth High Street,Primary
e4f5a33e-40e3-475a-871f-2f44313886d0,Shire Lane (Footpath to Church),Primary
e4f89795-c5ec-4d00-bb8d-4fdf95b4f898,"Nightingale Estate, Hackney",Primary
e4ffd30c-e31f-4f66-8b26-e0a823f8afab,"Providence Row, Crispin Street, Tower Hamlets, E1",Primary
e5089351-03a5-4328-b33b-da0e4e63616c,Riverside Walk,Primary
e5135150-73ce-4db4-bfc6-841d87ebb420,"Greenwich Park, Cross Avenue, Greenwich, SE10",Primary
e51be386-b8a5-40e6-a1ec-8959b1e0ead6,"Land at Joel Street Farm, Northwood Hills, Hillingdon",Primary
e52d6178-7319-4192-a786-77acccd8dacb,"St Alphage Garden, City of London, EC2",Primary
e542eb0c-bd7e-4608-9ce3-e6066e5bb350,"Kew Bridge Road, Brentford",Primary
e5576028-1c6a-48f9-90b4-9b4d2b98dd47,"Park Lane, Cheam Village, Sutton",Primary
e5580ec4-fa25-4ada-943f-e99b9e222145,"Thames View Estate, Renwick Road, Barking, Barking and Dagenham",Primary
e56e3bcf-e244-4edd-bc09-d7ecc655ff9a,"Brockley Hill, Stanmore",Primary
e5729578-8981-48cb-8bf8-5f5320120aa2,"A406 North Circular Road, East of Falloden Way-Main Works, (Enfield & Waltham Forest)",Primary
e5915702-6122-4a08-a1a1-8a5a3c81e738,"Leicester Square, City of Westminster, WC2",Primary
e59af8b7-2744-456b-9dd8-fd913bd02a23,"Billiter Street, City of London, EC3",Primary
e5a870f2-65f5-4f5a-a68e-7e533424a89a,"D'Arcy Gardens, Dagenham, RM9 6BS",Primary
e5b5722c-f2b9-429d-abae-7f217a3f4307,"Southampton Buildings, WC2",Primary
e5bd40f5-41d8-4efd-b21a-73f527672871,Thornton Heath,Primary
e5cea590-f1a5-42e8-a235-faa9eb1dcb72,"Backhill, EC1",Primary
e5cea590-f1a5-42e8-a235-faa9eb1dcb72,"Ray Street, EC1",Primary
e5e5eaa0-c9a7-434b-aa69-42901bd9a256,"Beddington Sewage Farm, Sutton",Primary
e5e66625-c6bb-49b0-8877-4f178eb99b4b,"Tanners Hill, SE8",Primary
e5e7a04f-c2fb-454e-9377-862743a4bb1f,"Grange Road, Bermondsey, Southwark",Primary
e5f8bd55-2901-4990-8eb7-04d683d5274e,"Borough High Street, Southwark, SE1",Primary
e628e777-792c-43f8-b4eb-02577be990cb,"Old Bakery and Saville Works Site, Elmers End Road, Elmers End",Primary
e62d515f-55f4-4343-841d-c7d4e19065e2,"Waxlow Road, Harlesden, NW10",Primary
e6372f31-ecf6-4a64-ad94-0287df66e05f,"Watford Way, Mill Hill, Barnet, NW7",Primary
e63b1e25-6366-4a24-bde8-20b62c80b220,Plumstead Road,Primary
e63b1e25-6366-4a24-bde8-20b62c80b220,Arsenal Way,Primary
e63f59e9-5fba-4264-81b5-ddef5ec26e6f,Riverside Walk,Primary
e64141d5-3b07-45c5-9c67-ac8cfb4d2f29,"South Side of Battlebridge, Camden",Primary
e643d5c4-16ea-44ec-8e50-50aa38dfbd69,"Imperial Way, Croydon",Primary
e676e4db-7919-4545-b2f4-07100a2775e6,"Plough Lane, City of London, EC3",Primary
e6778b1a-6f88-4518-874f-1d51da5acd2d,"RAF Uxbridge, Hillingdon Road, Uxbridge, Hillingdon",Primary
e6778b1a-6f88-4518-874f-1d51da5acd2d,"RAF Uxbridge, Vine Lane, Uxbridge, Hillingdon",Primary
e69f70e1-771f-4e04-8809-81f254a7df9e,"Houndsditch, City of London, EC3",Primary
e69f70e1-771f-4e04-8809-81f254a7df9e,"Goring Street, City of London, EC3",Primary
e69f70e1-771f-4e04-8809-81f254a7df9e,"Bevis Marks, City of London, EC2",Primary
e69f70e1-771f-4e04-8809-81f254a7df9e,"Bury Street, City London, EC2",Primary
e6a125b5-c15d-4c59-8c5f-c4a1f64edf76,"Haslemere Avenue, Mitcham",Primary
e6abf812-62d9-46f2-ac70-326cbbd29c0d,"Hendon Town Hall Car Park, The Burroughs, Hendon, Barnet",Primary
e6abf812-62d9-46f2-ac70-326cbbd29c0d,"Hendon Town Hall Car Park, St Josephs Grove, Hendon, Barnet",Primary
e6af9229-8541-4b39-8d76-719df5fb4054,"D'Eynsford Road, Camberwell, Southwark",Primary
e6af9229-8541-4b39-8d76-719df5fb4054,"Kimpton Road, Camberwell, Southwark",Primary
e6af9229-8541-4b39-8d76-719df5fb4054,"Harvey Road, Camberwell, Southwark",Primary
e6b66a05-a666-44d5-adda-18d33f91f8be,"London Bridge, Tooley Street, Southwark, SE1",Primary
e6b9cbe1-6451-4a31-ac82-714e68984131,"Victoria Street, Stratford, E15",Primary
e6bbb879-19af-4bd2-a568-c77e24285c8a,"Market Place (North Side), Romford",Primary
e6becfc0-fe1d-444e-b36b-9529a399e8aa,"Erith High Street, Erith, Bexley",Primary
e6c251df-08ba-4d58-ad0c-31dc6c01a392,"Northgate, Norton Folgate, Hackney, EC2",Primary
e6c92b39-bc5f-41bf-9978-2ae1405a88ee,River Thames,Primary
e6ccd568-0469-4719-9191-5b2767dc05ff,"Besson Street, New Cross, SE14",Primary
e6ce66c0-2915-4edc-816a-bfb91c2c5f48,"Mint Walk, Croydon",Primary
e6cf3ea9-946c-416a-bee1-5d20bc8f32d8,"Cheney Road, Camden",Primary
e6d31c63-3d2b-4f95-936c-5c38f2d62502,Park View Road,Primary
e6d82c4b-0b41-48e0-a020-5914922a1e62,"Wapping High Street, E1",Primary
e6d9fb9e-16f3-4bc2-a11d-6cac745c7fe4,"Upper Richmond Road, East Putney, Wandsworth, SW15",Primary
e6dae26d-07c4-4a6f-b3ce-e55fff1fd212,Lime Meadow Avenue,Primary
e6eb168e-f833-4bba-8763-cc27d5a4794b,"Rolls Road, Southwark, SE1",Primary
e6ed9ae9-4a87-4e6b-b5c1-f9cb1c733646,Battersea,Primary
e6ee0777-0eda-45e6-9bf6-80eb51161c3f,"Magdalen Road, Earlsfield, SW8",Primary
e70fd5da-446e-4d82-8a04-6c76c0960673,"Church Manorway, Erith, Bexley",Primary
e71cfb12-937f-4f17-b11f-a796e18511d8,"Croydon Gateway site, Land West of Station, Dingwall Road, Croydon",Primary
e7286a86-0411-4fc8-9ab9-3218d692d310,"Site A, Dock Road Industrial Estate, Dock Road, West Silverton, Newham, E16",Primary
e75d523d-5fe1-4648-9dc6-88f57ef9d607,"Southwark Bridge, Park Street, Southwark, SE1",Primary
e783136b-5eb6-4a1f-baa4-e9a148abfbf8,"Castle Yard, SE1",Primary
e78343bb-a2eb-4504-b819-47ef34737151,"Horseferry Road, SW1",Primary
e79e80b2-dd6c-4e7d-867d-4655281f09e6,"Fryatt Road, Tottenham, Haringey, N17",Primary
e7a184fe-6c2d-4a08-b627-99a35dbd22c1,"High Street, Cowley, Uxbridge, UB8",Primary
e7ae039b-d410-4146-8a4e-170545463f57,Battersea,Primary
e7c3b739-8911-43ab-9183-a8ec9747884e,"Streatham High Road, Streatham, Lambeth",Primary
e7ce1b90-639d-49b6-ade7-f7f4b74f5235,"Upper Thames Street, City of London, EC4",Primary
e7cf6a56-6fd9-4d35-9edf-c6e7def6c3ec,"Twickenham Road, Isleworth",Primary
e7dd2a62-8cd2-426c-8462-e20acc2e6e2f,"Hospital Lane, Rugby Road, Isleworth, TW1",Primary
e7f7344b-2827-4893-b659-a2ed55943c59,"King William Street, EC4",Primary
e7f9917c-0989-4ce2-920f-761473ce62b3,"King Street, Covent Garden",Primary
e7ff37d9-60db-4a1e-8edf-a9a503c6b3bc,Fulham Palace,Primary
e80300f2-c1d7-4b99-8db9-de97da6d2ab8,"Twelvetrees Crescent, Bromley By Bow, E1",Primary
e80300f2-c1d7-4b99-8db9-de97da6d2ab8,"Gillender Street, Bromley-by-Bow, E1",Primary
e822c125-e30a-487e-93e9-ce46fddff33d,"Ferry Lane, Rainham, Havering, RM13",Primary
e822c125-e30a-487e-93e9-ce46fddff33d,"Salmons Way, Rainham, Havering, RM13",Primary
e822c125-e30a-487e-93e9-ce46fddff33d,"Coldharbour Lane, Rainham, Havering, RM13",Primary
e837b806-29aa-4e8a-907f-a0639fb23779,"Fish Street Hill, EC3",Primary
e837b806-29aa-4e8a-907f-a0639fb23779,"King Wiliam Street, EC3",Primary
e8402ca6-81bb-4930-96e7-b9f6b3902ad7,"Hornchurch Marshes, Dagenham",Primary
e846265f-c68f-4c74-8963-10d2d6ca0f66,"Abbey Street, Bermondsey, Southwark, SE1",Primary
e846265f-c68f-4c74-8963-10d2d6ca0f66,"Grange Walk, Bermondsey, Southwark, SE1",Primary
e846265f-c68f-4c74-8963-10d2d6ca0f66,"Bermondsey Square, Bermondsey, Southwark, SE1",Primary
e8468455-1479-47cd-b9d5-88da0827bf8a,"Scarbrook Road, Croydon, (old swimming baths)",Primary
e884229b-827f-428b-bc54-238dfc998bd6,"Ackmar Road, SW6",Primary
e887d7ae-56e7-475c-98aa-361dcddeae9a,"Milford Lane, Strand, Westminster, WC2",Primary
e887d7ae-56e7-475c-98aa-361dcddeae9a,"Arundel Street, Strand, Westminster, WC2",Primary
e895fa2e-184a-456c-9ffc-15cf7b386e75,South Bank,Primary
e8b5091a-d745-4eaa-8e3d-bf7f7aa047ba,"South of the German Gymnasium, off Cheney Road, Camden",Primary
e8c4d0dc-be30-42fb-8b98-1a01494f3fed,"Mayesbrook Park, Longbridge Road, Dagenham, Barking and Dagenham",Primary
e8c4d0dc-be30-42fb-8b98-1a01494f3fed,"Mayesbrook Park, Claire Gardens, Dagenham, Barking and dagenham",Primary
e8d37863-3d47-4594-9432-1f2bf91fc0af,"Finsbury Square Avenue, City of London, EC2",Primary
e8d7b358-cdb2-4bc8-9662-abd36e73a978,South Bank,Primary
e8da13df-8d57-4b12-b89c-fb83deec5f58,"Gough Street, WC1",Primary
e8f099cb-cdb7-4dfd-b75c-8265bc3fc206,"Broad Sanctuary, SW1",Primary
e90ab6c8-3547-4559-9a7c-be31631d4e3d,"Faversham Avenue, Chingford, E4",Primary
e9266273-9b14-4b69-88c2-436e78158325,"Brockley Hill, Stanmore.",Primary
e935913a-8dbd-4c4b-857f-0ad1cf929690,"Land at Cadiz Court, Rainham Road South, Barkingham and Dagenham",Primary
e958eb23-e823-488e-8641-38d8ec1a93a7,"Monument Street, EC3",Primary
e958eb23-e823-488e-8641-38d8ec1a93a7,"Lower Thames Street, EC3",Primary
e95afd86-afc5-4773-aa86-bb75a4402ec1,"York Road, SW18",Primary
e96b05bf-2334-4859-960e-fbaaed89355c,"Park Street, Croydon",Primary
e97b10de-0dd0-4e19-9621-f16cda358183,Highwood Hill,Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Ave Maria Lane, City of London, EC4M",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Warwick Lane, City of London, EC4M",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Newgate Street, City of London, EC1A",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Cheapside, City of London, EC2V",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Queen Street, City of London, EC4R",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"King Street, City of London, EC2V",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Gresham Street, City of London, EC2V",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Bartholomew Lane, City of London, EC2N",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Lothbury, City of London, EC2R",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"Threadneedle Street, City of London, EC2R",Primary
e981f7cd-562e-43cc-aa7c-4d5dfb41734b,"St Paul's Churchyard, City of London, EC4M",Primary
e9984d5b-b26c-49f7-beb8-b5f714caba6a,"Windmill Lane, Stratford, E15",Primary
e9984d5b-b26c-49f7-beb8-b5f714caba6a,"Leyton Road, Stratford, E15",Primary
e9a0e200-c129-4d6c-9070-e6e345e1220c,"Oaks Lane, Aldborough Hatch, IG2 7QD",Primary
e9b8308f-72c5-433f-94a6-63f4a765ff03,"Hall Place, Bourne Road, Bexley",Primary
e9bde1ca-33c8-43a6-bf6e-2c8f84a5806e,"Upper Ground, SE1 9PX",Primary
e9d37874-5dec-4051-908b-025ac3ca1393,"Public park, Wanstead Park, Wanstead, Redbridge, E11",Primary
e9dcd951-8b0d-4f89-b784-fced8b2fdcd5,"East London Line Ground Treatment Works Site, Tunnel Road, Rotherhithe, Southwark, SE16",Primary
e9de654f-695d-4de5-a0ba-b1206ee52c8d,"Tower Bridge Road, Long Walk, Grange Walk (bounded",Primary
e9eea898-457f-4545-9e51-bcc336d8eaad,"Land at the former Harrow Lodge Campus, Hyland Way, Hornchurch",Primary
ea057c59-aa1a-4235-a321-b493d1eb2528,St Martin's Lane (St Martin In The Fields Church),Primary
ea05e7f1-308b-4646-8d88-bf752cfb2fd5,"Area bounded by High Street Colliers Wood, Christchurch Road and Priory Road, Merton",Primary
ea11264b-327a-45d7-be71-873d08445e82,"Hayes Common, Baston Road (East of), Croydon Road (North of)",Primary
ea115325-6a0f-473b-8275-477af9faa742,"Long Lane, City of London, EC1",Primary
ea1c6405-8338-459f-8632-951fb3948ac2,"The Broadway, Stanmore, Harrow",Primary
ea1cc876-aa17-418b-bf64-6f1d5a6838e6,"Stanwell Moor Road, Longford, Hillingdon",Primary
ea2035cd-4982-484e-89cc-cb64c57538e2,"Area bounded by High Street Colliers Wood, Christchurch Road, Priory Road, and River Pickle, Merton",Primary
ea39a7a6-c9fe-4977-9597-0832cac41d8d,"Aberdour Street, Southwark",Primary
ea3a14d6-1726-445e-b536-ea429b5b1950,"Stratford Road, W8",Primary
ea404b6a-f65e-4988-b378-d32a472482a6,Westminster Bridge (Under),Primary
ea404b6a-f65e-4988-b378-d32a472482a6,River Thames,Primary
ea4e6862-4716-4b41-a852-70fc8a5e3883,"Fore Street, EC2",Primary
ea4e6862-4716-4b41-a852-70fc8a5e3883,"Fore Street Avenue, EC2",Primary
ea4ea5fc-8ebc-42b4-a419-db6cd55a8296,"Greenwich Park, Park Row, Greenwich, SE10",Primary
ea4ea5fc-8ebc-42b4-a419-db6cd55a8296,"Greenwich Park, King William Walk, Greenwich, SE10",Primary
ea536290-d408-409a-9fde-3882be0d7a35,Iron Mill Lane,Primary
ea6c9ca8-bba0-4ab3-a12a-ad702a196651,"Brushfield Street, E1",Primary
ea6c9ca8-bba0-4ab3-a12a-ad702a196651,"Lamb Street, E1",Primary
ea7c1f0d-c5af-4954-9a34-7e0638b3cc8c,"River Thames foreshore, Hopton Street, Southwark",Primary
ea8bb238-96de-4abe-b720-14e5dfb425f6,"Grove Park, High Street, Carshalton, SM5",Primary
ea8df5a8-b779-494c-a674-f14cf0b427a9,"Harefeild Place, Church Hill, Hillingdon",Primary
ea8e2f43-a207-41cf-b036-9c0706bea0bc,"Queen's Road, Wimbledon",Primary
ea8e2f43-a207-41cf-b036-9c0706bea0bc,"Ashcombe Road, Wimbledon",Primary
eaa5d0a7-920e-48c4-886c-05df3b185364,Rookery Gardens,Primary
eabcaa3c-d231-47bf-bf96-ba9c2171314e,"Charterhouse Street, EC1",Primary
eabcaa3c-d231-47bf-bf96-ba9c2171314e,"Holborn Viaduct, EC1",Primary
eac5c4a3-638c-4e20-9e89-1234485755d0,"Surrey Quays Road, London Borough of Southwark, SE16",Primary
eadbe672-2eb8-4770-9e98-3daa0437e164,"Broadway, Bexleyheath, Bexley, DA6",Primary
eadfdcb2-a8a0-47e3-a454-e339e550bf9b,"Abbey Road, Barking, Barking and Dagenham",Primary
eaf413d4-415b-42d5-a3cd-d87a63386cac,"Lower Thames Street, EC3",Primary
eb001289-6a07-4dcf-98c9-9ee78276ae38,"Gosterwood Street, Lewisham, SE8",Primary
eb058c6f-124c-414c-9dd4-2a17abf3d8fd,Woodcote Road,Primary
eb1d7a3c-44cf-47fc-b42e-0d43601f266c,"Queen Mary's Avenue, Carshalton, SM5",Primary
eb2b59fb-4421-40f6-86e8-bba4efad768c,"Commonside (near junction with), Oakfield Lakeston",Primary
