ResourceID,Legacy ID,Full Address,Building Name,Building Number,Street,Locality,Town or City,Postcode,Address Status,Address Currency,Area Name,Area Type,Area Currency Type,Reference Number,Reference Number Type,Location Description,Name,Name Use Type
04caed0b-66cd-6c8e-6c6e-53d14b781ac1,DALO04200,"1585   London Road, Norbury London SW16 4AA",,1585,  London Road,Norbury,London,SW16 4AA,Primary,Current,Croydon,Borough,Current,16/04068/FUL,External Reference,,1585 London Road Norbury London SW16 4AA,Primary
04e6b21c-7e26-4d84-1e6d-d6f413c2835e,DALO03790,"2   High Street North, East Ham London E6 2HJ",,2,  High Street North,East Ham,London,E6 2HJ,Primary,Current,Newham,Borough,Current,16/01854/ADV,External Reference,,"2 - 4 High Street North, East Ham, London, E6 2HJ,",Primary
04e6de26-8e6e-9782-71ba-49daf1fc3719,DALO01387,"282   Brighton Road, South Croydon London CR2 6AG",,282,  Brighton Road,South Croydon,London,CR2 6AG,Primary,Current,Croydon,Borough,Current,18/00451/FUL,External Reference,,282 Brighton Road South Croydon CR2 6AG,Primary
04f51d58-3674-9166-7ce5-c3945fe84fda,DALO00859,"22 - 25   Lower Marsh, London SE1 7RJ",,22 - 25,  Lower Marsh,,London,SE1 7RJ,Primary,Current,Lambeth,Borough,Current,14/06866/FUL,External Reference,22 - 25 Lower Marsh,"22 - 25 Lower Marsh, London, SE1 7RJ",Primary
05031cd9-38de-33cc-8a93-b2b114603ae8,DALO05170,"52   Richmond Road, Kingston upon Thames London KT2 5EH",,52,  Richmond Road,Kingston upon Thames,London,KT2 5EH,Primary,Current,Kingston upon Thames,Borough,Current,"15/12906
1616118",External Reference,,"52 RICHMOND ROAD, KINGSTON UPON THAMES, KT2 5EH",Primary
050933bc-9656-3c80-8082-6f1c2e120e64,DALO00158,"Wing Yip Business Centre 544   Purley Way, Croydon London CR0 4RE",Wing Yip Business Centre,544,  Purley Way,Croydon,London,CR0 4RE,Primary,Current,Croydon,Borough,Current,12/00199/PRE,External Reference,544 Purley Way,Wing Yip Business Centre 544 Purley Way Croydon CR0 4RE,Primary
050e5e3e-930e-5e33-4583-bf15af552e86,DALO06158,"20   Dickensons Lane, London SE25 5HJ",,20,  Dickensons Lane,,London,SE25 5HJ,Primary,Current,Croydon,Borough,Current,15/02266/P,External Reference,,20 Dickensons Lane,Primary
0539b079-87dd-96b1-23e1-473d870754f9,DALO00471,"35 - 43   Lincoln's Inn Fields, London WC2A 3PP",,35 - 43,  Lincoln's Inn Fields,,London,WC2A 3PP,Primary,Current,City of Westminster,Borough,Current,,,"Royal College of Surgeons, 35-43 Lincoln's Inn Fields","Royal College of Surgeons, 35-43 Lincoln's Inn Fields",Alternative
053c2e15-6552-22a1-06af-02f5596c1adf,DALO05185,"68   Clapham Manor Street, London SW4 6DZ",The Bread And Roses,68,  Clapham Manor Street,,London,SW4 6DZ,Primary,Current,Lambeth,Borough,Current,14/04603/LB,External Reference,"The Bread And Roses, 68 Clapham Manor Street",The Bread And Roses 68 Clapham Manor Street London SW4 6DZ,Primary
054b5a3e-09b9-4379-746b-70e02f97783a,DALO05732,"50   Surbiton Road, Kingston upon Thames London KT1 2HT",,50,  Surbiton Road,Kingston upon Thames,London,KT1 2HT,Primary,Current,Kingston upon Thames,Borough,Current,1513015,External Reference,,"50 SURBITON ROAD, KINGSTON UPON THAMES, KT1 2HT",Primary
054bb9d7-586a-5b29-6f30-ecb798a8a4a7,DALO05131,"Duke Of Cumberland 101   Cumberland Road, Plaistow London E13 8LS",Duke Of Cumberland,101,  Cumberland Road,Plaistow,London,E13 8LS,Primary,Current,Newham,Borough,Current,13/00993/FUL,External Reference,"Former 101 Cumberland Road Site, Cumberland Road, Plaistow, London",Former 101 Cumberland Road Site Cumberland Road Plaistow London,Primary
056321cb-7ac2-154f-5b73-f598829f685a,DALO01381,"6-10   Ingate Place , London SW8 3NS",,6-10,  Ingate Place ,,London,SW8 3NS,Primary,Current,Wandsworth,Borough,Current,2017/6627,External Reference,,6-10 Ingate Place SW8 3NS,Primary
05660b11-3286-0354-40fd-b6a80cd19325,DALO02106,"402   High Road, Ilford London IG1 1TW",,402,  High Road,Ilford,London,IG1 1TW,Primary,Current,Redbridge,Borough,Current,2187/17,External Reference,,"402, High Road, Ilford, IG1 1TW",Primary
056c6445-6244-8fd0-9a82-e324bd8d5324,DALO03178,"128-132   North Street, Hornchurch London RM11 1SU",,128-132,  North Street,Hornchurch,London,RM11 1SU,Primary,Current,Havering,Borough,Current,P0208.17,External Reference,,128-132 North Street Hornchurch RM11 1SU,Primary
058b023b-1256-716f-368a-038940fe4d7e,DALO04770,"The Arena, London UB11 1AA",The Arena,,,,London,UB11 1AA,Primary,Current,Hillingdon,Borough,Current,37800/APP/2016/1430,External Reference,,THE ARENA BENNETSFIELD ROAD STOCKLEY PARK UB11 1AA,Primary
058cfdd2-03fa-237a-0b28-a68788646348,DALO03279,"15   Tyssen Road, Hackney London N16 7LX",,15,  Tyssen Road,Hackney,London,N16 7LX,Primary,Current,Hackney,Borough,Current,2017/0143,External Reference,,"15 Tyssen Road
Hackney
London
N16 7LX",Primary
05986fe6-0e46-57e4-3a1b-61620b03a1d1,DALO04967,"35   Atney Road, Wandsworth London SW15 2PS",,35,  Atney Road,Wandsworth,London,SW15 2PS,Primary,Current,Wandsworth,Borough,Current,,,,"35 Atney Road, Wandsworth, SW15 2PS",Primary
059b4cca-8ab2-3d23-1fcd-a281eba96ae7,DALO00056,"101   Avondale Road South, South Croydon London CR2 6JF",,101,  Avondale Road South,South Croydon,London,CR2 6JF,Primary,Current,Croydon,Borough,Current,18/01407/FUL,External Reference,,101 Avondale Road South Croydon CR2 6JF,Primary
05a22291-77c4-a6a9-0968-47b6d9bea10d,DALO05037,"338   Prince Regent Lane , London E16 3DH",,338,  Prince Regent Lane ,,London,E16 3DH,Primary,Current,Newham,Borough,Current,ZWOODF119-110,External Reference,,338 Prince Regent Lane,Primary
05a22d7e-7091-079d-6d15-bd492e6e45cf,DALO03258,"224   High Street, Barnet London EN5 5SZ",,224,  High Street,Barnet,London,EN5 5SZ,Primary,Current,Barnet,Borough,Current,17/0275/FUL,External Reference,,224 High Street Barnet EN5 5SZ,Primary
05b085a7-736f-462a-86ee-3b1b3ad8826a,DALO00458,"Waddon House  283   Stafford Road, Wallington London CR0 4FA",Waddon House ,283,  Stafford Road,Wallington,London,CR0 4FA,Primary,Current,Sutton,Borough,Current,DM2018/00281,External Reference,,Waddon House 283 Stafford Road Wallington CR0 4FA,Primary
05b5eaa7-8e0b-214e-1d08-cd6b00d027e8,DALO05040,"47   Harvey Road, Ilford London IG1 2NJ",,47,  Harvey Road,Ilford,London,IG1 2NJ,Primary,Current,Redbridge,Borough,Current,1037/16,External Reference,,"47, Harvey Road",Primary
05b7967a-89ed-8ed3-5b7d-4835ec1b2af7,DALO01350,"258-260  Creek Road, Greenwich London SE10",,258-260, Creek Road,Greenwich,London,SE10,Primary,Current,Greenwich,Borough,Current,16/3328/F,External Reference,"258-260 Creek Road, Deptford","258-260 Creek Road, Deptford, London, SE10 9SW",Primary
05bc2507-37ef-4851-0066-665d410879ed,DALO03928,"61   Deynecourt Gardens, Wanstead London E11 2BT",,61,  Deynecourt Gardens,Wanstead,London,E11 2BT,Primary,Current,Redbridge,Borough,Current,4598/16,External Reference,,"61, Deynecourt Gardens",Primary
05db1294-4a33-5d7e-5390-7e7e65520513,DALO05827,"Priory Court, East Ham, London E6 1PU",Priory Court,,,East Ham,London,E6 1PU,Primary,Current,Newham,Borough,Current,15/02950/LA3,External Reference,,Priory Court,Primary
05dff780-2edc-4e2f-8fa4-80271a6100af,DALO00075,"102   East Duck Lees Lane , London EN3 7SS",,102,  East Duck Lees Lane ,,London,EN3 7SS,Primary,Current,Enfield,Borough,Current,16/00370/PADE,External Reference,"Lee Park Distribution Centre, Enfield",Lee Park Distribution Centre,Alternative
05e056b8-0aef-a017-7370-f33585958557,DALO05506,"155 - 157A  Clapham High Street, London SW4 7SY",,155 - 157A, Clapham High Street,,London,SW4 7SY,Primary,Current,Lambeth,Borough,Current,15/06882/FUL,External Reference,,Office 155 - 157A Clapham High Street London SW4 7SY,Primary
05eff8ef-a1c6-7876-a34e-10a288ae412d,DALO04578,"Trent Park, Barnet, London EN4 0PS",Trent Park,,,Barnet,London,EN4 0PS,Primary,Current,Enfield,Borough,Current,P14-00687DEP,External Reference,"Trent Park, Cockfosters Road, Barnet ",Trent Park,Primary
0612a2d5-142b-4a78-0c45-4af5f05b5a69,DALO04536,"44 - 48   Great Cumberland Place, London W1H 7BS",,44 - 48,  Great Cumberland Place,,London,W1H 7BS,Primary,Current,City of Westminster,Borough,Current,15/10587/LBC,External Reference,,44 - 48 Great Cumberland Place London W1H 7BS,Primary
063e9b5c-331f-4bb4-2620-3558613a0e77,DALO04382,"1   Andrewes Gardens, Beckton London E6 5TG",,1,  Andrewes Gardens,Beckton,London,E6 5TG,Primary,Current,Newham,Borough,Current,16/01591/HH,External Reference,,1 Andrewes Gardens Beckton London E6 5TG,Primary
0643d72e-4c8c-5df1-23dc-bcbdaa9fa1c1,DALO03654,"52   SPINNEY DRIVE, Feltham London TW14 8PN",,52,  SPINNEY DRIVE,Feltham,London,TW14 8PN,Primary,Current,Hounslow,Borough,Current, P/2016/4160,External Reference,,52 SPINNEY DRIVE FELTHAM London TW14 8PN,Primary
0653266b-2caf-0c8d-3f13-0bf0561b9329,DALO05646,"Bus Terminal, Kingston upon Thames, London KT2 6RD",Bus Terminal,,,Kingston upon Thames,London,KT2 6RD,Primary,Current,Kingston upon Thames,Borough,Current,15/13087,External Reference,,"Bus Terminal Cromwell Road, Kingston upon Thames, KT2 6RD",Primary
0659b8e8-9ec8-67a2-9d6a-b889960e5cbe,DALO01228,"4   Waterfall Road, Colliers Wood London SW19 2AG",,4,  Waterfall Road,Colliers Wood,London,SW19 2AG,Primary,Current,Merton,Borough,Current,17/P4304,External Reference,,Unit 4 Waterfall Cottages and Land to rear of 8 High Street Colliers Wood London SW19 2AG,Primary
0660520d-9e7e-2f25-3a02-42e77b888155,DALO04366,"28   Lingwood Road, London E5 9BN",,28,  Lingwood Road,,London,E5 9BN,Primary,Current,Hackney,Borough,Current,2016/2134,External Reference,,28 Lingwood Road,Primary
06849059-217a-25fb-a006-7de85e6b8a57,DALO04210,"199   Roman Road, East Ham London E6 3SJ",,199,  Roman Road,East Ham,London,E6 3SJ,Primary,Current,Newham,Borough,Current,16/02441/HH,External Reference,,199 Roman Road East Ham London E6 3SJ,Primary
0687be00-67d1-2b97-6677-4ec85de49ce0,DALO06192,"St Johns Prep School 497   The Ridgeway, Enfield London EN6 5QT",St Johns Prep School,497,  The Ridgeway,Enfield,London,EN6 5QT,Primary,Current,Enfield,Borough,Current,15/03266/FUL,External Reference,,"St Johns Prep School, 497 The Ridgeway, Enfield EN6 5QT",Primary
069362ae-88df-a33d-6bc3-f3d9ef464c4a,DALO03510,"137   Coombe Lane West, Kingston upon Thames London KT2 7HF",,137,  Coombe Lane West,Kingston upon Thames,London,KT2 7HF,Primary,Current,Kingston upon Thames,Borough,Current,14/14464,External Reference,,"137 Coombe Lane West, Kingston Upon Thames, KT2 7HF",Primary
06946cd5-9262-16f3-584a-e521e99f2774,DALO04353,"4  Marsh Wall, London E14",South Quay Plaza,4, Marsh Wall,,London,E14,Primary,Current,Tower Hamlets,Borough,Current,PA/13/01600,External Reference,"183, 185, 187 And 189 South Quay Plaza, Marsh Wall, London","Wyndham House, 189 Marsh Wall",Primary
06a7c0ed-7344-2472-35b3-75f6ccc68342,DALO04251,"166   High Street North, East Ham London E6 2JA",,166,  High Street North,East Ham,London,E6 2JA,Primary,Current,Newham,Borough,Current,16/01798/FUL,External Reference,,166 High Street North East Ham London E6 2JA,Primary
06aa1bad-0469-9571-8dc4-bab02a8c4f6b,DALO06055,"Newham Sixth Form College, London E13 8SG",Newham Sixth Form College,,,,London,E13 8SG,Primary,Current,Newham,Borough,Current,14/01812/FUL,External Reference,,Newham Sixth Form College,Primary
06b80262-0a45-250b-7c5b-76afd9496597,DALO03708,"516-522   Streatham High Road, London SW16 3QF",,516-522,  Streatham High Road,,London,SW16 3QF,Primary,Current,Lambeth,Borough,Current,16/05949/FUL,External Reference,,516-522 Streatham High Road London SW16 3QF,Primary
06d99b1c-8585-20f6-452f-51624e1859a5,DALO01695,"316   Romford Road, Forest Gate London E7 8BD",,316,  Romford Road,Forest Gate,London,E7 8BD,Primary,Current,Newham,Borough,Current,17/03965/FUL,External Reference,,"316 Romford Road, Forest Gate, London, E7 8BD",Primary
06e8fb41-81f3-4e50-16f2-6db9ddea3ff5,DALO03981,"116A   Streatham High Road, London SW16 1BW",,116A,  Streatham High Road,,London,SW16 1BW,Primary,Current,Lambeth,Borough,Current,13/03048/FUL,External Reference,116A Streatham High Road,116A Streatham High Road London SW16 1BW,Primary
06ea1644-851a-63bb-12f4-ea7b85f19206,DALO05835,"76   Hurlingham Road, London SW6 3NR",The Vineyard,76,  Hurlingham Road,,London,SW6 3NR,Primary,Current,Hammersmith and Fulham,Borough,Current,2015/04788/FUL,External Reference,,The Vineyard 76 Hurlingham Road London SW6 3NR,Primary
06f6544d-a209-1b21-1e95-16ef844a04a0,DALO05448,"120   Ravenscroft Road, Canning Town London E16 4AG",,120,  Ravenscroft Road,Canning Town,London,E16 4AG,Primary,Current,Newham,Borough,Current,15/02082/FUL,External Reference,,120 Ravenscroft Road,Primary
070403ed-356f-8e36-04e3-9a40f120799d,DALO00726,"24   Blacksmiths Lane, Orpington London BR5 4EN",,24,  Blacksmiths Lane,Orpington,London,BR5 4EN,Primary,Current,Bromley,Borough,Current,17/00836/FULL1,External Reference,,Interi 24 Blacksmiths Lane Orpington BR5 4EN,Primary
071cc8e9-2a52-5d96-6207-ecbbd9ca87f8,DALO05750,"North Westminster Community School, London W2 1LF",North Westminster Community School,,,,London,W2 1LF,Primary,Current,City of Westminster,Borough,Current,13/03992/EIAOP,External Reference,,North Westminster Community School North Wharf Road London W2 1LF,Primary
071f21bd-506d-509e-9418-fa40f11672e6,DALO01377,"300   Fore Street, London N9 0PN",Edmonton Methodist Church,300,  Fore Street,,London,N9 0PN,Primary,Current,Enfield,Borough,Current,16/04264/FUL,External Reference,,"300 Fore Street, Edmonton",Alternative
0736a28d-233c-a17e-9a57-79e781c376d2,DALO04763,"Citfin House 73  Great Eastern Street, Shoreditch London EC2A 3HR",Citfin House,73, Great Eastern Street,Shoreditch,London,EC2A 3HR,Primary,Current,Hackney,Borough,Current,2016/1578,External Reference,,"Citfin House, 73 Great Eastern Street",Primary
073bd1de-6389-257e-35f0-ee6065e86d79,DALO04422,"30   Bishops Close, Coulsdon London CR5 1HH",,30,  Bishops Close,Coulsdon,London,CR5 1HH,Primary,Current,Croydon,Borough,Current,16/03531/P,External Reference,,"30 Bishops Close, Coulsdon, CR5 1HH",Primary
0757cf7f-36ce-4316-059e-0159e4db3b27,DALO00866,"1   Barnsbury Terrace, London N1 1JH",,1,  Barnsbury Terrace,,London,N1 1JH,Primary,Current,Islington,Borough,Current,P2017/4743/FUL,External Reference,,"1 Barnsbury Terrace, London, N1 1JH",Primary
0766388e-7065-830f-6cd4-63acf05e90d0,DALO04307,"83   Castlewood Road, London N16 6DJ",,83,  Castlewood Road,,London,N16 6DJ,Primary,Current,Hackney,Borough,Current,2016/1759,External Reference,,"83 Castlewood Road, London N16 6DJ",Primary
07671076-845c-93f2-9388-bf471062082a,DALO00104,"106-108A  High Street, Croydon London CR0 1ND",,106-108A, High Street,Croydon,London,CR0 1ND,Primary,Current,Croydon,Borough,Current,15/05425/P,External Reference,,"106-108A High Street, Croydon, CR0 1ND",Primary
0797dfcb-51f2-56f0-9dde-babbaaa01cf0,DALO02804,"36A  Old Church Street, Chelsea London SW3 5BY",,36A, Old Church Street,Chelsea,London,SW3 5BY,Primary,Current,Kensington and Chelsea,Borough,Current,,,,"36A Old Church Street, London, SW3 5BY",Primary
079c7f15-8db8-143d-5c63-39f8a1ad88c0,DALO01137,"129 - 133   Cranbrook Road, Ilford London IG1 4PU",,129 - 133,  Cranbrook Road,Ilford,London,IG1 4PU,Primary,Current,Redbridge,Borough,Current,4234/17,External Reference,,"129-133, Cranbrook Road, Ilford, IG1 4PU",Primary
079d867a-6b02-1282-4131-251f30737b39,DALO01873,"148-154  Stoke Newington Church Street, London N16 0JU",,148-154, Stoke Newington Church Street,,London,N16 0JU,Primary,Current,Hackney,Borough,Current,2017/4235,External Reference,,148-154 Stoke Newington Church Street London N16 0JU,Primary
07a44b0c-18b0-68af-4937-c7b0b1f84cd0,DALO00618,"University Of East Dockland Campus, Beckton, London E16 2RD",University Of East Dockland Campus,,,Beckton,London,E16 2RD,Primary,Current,Newham,Borough,Current,13/01449/OUT,External Reference,"Land North Of Royal Albert Dock, Millman Road, Beckton, London",Land North Of Royal Albert Dock Millman Road Beckton London E16 2QU,Primary
07c1be44-3757-5509-51a7-1a1170c547c4,DALO01430,"17   Islington High Street, Islington London N1 9LQ",,17,  Islington High Street,Islington,London,N1 9LQ,Primary,Current,Islington,Borough,Current,P2018/0299/PRA,External Reference,,Pavement Area outside 17 Islington High Street London N1 9LQ,Primary
07c63d11-15a4-7cf0-327f-a934a9557598,DALO05725,"42   Tudor Road, East Ham London E6 1DR",,42,  Tudor Road,East Ham,London,E6 1DR,Primary,Current,Newham,Borough,Current,15/02910/HH,External Reference,,42 Tudor Road,Primary
07c6a322-0d20-6f15-06f8-0239f08f87c9,DALO01338,"Waterworld, Enfield, London EN1 4SF",Waterworld,,,Enfield,London,EN1 4SF,Primary,Current,Enfield,Borough,Current,,,Kingswood Nurseries Bullsmoor Lane Enfield ,"Waterworld, Bullsmoor Lane",Alternative
07d428bf-5758-1a3b-8d16-517dfe9548d8,DALO03996,"38   North Street, Carshalton London SM5",,38,  North Street,Carshalton,London,SM5,Primary,Current,Sutton,Borough,Current,,,40 North Street,"38 North St, Carshalton SM5",Primary
07fb5f86-4591-7f8b-8001-bd1915611628,DALO03592,"27  St James's Street , London SW1A 1HA",The Economist Building,27, St James's Street ,,London,SW1A 1HA,Primary,Current,City of Westminster,Borough,Current,16/11107/FULL,External Reference,,The Economist Building 27 St James's Street London SW1A 1HA,Primary
080068fd-0fb5-5248-02c2-17606d7d7a17,DALO03622,"Ambassadors Theatre, London WC2H 9HD",Ambassadors Theatre,,,,London,WC2H 9HD,Primary,Current,Camden,Borough,Current,,,Ambassadors Theatre West Street.  London.  WC2H 9ND.,Ambassadors Theatre West Street.  London.  WC2H 9ND.,Primary
08058853-8eed-75a5-4248-25f830bf3958,DALO02182,"141   London Road , Kingston upon Thames London KT2 6NH",,141,  London Road ,Kingston upon Thames,London,KT2 6NH,Primary,Current,Kingston upon Thames,Borough,Current,1712829,External Reference,,"141 (Retail Unit) London Road, Kingston Upon Thames, KT2 6NH",Primary
082e7ac5-0938-9700-6a6d-8076c0345c26,DALO02843,"West London University , London W5 5RA",West London University ,,,,London,W5 5RA,Primary,Current,Ealing,Borough,Current,PP/2013/1352,External Reference,UNIVERSITY OF WEST LONDON (LAND AT THE JUNCTION OF ST MARYS ROAD AND THE PARK) ST MARYS ROAD EALING ,University of West London,Alternative
083969fc-52a2-07ae-1228-522b8562471e,DALO02062,"Mayfair 1   Corscombe Close, Kingston upon Thames London KT2 7JS",Mayfair,1,  Corscombe Close,Kingston upon Thames,London,KT2 7JS,Primary,Current,Kingston upon Thames,Borough,Current,16/14713,External Reference,,"Mayfair, 1 Corscombe Close, Kingston Upon Thames KT2 7JS",Primary
085ecbac-1a62-183d-310c-07be70bc8c8a,DALO03597,"30   Mount Row, London W1K 3SH",,30,  Mount Row,,London,W1K 3SH,Primary,Current,City of Westminster,Borough,Current,"16/01024/FULL

16/01024/FULL",External Reference,,30 Mount Row London W1K 3SH,Primary
08653670-5b49-2907-3b05-c02f8f3c875c,DALO00406,"Swakeleys House, Ickenham, London UB10",Swakeleys House,,,Ickenham,London,UB10,Primary,Current,Hillingdon,Borough,Current,23202/APP/2013/12,External Reference,SWAKELEYS HOUSE MILTON ROAD ICKENHAM ,"Swakeleys House, Milton Road, Ickenham, UB10",Primary
086a93b6-4b0c-1c0f-4861-77510bc67415,DALO03428,"33-35   Monier Road, London E3 2PR",,33-35,  Monier Road,,London,E3 2PR,Primary,Current,Tower Hamlets,Borough,Current,15/00212/FUL,External Reference,,"33-35 Monier Road, London, E3 2PR",Primary
08765a04-51b4-77eb-7603-9e1356dc9ed8,DALO02781,"16   Belmont Close, London SW4 6AT",,16,  Belmont Close,,London,SW4 6AT,Primary,Current,Lambeth,Borough,Current,17/01938/FUL,External Reference,,16 Belmont Close London SW4 6AT,Primary
087b6403-1370-4f36-34ac-2157e5090207,DALO04128,"72   Upper Tooting Road , London SW17 7PB",,72,  Upper Tooting Road ,,London,SW17 7PB,Primary,Current,Wandsworth,Borough,Current,2016/4365,External Reference,72 Upper Tooting Road,72 Upper Tooting Road SW17 7PB,Primary
