ResourceID,Organisation Type,Currency
c8a4d30f-f680-482d-b276-eebdda81d646,Developer,Current
c8c4278c-0e24-42ad-855a-74c2956bb2d1,Builder,Current
c8dfa2cd-3fb3-4340-a088-c52a30a68803,Local Government,Current
c955f60b-1c18-4923-bd4a-923f5567f8fe,Developer,Current
c99a3baa-027c-49db-bd86-6e4fdcb1d31c,Developer,Current
c9c5e003-d6b7-43ee-a7c2-e89f86307b57,Other,Current
ca0c8c7a-a382-4040-a381-66bb48ed9443,Developer,Current
ca14df13-4d71-4c9c-9087-611e1b219e5e,Contractor,Current
ca1c805b-8a63-4635-aeaa-50d3a493fce1,Developer,Current
ca935870-a1f8-40b1-ab98-6aec0f44a470,Local Government,Current
caa2fa44-99de-4e81-8918-4306b18c7917,Other,Current
cad99941-e995-4d02-b189-2c1da12cb252,Other,Current
cb10ba37-8111-420e-91f1-921845daafb0,Other,Current
cb242683-0aa5-40cd-962d-a5ae6d48b870,Agent,Current
cb96ebdc-1021-47e5-b049-07d4cb0bd3dc,Contractor,Current
cb9aca41-a6af-4800-850d-39319b8e18df,Developer,Current
cbb493ca-fccf-42ce-9eee-c579a4cfb170,Architects,Current
cc52728d-b312-41f2-b6ee-6179138db175,Archive,Current
cc7b68c9-81e1-4411-b8fb-2fb2c150f1a1,Consultant,Current
cca11e11-b40f-43cc-bd18-8d591e76b445,Architects,Current
ccb04e2a-4a8b-43c0-b001-c43d0e833c97,Contractor,Former
ccb5835c-92bb-4c37-a2ae-e7ffdde6234e,Historic,Former
ccc22e54-850a-4aa8-8815-6a5e563e8d35,Architects,Current
cce316f7-602f-405b-bec2-64cf82303f7e,Builder,Current
ccf83765-93fa-4734-a98d-0aed7c9eea5f,Solicitors,Current
cd247905-59bd-4eaf-ae91-833fbad6bbe5,Local amateur group,Current
cd4295e9-c66b-4376-b388-221e0bbf9a65,Developer,Current
cd923c09-ea9b-4176-bd56-84b8fca5ad51,Consultant,Current
cd95ccba-bda1-4754-92fd-6fa6ea36ee3d,Architects,Current
cdad947f-ddc8-4080-9573-0a70532daa87,Architects,Current
cdf8cba2-b9e6-47d3-8080-9249fc6e934a,Developer,Current
ce067a2a-c455-4dda-b98a-71d7279b62d2,Solicitors,Current
ce1c4142-2676-4877-b1b2-5f9dac7ed2dd,Contractor,Current
ce25ba53-a934-4e41-ba64-0a3197c9703c,Developer,Current
ce3e7b27-c731-4153-9c52-161a71e47deb,Contractor,Former
ce81cfcd-368c-4d12-ad5d-2bee98f0e9e7,Consultant,Current
cea56ba0-a39d-40a9-92a1-5345019ef894,Local amateur group,Current
ced0af3a-84fa-4ec0-bc86-3bc916f4085b,Local Government,Current
cee0219f-2f97-422d-b16c-b8eaa9d848b0,Developer,Current
cef5e013-5204-4749-bfad-83d2fffe37b5,Developer,Current
cefc16a6-8c77-4ce4-a398-6a5e04153763,Architects,Current
cf09d309-7ff0-48d8-832f-c0ae79b0f648,Contractor,Current
cf33980c-8ad0-4d0b-a897-5ea0a904882d,Developer,Current
cf3f9693-b1c3-4d53-bd63-9da66ca59970,Developer,Current
cf41722a-8ddc-4155-855d-3fd6885f5704,Developer,Current
cf5307fe-f2d5-4dd6-9f11-8e1f3ad45aa0,Archive,Current
cf641312-76ef-44bc-bc4d-0b992acb607e,Developer,Current
cfba1810-d7af-4abb-bae2-d9aa2fb09494,Developer,Current
d048f96b-a022-4907-a914-e1a73365de50,Consultant,Current
d053cff1-3f9c-449d-b0d2-c3030d910e42,Local Government,Current
d0564495-33ec-48c0-b2f6-748034d22803,Contractor,Current
d07277d6-d299-4298-ae9d-9e24e9a8c0d0,Developer,Current
d0753265-211c-434e-8944-4a275d733c65,Consultant,Current
d084ffda-b691-4e46-a52b-fda6a57b7b75,Consultant,Current
d0952b46-2a80-482f-9b38-cf3b8fbbd031,Architects,Current
d0a8c17a-6837-4159-be19-c175c48827cd,Local amateur group,Current
d0b35809-c3ff-40db-866a-f4a914c5804e,Developer,Current
d144f305-1ea8-49a4-b531-68078749b575,Historic,Current
d1711c48-f14a-42a7-af61-f9b8a5be98e1,Architects,Current
d1883ac7-0642-4089-9be0-710ec2d34e34,Contractor,Current
d19a572e-0a6f-4876-a61f-690f08628c97,Developer,Current
d1aa36d3-9d2b-4ba8-94dd-c678e67e40d1,Developer,Current
d1c462d9-dcda-48eb-a073-8f036db81981,Architects,Current
d1eea6d2-a7ab-4e0c-a733-22133f603803,Solicitors,Current
d21feaf7-670c-434e-99f5-e44e7e909030,Developer,Current
d22af074-6bbe-4d28-a042-10d21ed35730,Other,Current
d2389fb8-100e-41fd-a274-9de5268b2887,Architects,Current
d26f9fb3-d602-4257-a55c-cd832f4b94e4,Consultant,Current
d2a72fd2-4ece-4244-80ca-996d7ac9c6b3,Local amateur group,Current
d2ec967f-3f27-40e1-ba94-a78cd0ed5549,Contractor,Current
d33a8ba2-37c0-4b50-adef-449958f2d944,Consultant,Current
d3870849-586d-4c09-8148-544cc6205bdd,Consultant,Former
d3b15e5a-61f1-4396-bfce-1f4d1b5613be,Architects,Current
d3eb430c-056b-4e2a-b176-bd207c334cb2,Developer,Current
d401540f-be39-4eca-bf9f-409e7d5f0ac5,Consultant,Current
d4073b69-9791-4526-be37-cf155a61f64b,Contractor,Current
d43e2f22-3d22-4714-9e3a-8cd06cf2b67d,Developer,Current
d44b4665-5f6b-401d-81a5-b5ff29d26231,Local Government,Current
d45cadc9-589e-42c4-9df7-8be37fdf7d74,Solicitors,Current
d47d319c-5cf1-4191-8eb1-a5c6247f7732,Museum,Former
d48a4dc8-3f4c-400f-861f-c1ad77e9aaa8,Developer,Current
d4bee229-a6e6-4b66-bfaf-afda877653cf,Other,Current
d50835d1-5ca1-4a24-aae4-6a4da60a551b,Consultant,Current
d511227c-60b1-4a77-853f-8148b15dcf9d,Other,Current
d524bc88-1c4c-4245-8812-8318bdcf7563,Consultant,Current
d5314307-e8d2-449f-b70b-6a30ee0e858e,Other,Current
d55e2aed-9696-42cc-a0e4-c3851bbbad26,University,Current
d590ed11-0f9f-4b0c-a494-63bd91ca1353,Architects,Current
d5a4dd10-c964-4ab9-bd5f-5f2de1276b6a,Consultant,Current
d5d3f3a4-695a-4ca9-8731-3ad7e6732716,Consultant,Current
d5e56fa7-e355-4901-98d9-d276c4676471,Local Government,Current
d5ee4f49-90a3-473e-8aaf-aad0f23c430b,Developer,Current
d5f28afe-125b-4fc9-b024-36aa025e24c3,Statutory Organisation,Current
d615ca8e-3a27-4800-8dec-2d710f34c5b2,Statutory Organisation,Current
d680669a-f4b5-4740-8849-c610e9cb3a9b,Architects,Current
d6990382-bd93-4594-a14c-cfb7c132eb36,Consultant,Current
d6b8eaad-7ac6-4720-b854-866a643117ef,Developer,Current
d6e49f68-fece-4334-a625-21bfe485732e,Developer,Current
d6f58b4c-6eb7-4abe-867f-30192cc01f82,Developer,Current
d724d60a-b2eb-4e32-8ce9-739c2eddd656,Consultant,Current
d749a74a-b64d-40f8-8b0f-00d4535e7a21,University,Current
d74f83d9-1fff-41b2-904d-c8fb4cd7e309,Consultant,Current
d76851d4-e39d-49f0-a27e-394d97aeb1b6,Local amateur group,Current
d772c9d2-04d2-4006-aea4-201803beb019,Architects,Current
d7db74fd-205d-4021-abe3-3bc3541bc09b,University,Current
d80621a8-8d81-464f-a200-cf3a7f2d1fe3,Museum,Current
d8157c88-91aa-4f53-a245-deee3524f1bb,Consultant,Former
d828e4c7-9ce3-4717-95bc-77f271ad05ad,Developer,Current
d8704738-1731-414e-a734-fc54a86308b4,Museum,Current
d8801ad9-f284-44cc-916a-f4c6735cdd6f,Local Government,Current
d8803632-bb7a-42ba-b4f6-5b294740e90f,Consultant,Current
d8897665-9cac-4cd9-9738-c8374cc2e175,Developer,Current
d8bc79e7-df52-49d7-9dd2-b72379d4ac8c,Developer,Current
d8e480a0-aa53-4b91-aa0c-069add27e2cf,Architects,Current
d8f23bcd-36a8-47ab-87b5-0be76b27ff98,Archive,Current
d9057837-b263-45a4-b9b8-12383cc0ab10,Developer,Current
d92680d3-0c0e-445c-ae0e-c69b436598cb,Local Government,Current
d9332e6b-60bd-4b59-ae16-0fa6c4786d59,Solicitors,Current
d93a23c8-2075-435f-8f57-530d112750d0,Developer,Current
d954c187-a8a7-47fc-bc08-8100eca26b40,Solicitors,Current
d9901c94-7a1c-412e-9043-2a820b331153,Other,Current
d9d0ae93-5184-4f7e-95fb-ccc8d92d533a,Local amateur group,Current
d9f2072a-3ccc-455e-808b-8766f3165f2f,Developer,Current
d9f6f35e-72bb-4b07-98f6-608902df968f,Developer,Current
da18e395-a083-4bf8-a62e-5924ee0e1b25,Developer,Current
da3271ba-2e31-49ec-b50d-0609e567c7f8,Architects,Current
da67344c-5f31-4446-8fba-06bd06d63f09,Developer,Current
da88ad4e-cc55-4fbb-98ab-cd67e71fe0cd,Developer,Current
dab3c3d5-fe45-4613-9ede-e73426c74ad5,Other,Former
dabe7239-88f2-45fd-bee3-ff0c20143cb6,Developer,Current
dac15fe4-0d42-4cea-9b18-a26f01d87045,Contractor,Current
db335bdc-1651-491d-a90d-13ad913b2e83,Local Government,Former
db6cc09b-0337-4ea6-bf9a-bd0f6faf7093,Architects,Current
dbb5543b-f1b1-4eab-a576-a3de9e3108c0,Developer,Current
dbc4ad12-4737-488b-add7-5b7280602356,Consultant,Former
dc346ab3-bfcf-4c45-975d-7968994575cf,Architects,Current
dc553f25-969c-4684-9cc4-9421d5b94dba,Developer,Current
dc7ffd26-4bcd-46fc-9486-dffef2c360aa,Other,Current
dc9d6b42-1bf2-45d3-88f0-5b0f1e12ba80,Developer,Current
dce12f85-2be4-4f31-9b8e-447deaa1f8dd,Architects,Current
dcff75a4-ef63-4eca-8d64-fa8b710152ef,Contractor,Current
dd2329f4-545c-4a5f-82c2-a45e203e04bd,Consultant,Current
dd2523ba-9540-4c54-a512-a6bf160160ea,Developer,Current
dd40c181-bb63-42b1-94b6-6bc10789c5a8,Developer,Current
de09fdb7-d14f-405a-a8b9-ec42d270c228,Contractor,Current
de1ffe2a-2439-4766-9487-7ad58ed2fca5,Architects,Current
de20c4b6-f9a7-4ff0-8ebe-0b6976217c10,Contractor,Current
deb56edd-5a4b-41e2-bfb4-63c2908c8fc3,Local amateur group,Current
df0800fb-9342-4fbc-b5e0-f93686a2f939,Contractor,Current
df1c5bc1-853f-4a8d-a243-9d4ceeb9c0ac,Consultant,Current
df52263a-2576-469c-92d6-2e621a20c010,Consultant,Current
df84a9c0-069c-40b5-907b-454ec17f9856,Statutory Organisation,Former
dfb7627a-86da-416e-8ed1-196ec3bb58e9,Developer,Current
dfdcc2f1-73cc-4705-bdc2-9e6ee64fe4ba,Developer,Current
e005fb81-90e6-4434-aa59-509732fbdd1f,Developer,Current
e01267d1-815b-42a2-b844-c2b2461f8998,Consultant,Current
e04332e7-524f-48e4-b446-351d96e3e659,Consultant,Current
e080d499-a06a-48fe-a834-436b88614ee7,Developer,Current
e0a2d85b-f579-4e90-9355-f51ad566c7db,Consultant,Current
e0ce9dc6-1821-4e69-aee6-835fdfc6fab8,Developer,Current
e0dfe067-ee4f-4f09-976e-bc4efe740e78,Contractor,Current
e16027cd-c777-4b78-9157-7686c991e2d3,Architects,Current
e1831fe7-446c-4005-bad9-90df32548e5c,Consultant,Current
e1c76a8c-f8be-4e90-9416-af64af104c03,Statutory Organisation,Current
e1e9da06-a344-49e9-87b9-71e8f882984e,Other,Current
e1f7b57a-4e46-4393-9a21-82baa1981b10,Contractor,Current
e20278af-42a0-4dae-815c-b7e0bc4c7fe6,Builder,Current
e21c65ff-c823-4023-8eae-48eceb238be5,Architects,Current
e23e5d25-dd28-4ca8-941f-f5eb49a7d76b,Consultant,Current
e29206a2-e8c7-485c-b2f7-5996fae1cc3a,Contractor,Current
e2b9d1fe-dab5-4387-aae7-a041a6e3db18,Consultant,Current
e2ead850-5c5c-4a3f-9cc9-3f3c160bf6fe,Developer,Current
e2f4057c-3a7a-4631-88be-87602a1d0850,Developer,Current
e30a45f4-20d1-4ca6-83ac-1c5467428070,Consultant,Current
e34874ec-0f42-48f0-b34a-ee409b0f7b6f,Other,Current
e3538ca0-3507-4c56-8360-9138f09cf185,Developer,Current
e363e87f-d724-4fbd-849f-449e4b44fda8,Other,Current
e3f722c6-0041-4573-975f-f3afde087c41,Architects,Current
e40bbca5-f3b8-4ef1-8d67-c8ef5b3093a9,Statutory Organisation,Current
e41a9fe5-7f2b-4856-a099-20b086f6c637,Developer,Current
e45bd457-5353-43dd-8a3b-1f497a229301,Contractor,Current
e49d1d6b-3bb7-488d-972c-2df5ceec209a,Architects,Current
e4d961e3-bb16-4af9-a16f-d510729f8cc2,Local Government,Former
e4da5be8-c79d-4f2a-8201-af2b6280d4b7,Other,Current
e4e9b1a7-1d07-4bcb-aa70-6a0ba4ce7fd1,Consultant,Current
e50000b9-8f02-4350-9b69-daed8499b5ef,Consultant,Current
e5285229-e57d-4fec-b0dd-02d67f835cbd,Consultant,Current
e52dc885-9359-4f87-8e6d-59c9b886fb6c,Architects,Current
e532757e-1f7d-4e20-b675-2fd4278346a4,Consultant,Current
e5353c27-09ec-4055-bc2b-59a3c3a066b9,Consultant,Current
e5369430-3bb8-49ae-ab6a-13137ef489be,Architects,Current
e539dce3-e95f-4c00-85b5-073c62eaefe6,Consultant,Current
e598f3be-0ed8-40e5-bd9c-324a1c3ea67a,Contractor,Current
e5c60a63-e6b6-404d-a94a-1e593c1537f0,Other,Former
e5ce8449-3fe0-4c5c-bc4a-395ce1537308,Developer,Current
e5de39af-24fe-49c0-af11-f43ebbe5ddf9,Consultant,Current
e62dd9fd-3549-4d00-8f38-7bd12ebd50b6,Consultant,Current
e6826e1a-f623-4126-8c17-db4491eb4cda,University,Former
e6aa085b-fe43-4f18-aeb2-57cfecd6225d,Consultant,Current
e73353b2-537f-4c1b-bb86-77ef9ccae902,Consultant,Current
e77284ee-ade1-4f70-a35b-e01985e7b650,Other,Current
e7931e83-9d1b-464e-9d68-99625101cfb6,Consultant,Current
e7b2e143-a47a-4885-a87f-7feec1c75564,Consultant,Current
e7f2ba73-4aaa-40be-9d85-10a5411d0e91,Contractor,Current
e80c7ec2-a34d-4923-ac2c-d49ead2d83f8,Other,Current
e82e4541-2560-4272-a24e-1e169f82fb07,Architects,Current
e8589827-fea5-4af0-acad-16f0c5350dde,Developer,Current
e8672977-2b8d-454a-b631-187bbcdc1a93,Consultant,Current
e87cede0-e3ff-453c-89b8-c5fd46dfae14,Developer,Current
e885a29a-6262-4c19-8a26-c2c2f5fa71e6,Consultant,Current
e8dee182-f4f1-4b86-8a0e-f204616ce3d1,Archive,Current
e8e54bdd-f7bb-4430-97b2-e9f18ad77c54,Architects,Current
e8eb00c7-3fa5-4330-aa6e-2ff84cd6fb0f,Other,Current
e8eb01a5-98d0-4da1-a835-e0aa92566ddb,Architects,Current
e8f02836-70ce-4a26-b7d7-311778fc12f3,Contractor,Current
e920d1de-8e10-4fcc-85bc-70f1719c75cd,Developer,Current
e968980a-0a3f-47ec-a75b-0022c722793c,Developer,Current
e96cecf4-f179-49a2-9a59-25d1ac7525fa,Developer,Current
e987f37a-243b-4081-a108-c3b6894dd95b,Consultant,Current
e996373a-ff8a-4cf5-bb9b-b0767fd82d86,Museum,Current
ea41e517-96bc-445a-8ef3-3a839ec3c9e5,Developer,Current
ea4bafca-aab6-4acd-bb44-cb9d811c4d06,Developer,Current
ea9b9b9a-df32-4491-9865-f14bd5aedeb6,University,Current
eac4b5a4-93d9-475c-ba7a-c6634bbfd0bf,Consultant,Current
eaf43c2f-c79d-44fa-915d-d7c488796445,Contractor,Current
eb28cef3-e065-416f-8742-3f74a40522e5,Architects,Current
eb33b1b7-e6e1-4918-983c-2468e84b391d,Developer,Current
eb8a14a2-d4a7-4850-9c93-1062736d58c4,Developer,Current
eb93b2f0-000f-468e-8cde-248140745883,Contractor,Current
ebb4adf4-7b7f-4da0-bde5-721b51ab4c3b,Builder,Current
ebc95af0-e624-403d-b7c6-470b49e927c8,Statutory Organisation,Former
ec33e824-ffd7-4f4e-bd0a-56c987824ef8,Consultant,Current
ec420b64-4d39-4867-b25d-ce58f4943056,Consultant,Current
ec4e18e3-8d70-4fee-b4cd-ff181fc2d699,Architects,Current
ec5cefe9-f13f-41d5-8b3f-37f3a267ae4a,Consultant,Current
ec631601-85b6-4346-9558-7819f98d1bb5,Consultant,Current
ec6c7cb8-f512-4584-bff7-10bda9a870f4,Solicitors,Current
ec6fa842-d3bd-4205-84d2-3b1e60c2a5d8,University,Current
ec7d21f3-2f9a-4b1e-99de-8ed8b09e4082,Architects,Current
ec85b999-70fd-4fdb-9801-2881279b7b54,Architects,Current
ec94ac0e-f97d-46ae-8251-0d328ac4e00a,Consultant,Current
ecd10314-b481-4f3f-aa6b-aab1dfdedb36,Developer,Current
ecda8416-1694-4183-aee3-f69f468b981b,Contractor,Current
ece6ac8c-f905-4799-9379-d22eb68bf7b0,Consultant,Current
ed036490-875d-48b0-8b6f-89034d76723b,Consultant,Current
ed12aaa9-ea83-482d-ad9a-247462671644,Museum,Current
ed3dabb6-eeed-4df2-ab26-ef3d5960d084,Developer,Current
ed514331-18ca-49d6-bb64-97eba8574162,Archive,Current
ed676dce-4626-47ec-abf9-d3c522499ced,Contractor,Current
ed7a09e3-995a-4fee-86fb-a3c755521cf7,Other,Current
ed7b52b5-397b-461c-885d-626dbcf74b46,Developer,Current
edaf50bf-8c93-4196-b461-5240ce5601c7,Developer,Current
edc4b32b-5f28-4f20-aaf7-0199e41d2225,Developer,Current
eded56aa-997c-435c-9ce5-7887f279470d,Museum,Current
edf55e8c-8cc1-4632-ae8e-b2d342dc9a37,Agent,Current
ee33b84c-0b7d-41ed-9af9-f504a043f99d,Contractor,Current
ee6d2aef-5ff9-4545-afd9-9b2e957a781c,Developer,Current
ee80ed29-a096-48f5-9a3a-3d1854c21fdf,Consultant,Current
eecd1ced-2c67-41b1-a5b0-f39d68e86ad5,Local amateur group,Current
eee72950-3922-4e7a-9693-f1fdcacb71c9,Consultant,Current
eee8231e-461e-4107-ac17-ef33d1c4c980,Consultant,Current
ef2fea9e-e3ca-4e2e-a650-b241e7f023cb,Architects,Current
ef426b95-eb6b-4e3b-b1c6-2f219e9e364b,Local Government,Current
ef5887c5-f136-4713-806b-59c1ec945087,Architects,Current
ef6efb1d-b512-44e8-9a6b-2eda6372b69e,Local amateur group,Current
ef8d2849-fd04-4a5a-9a45-c887692a3be4,Developer,Current
efac87fe-3df3-4fa6-a020-810fb1a0a50e,Developer,Current
efb99a17-3fc1-4b23-938c-0ff680c9a517,Consultant,Current
effae40a-24b9-4449-9111-6e99930d9813,Developer,Current
f0084a94-edc1-4f4e-bbdb-19f66768225c,Contractor,Current
f0c891e7-2d96-4e60-8189-f9f856bef81b,Consultant,Current
f0e1a214-f16c-4b9d-88f1-9ccce4037ee1,Contractor,Current
f102e0c1-b264-4b73-a213-aedaa4c80c06,Other,Former
f136de7a-f6ab-4b29-b829-58497dc4f1a8,Developer,Current
f150226c-7a10-4d9f-8422-e4e37380ef85,Consultant,Current
f16261ac-6389-421c-a64b-46b6b4c359e1,Contractor,Current
f1777356-2472-4e66-9cab-b5b35b22c813,Other,Current
f1abeb0f-2f68-4bc4-b1e6-f9233ab7d918,Local amateur group,Former
f1de5951-18e9-43a0-81fa-2f640bd71042,Consultant,Current
f214e0f6-d26f-442e-9aa8-b8a408857adb,Developer,Current
f2326322-960c-4a85-acc2-427f1f4aef56,Contractor,Current
f23c5357-cfa9-4a1b-b1c3-8524363c3732,Developer,Current
f278a60c-0a8e-4773-9a5d-f7edc49083eb,Other,Current
f286ca36-2f05-43bf-b82c-665b96ba59a9,Contractor,Current
f299421c-411c-4890-80bb-c10992f5abdc,Local amateur group,Current
f2ab04e0-3779-4326-8e7f-1ff4109a50a9,Architects,Former
f2bfbb6c-76e9-43ca-9a7d-d5aa24671fb7,Museum,Current
f33a233d-7435-44fb-a3d4-b191d461aede,Consultant,Current
f37b9c04-2d85-424f-946c-e0298e7d513b,Developer,Current
f38c40d4-55a5-464e-be7d-a07d68ddc7b3,Local amateur group,Current
f3b1697f-a51c-486e-bfb8-77f183899454,Architects,Current
f3c27a02-a509-4d09-9295-1661b43d3939,Statutory Organisation,Former
f3c9a62c-db10-4d84-9de0-5c019f3a6d4d,Developer,Current
f3ca3289-2ad1-459c-82fb-2811756a79b2,Consultant,Former
f40babcb-86a8-4470-a88e-8a27f6ae8a57,Architects,Current
f4479e61-393d-40a2-a77b-b2b491fd5f6a,Consultant,Current
f479b5d0-846b-48b8-a19d-def6e15f1ab9,Other,Current
f490fda2-dd75-44f9-b420-6b8b09a3d45c,Developer,Current
f4eecdb1-2b82-436a-a006-df28886a02d0,Developer,Current
f53211e0-17a0-4d0c-ab8b-3cd681ed6717,Builder,Former
f5377d5d-f473-4b94-8a66-1c49a87f2d7e,Developer,Current
f54b015a-37b6-4fe6-b7aa-865c2517c0fa,Developer,Current
f54da2f2-8c56-4455-9bd9-182187d0297b,Contractor,Current
f554846e-b31c-4865-824d-4fe37db178ff,Other,Current
f559f74b-1b74-488a-a8fc-68f5eb978afb,Local amateur group,Current
f5aaaf03-bad9-4c2b-8352-4c26ca67563a,Other,Current
f5dfe498-76dd-4a40-bca6-1bdf062bc2c1,Consultant,Former
f5e4c6a8-5424-4879-8fe6-cfaecd5e9b41,Developer,Current
f6064353-c699-4c5a-a2b0-b70d39ea1705,Other,Current
f6475339-ab35-475f-9d1b-558642eea74b,Architects,Current
f64e231a-fd9b-4812-acd7-913545f9c9d9,Local amateur group,Current
f64e5296-151c-44b6-85dc-4a0a8db97194,Other,Current
f6c7de34-ed71-42f3-aee6-5d8fdd222460,Builder,Current
f70a55df-433a-4356-b4fa-1e2663818e47,Developer,Current
f7424f98-2396-4df4-9e95-1803b47eb61f,Developer,Current
f74d6df4-d9f4-4b7f-b1af-4e628ea6b12f,Developer,Current
f75d2825-5b20-4c5e-ae71-34d11b1ff028,Architects,Current
f7625c47-e699-4512-b3ce-eeb41c12b1f1,Developer,Current
f7b8f8e5-00c0-4d4b-8627-2bb89454d94c,Consultant,Current
f7c6fde2-a5ec-4660-a274-12d81831eb15,Contractor,Current
f825c45f-81c8-41c4-80ed-8d9fe8af7e8c,Developer,Current
f8c0dd50-3d81-437f-8b32-ca31d28eb561,Developer,Current
f8d245dc-8f34-41ec-87b4-7ce01a979881,Consultant,Current
f8daa675-f0c5-4910-9d68-5f959550ec26,Developer,Current
f910e70b-91b6-4408-b9c2-5515afc8e873,Contractor,Current
f938844c-2d97-472d-ae9c-630d1b5d383e,Other,Current
f9584855-6c62-4a70-8c6f-4abe038c6deb,Developer,Current
f96c0689-7e58-4ebf-af1e-49fff39da5b2,Architects,Current
f9a6429a-fac4-4ec5-86fb-7714592fa5cb,Historic,Former
f9f531e0-0a59-41a3-a529-f3160497af11,Developer,Current
fa1604e0-120f-4866-9383-fb6df2c7706e,Developer,Current
fa26d2b4-c364-463b-8c74-933bf83f4c3f,Consultant,Current
fa4dd36a-5dbc-4a2b-b402-e72f6364713a,Architects,Current
fa6278b9-5591-46a0-bfc5-9c3012ab6b31,Other,Current
fa7010f8-3755-4c70-9df3-25a9558394eb,Contractor,Current
fa7016ae-f6b1-4076-ba73-0add6b5daa62,Developer,Current
fa8cea68-6c2d-4ae7-b715-b18030878b5b,Developer,Current
fa936fab-f51a-4278-a9fb-31195c4edb5e,Consultant,Current
fa94b52a-6eb9-45ba-a535-accc0467c6ca,Solicitors,Current
faba7f9f-ec0f-438b-9502-d76cd35d01b0,Developer,Current
fb388cc3-6911-428d-967b-c6ee56c94c15,Developer,Current
fb436944-1442-447e-8481-06d3e3c0daa9,Developer,Current
fb80068e-fc76-4c93-bdfc-fffbd2de7e05,Architects,Current
fbe591e4-ed37-4f3a-837c-9071819e1821,Other,Current
fbecd9d0-ddb8-4b00-b77e-5d5d94ab4dfa,Other,Former
fbf5f10e-41f8-46c0-9651-c7de789f87e1,Developer,Current
fc22b5fa-3c1d-4373-a424-e9312418871d,Museum,Current
fc41d650-2b73-43f9-bbc4-69c51aba7814,Architects,Current
fc5906eb-5851-4263-8e16-8da517caf797,Architects,Current
fc785232-3f8b-45a7-9cee-66884a3d3afb,Consultant,Current
fc7e4ff3-a825-4445-a672-9937b5fb3441,Local Government,Current
fc9b3ea3-7be2-4feb-beae-306104dd159f,Consultant,Current
fce2da2e-e2a7-4a6b-8057-676e40429b7e,Local amateur group,Current
fcfa375e-703b-4f80-a30a-fe6ee8d04b8a,Consultant,Current
fd7b1c50-eca4-4854-bd0a-f002d1904f01,Architects,Current
fda2c0a1-0b7b-4d21-94d2-2d2881a7560e,Historic,Former
fe232bc9-1e7b-435f-8bdf-66732b3188d5,Other,Current
fe6cddc8-abd2-4d26-a377-8e76f5030adb,Contractor,Current
fe7dae4b-03ec-4e57-98ae-fff8c69d71c2,Solicitors,Current
fec0b8be-8b8a-4407-8d32-47ca827ae484,Developer,Current
fec6377c-60bf-4db0-85b8-7e6d261ed0a8,Local amateur group,Current
ff1245e6-1ffc-4d2b-8c8b-9287298f3f8b,Local amateur group,Current
ff517fd1-5cf6-49fc-8429-c1114c2f8a41,Contractor,Current
ff6d7f3c-03db-464e-8522-f904d751a186,Architects,Current
ff76ed87-13d7-4953-8a16-28a9d79dd7c8,Other,Current
ffa03b4b-0576-4a82-a326-f245ab818740,Consultant,Current
ffa64fcf-75d1-4a25-b850-8aba9537925a,Local amateur group,Current
ffb57ff9-2580-4557-b42a-dbafccd56345,Consultant,Current
ffbfc543-1c78-4b2d-9c13-eaf5c4ef2505,Developer,Current
