ResourceID,SourceUID,SourceType,Title Type,Title,Page Numbers,Volume/Number,Journal/Series,Originator,OrigDate,Description Type,Description,Location,PublicationLocation,Publisher
d1e8d510-adbd-4fc0-a598-71c2b5530e69,,Serial,Title,Kent Archaeological Review,,No 27,,,1972,,,,Dover,Council for Kentish Archaeology
d2435b4e-088b-4d2c-9ed3-3920b26172e3,,Serial,Title,Kent Archaeological Review,,No 80,,,1985,,,,Dover,Council for Kentish Archaeology
d24a7fb9-a744-43d9-817c-c8e8d2c85bf2,,Serial,Title,The Antiquaries Journal,,Vol 55,,,1975,,,,London,Oxford University Press
d2744229-f3fa-412e-9071-3a94c97ffbf0,,Serial,Title,Building,,Vol 1 Nos 2 & 3,,,,,,,,
d279e064-72ea-4f8f-9d40-b82076590f58,,Serial,Title,London Archaeologist,,Vol 5 No 3,,,1985,,,,London,London Archaeologist Association
d27be5c7-dd9b-4cdf-b56a-0483412c6fa8,,Serial,Title,Archaeologia,,Vol 86,,,1937,,,,London,The Society of Antiquaries of London
d28b1958-71c7-402e-8afb-fc179f136d5b,,Serial,Title,The Numismatic Chronicle,,Vol 5,,,,,,,,
d2968085-5f7e-4ac6-b90d-fe0e9c5c78b3,,Serial,Title,Journal of the British Archaeological Association,,Vol 43 Pt 1,,,1887,,,,London,British Archaeological Association
d2be5835-e7e1-4dec-bdf2-38739b1bba11,,Serial,Title,Post-Medieval Archaeology,,Vol 35,,,2001,,,,Sheffield,The Society for Post-Medieval Archaeology
d3da6558-554c-424b-9097-d54e440558bd,,Serial,Title,Medical History,,Vol 32,,,,,,,,
d3f3cbc6-f852-4e4e-84c1-99978a921485,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 258,,,1992,,,,,Hendon and District Archaeological Society
d3fc95f3-514e-4d8b-98e7-9f474b044c8b,,Serial,Title,Journal of the Anthropological Institute,,Vol 12,,,,,,,,
d40bfeba-4db2-4659-abb9-0b963986c88a,,Serial,Title,Medieval Archaeology,,Vol 10,,,1966,,,,Leeds,The Society for Medieval Archaeology
d41ee592-9f48-4ad9-8272-599a39ae496f,,Serial,Title,Wandsworth Historical Society Newsletter,,No 5,,,,,,,,
d484281d-3140-432c-bf45-738ec84853fe,,Serial,Title,Surrey Archaeological Collections,,Vol 3,,,1865,,,,Guildford,Surrey Archaeological Society
d4dc9bb0-15e4-4441-8c9d-7c903161304d,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 3,,,1937,,,,Cambridge,The Prehistoric Society
d4e9c22c-0230-4668-bcfc-62f970f8b630,,Serial,Title,Journal of Roman Studies,,Vol 25,,,1935,,,,London,The Society for the Promotion of Roman Studies
d4ec50ac-b739-4e56-8b18-d31f5adda51f,,Serial,Title,Darenthis,,Vol 1,,,,,,,,
d5221502-be91-49ec-bd8a-263126f9d881,,Serial,Title,Enfield Archaeological Society Bulletin,,No 136,,,,,,,,
d558576b-5ae2-4aba-a6b7-0f139ebd88b1,,Serial,Title,London Archaeologist,,Vol 9 No S3,,,2001,,,,London,London Archaeologist Association
d5659d44-b594-4b76-b41f-d9d7dddebb6d,,Serial,Title,Essex Archaeology and History,,Ser 3 Vol 19,,,1988,,,,Colchester,The Essex Society for Archaeology and History
d5aa8f50-efcb-4ee8-91e9-2fb107e39bc3,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 60,,,,,,,,
d5b39c4c-29c4-4338-8585-7c7bf18b21b4,,Serial,Title,The Wandsworth Historian,,No 15,,,,,,,,
d600b572-857c-4e0a-9258-bea18867f2d6,,Serial,Title,The Numismatic Chronicle,,Ser 6 Vol 13,,,,,,,,
d62fabe9-4aac-485e-b7af-d2e34f681198,,Serial,Title,Architectural Review,,Vol 83,,,,,,,,
d67329b8-ae04-4657-85f3-86cd16eb10ab,,Serial,Title,Journal of the British Archaeological Association,,Vol 18 Pt 3,,,1862,,,,London,British Archaeological Association
d6bebfba-a9f9-46f7-b7df-f34087470e6c,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 14,,,1893,,,,London,The Society of Antiquaries
d6c75ef9-1594-4334-bc13-43a9cb1a08cc,,Serial,Title,Bradford Cartwright Hall Archaeology Group Bulletin,,Vol 9,,,,,,,,
d6cd21fc-81ae-4f60-9fc4-09c41d94d953,,Serial,Title,Rescue News,,No 48,,,,,,,,
d6d24eda-03fe-48c4-82ee-96c7e776040e,,Serial,Title,Current Archaeology,,No 93,,,,,,,,
d6f44b28-c113-4727-b61e-b2f28bfb864f,,Serial,Title,London Archaeologist,,Vol 3 No 5,,,1977,,,,London,London Archaeologist Association
d7185e6c-9768-4960-8410-4705b1c1db78,,Serial,Title,Richmond Archaeological Society Newsletter,,,,,,,,,,
d7209d8c-d270-498a-9372-e7edf76856d1,,Serial,Title,Chateau Gaillard,,Vol 2,,,,,,,,
d73f05b6-cd86-4d2c-946a-bd6330fbd9ba,,Serial,Title,The Archaeological Journal,,Vol 45,,,1888,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
d77e98c2-b8de-409f-8282-fd6a6820f938,,Serial,Title,Journal of the British Archaeological Association,,Vol 26 Pt 1,,,1870,,,,London,British Archaeological Association
d7a31180-4e7f-4995-a40c-cce2cf65b21a,,Serial,Title,Journal of Sound and Vibration,,Vol 50,,,1977,,,,,
d7a353a4-511f-409b-ae3d-a6f0e59ee61a,,Serial,Title,Proceedings of the Prehistoric Society of East Anglia,,Vol 3 Pt 1,,,1919,,,,Norwich,Prehistoric Society of East Anglia
d7a51cc5-cac4-46a8-84c0-d14c9669c4a1,,Serial,Title,Archaeologia Cantiana,,Vol 54,,,1941,,,,Maidstone,Kent Archaeological Society
d7e4492c-6647-4a7d-847e-e60bb2f8c4ae,,Serial,Title,Dartford District Antiquarian Society Transactions,,Vol 7,,,,,,,,
d8213cc8-8757-45fd-8245-627c7c8f22b6,,Serial,Title,Quarterly Journal of the Geological Society,,Vol 28,,,,,,,,
d83c4303-4b60-4feb-8be8-ad6a378d11b8,,Serial,Title,Enfield Archaeological Society Bulletin,,No 157,,,2000,,,,,
d853a502-3484-40f0-aaf6-4ce81f59bcb6,,Serial,Title,Journal of the British Archaeological Association,,Vol 2 Pt 4,,,1847,,,,London,British Archaeological Association
d85b7926-c6db-4fa3-bc78-7ea404d3eb48,,Serial,Title,Kent Archaeological Review,,No 5,,,1966,,,,Dover,Council for Kentish Archaeology
d8677a43-fcd9-4215-83ca-1ff82bf93557,,Serial,Title,The Archaeological Newsletter,,Vol 4  No 7,,,,,,,,
d8687689-2bfc-42b5-806a-bde96a23f46d,,Serial,Title,Popular Archaeology,,Vol 6 No 12,,,,,,,,
d86ff751-64e1-48c9-96cb-51f909502a6e,,Serial,Title,The Archaeological Journal,,Vol 9,,,1852,,,,London,Central Committee of the Archaeological Institute of Great Britain and Ireland
d87f14c7-f7ff-465d-8196-55ae04e63ed4,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 16 Pt 3,,,,,,,,
d8aae6d4-f54c-42dd-ab53-48fdf73cb73e,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 15,,,1921,,,,Colchester,Essex Archaeological Society
d8d56cf4-2fa1-48d9-981d-03b7ea9b3b2c,,Serial,Title,Surrey Archaeological Society Bulletin,,No 166,,,1980,,,,Guildford,Surrey Archaeological Society
d8ec4381-1cfa-48fb-9db0-04e860b94246,,Serial,Title,Britannia,,Vol 16,,,1985,,,,London,Society for the Promotion of Roman Studies
d90e2c31-9e2d-48cc-a576-2d91b2b12c61,,Serial,Title,New Phytologist,,Vol 59,,,,,,,,
d91aa6ed-6cfe-4097-ae66-0155f38be033,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 10,,,1885,,,,London,The Society of Antiquaries
d91c7363-9fd6-49eb-a0ed-8831fb1204b4,,Serial,Title,The Numismatic Chronicle,,Vol 2,,,,,,,,
d9383a98-febe-43bd-807c-8dabb7042c4c,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 15 No 1,,,,,,,,
d93f2b8d-625e-4af1-8860-d85aadc79b59,,Serial,Title,Essex Journal,,Vol 3 No 4,,,,,,,,
d9783552-f3d5-4271-baee-3167d4cb7410,,Serial,Title,Journal of the British Archaeological Association,,Vol 47 Pt 1,,,1891,,,,London,British Archaeological Association
d997c885-3e3b-468a-97ec-65f0c93ca191,,Serial,Title,London Archaeologist,,Vol 12 No 11,,,2011,,,,London,London Archaeologist Association
d9a32e54-8c85-4311-a5d1-8fa733fe6525,,Serial,Title,London Archaeologist,,Vol 3 No 6,,,1978,,,,London,London Archaeologist Association
d9f49ef2-0b2d-4ccc-a266-5a7639be3f23,,Serial,Title,The Archaeological Newsletter,,Vol 3  No 9,,,,,,,,
da0a70d0-3093-4036-a86e-1ed4456676e4,,Serial,Title,Surrey Archaeological Society Bulletin,,No 40,,,1968,,,,Guildford,Surrey Archaeological Society
da1f1bc3-ac2c-4ebc-a6d6-d4fef15c740b,,Serial,Title,Architectural Review,,Issue 63,,,,,,,,
da301777-5c89-4333-b7de-8ade3c46b590,,Serial,Title,Archaeologia Cantiana,,Vol 73,,,1959,,,,Maidstone,Kent Archaeological Society
da5fe7cd-bcbe-43b2-aaf4-12e3fe72f246,,Serial,Title,Antiquity,,Vol 50 Issue 199-200,,,,,,,,
da7a0aa2-2860-47a5-ab80-34de0e292f86,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 15 Pt 8,,,1976,,,,,
dab21eb0-0d8b-4386-bb57-c954ae347946,,Serial,Title,Journal of Roman Studies,,Vol 42,,,1952,,,,London,The Society for the Promotion of Roman Studies
dadde1e0-87e6-4fa3-82e7-e55ec4082cbc,,Serial,Title,London Archaeologist,,Vol 1 No 6,,,1970,,,,London,London Archaeologist Association
dadff6f7-8c6c-4e30-b293-7ac0dbac88fa,,Serial,Title,International Journal of Osteoarchaeology,,Vol 16 No 2,,,2006,,,,,
db02f4eb-6508-423c-addd-5781328ec4d9,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 194,,,1987,,,,,Hendon and District Archaeological Society
db2cb67a-edc2-445b-a9c4-44a2d5673aca,,Serial,Title,Surrey Archaeological Society Bulletin,,No 197,,,1985,,,,Guildford,Surrey Archaeological Society
db2ceaef-2e16-4571-859f-25ae8bb98952,,Serial,Title,London Archaeologist,,Vol 5 No 10,,,1987,,,,London,London Archaeologist Association
db34b31f-44cc-49e2-8fe1-f7f02b3d64ca,,Serial,Title,Journal of Archaeological Science,,Vol 20,,,206,,,,,
db677c6b-c2be-427a-b5f6-838adfb8dc53,,Serial,Title,Enfield Archaeological Society Bulletin,,Nos 2 & 3,,,,,,,,
db75e6af-cfeb-4f8b-b6fa-58d5fefb6f28,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 7,,,1970,,,,,Hendon and District Archaeological Society
db7ffc58-7f25-49e4-a011-a80727246374,,Serial,Title,Archaeologia Cantiana,,Vol 94,,,1978,,,,Maidstone,Kent Archaeological Society
db829b24-9ffc-4a4a-aa06-2b327089bc12,,Serial,Title,Surrey Archaeological Collections,,Vol 38,,,1930,,,,Guildford,Surrey Archaeological Society
db8faa9e-d81d-4b09-95a5-7fbc480dea42,,Serial,Title,Journal of the British Archaeological Association,,Vol 36 Pt 4,,,1880,,,,London,British Archaeological Association
db9bc657-14de-4f49-9a16-4fd082407bbc,,Serial,Title,Essex Journal,,Vol 14 No 1,,,,,,,,
dbd90f89-3b80-405d-a750-85e510efd5b7,,Serial,Title,Woolwich and District Antiquarian Society Transactions,,Vol 36,,,,,,,,
dbedf877-db4e-4494-adf6-211c39dc5dd5,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Ser 1 Vol 4,,,1876,,,,London,J.H. & J. Parker
dbfb6921-4993-4c7a-b2da-a55a8d0a45db,,Serial,Title,Bulletin of the British Archaeological Association,,No 39,,,1951,,,,,
dc3add30-ee0b-46cd-ba49-e63b1d5c585b,,Serial,Title,Medieval Archaeology,,Vol 33,,,1989,,,,Leeds,The Society for Medieval Archaeology
dc5ae348-681d-4740-8d3b-88b853b09549,,Serial,Title,Antiquity,,Vol 8,,,1934,,,,,
dcbedcdd-3f1b-4394-abca-63a4a9208c2c,,Serial,Title,Enfield Archaeological Society Bulletin,,"Nos 51, 52 & 55",,,,,,,,
dce68130-d14a-4493-94e6-0e03636fe5d8,,Serial,Title,The Archaeological Journal,,Vol 48,,,1891,,,,London,Council of the Royal Archaeological Institute of Great Britain and Ireland
dd0f887e-be03-4eb9-89cf-b76de9f9fa47,,Serial,Title,Surrey Archaeological Collections,,Vol 61,,,1964,,,,Guildford,Surrey Archaeological Society
dd113b10-0ed3-4289-acb4-2f79c3e2f201,,Serial,Title,Greenwich and Lewisham Antiquarian Society Transactions,,Vol 7 No 3,,,1968,,,,London,Greenwich and Lewisham Antiquarian Society
dd16e45b-ae83-4393-acb1-12121a51a0cf,,Serial,Title,Greater London Industrial Archaeology Society Newsletter,,No 160,,,,,,,,
dd2587b9-0b42-4f36-9888-f983e7d3f037,,Serial,Title,Wanstead Historical Society,,No 25,,,,,,,,
dd44dbaa-72e2-4233-b405-8f97daffc194,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 1,,,1860,,,,London,The Society of Antiquaries
dd54a562-4fce-4cc2-a6e2-97703c7f8e7c,,Serial,Title,Journal of the British Archaeological Association,,Vol 40 Pt 1,,,1884,,,,London,British Archaeological Association
dd8f3416-fd71-47d6-a644-66540edc9358,,Serial,Title,Kent Archaeological Review,,No 95,,,1989,,,,Dover,Council for Kentish Archaeology
dda1dd6a-218c-4a84-a891-166201b83e5e,,Serial,Title,Building,,Vol 5 No 5,,,,,,,,
ddb7518a-f9b3-4df5-aa14-302dd867f269,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 16 Pt 7,,,1979,,,,,
ddde23d0-006c-42a0-8057-a3c27f9b3df5,,Serial,Title,London Archaeologist,,Vol 3 No 8,,,1978,,,,London,London Archaeologist Association
ddea33cb-f345-4f89-972f-9bc5c3c4ca66,,Serial,Title,Archaeologia,,Vol 15,,,1806,,,,London,The Society of Antiquaries of London
ddf1acf9-6008-46dc-ae9c-bc4de4dee841,,Serial,Title,Journal of Roman Studies,,Vol 52,,,1962,,,,London,The Society for the Promotion of Roman Studies
de0816cf-3da6-4e80-bc12-d668ec7b264a,,Serial,Title,Current Archaeology,,Vol 2 No 14,,,,,,,,
de389c8f-1b36-488e-9e12-246b2cdd77b8,,Serial,Title,Journal of the British Archaeological Association,,Vol 31 Pt 1,,,1875,,,,London,British Archaeological Association
de44a8e8-b6cb-45d4-bcfe-8060b8ff4875,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 13,,,1971,,,,,Hendon and District Archaeological Society
de76b2ca-a5ad-42b6-839b-bea741316766,,Serial,Title,Journal of the British Archaeological Association,,Vol 2 Pt 3,,,1846,,,,London,British Archaeological Association
de9021d9-a818-4488-bf70-6ac470b83e07,,Serial,Title,Post-Medieval Archaeology,,Vol 23,,,1989,,,,Sheffield,The Society for Post-Medieval Archaeology
de92fb62-3dba-4134-b236-357b0623a03f,,Serial,Title,Essex Review,,Vol 63,,,1954,,,,Chelmsford,E. Durant & Co.
de9cf72b-3903-4f53-8f13-6746b853ef61,,Serial,Title,Kent Archaeological Review,,No 18,,,1969,,,,Dover,Council for Kentish Archaeology
ded7e67b-b955-460a-a274-d2447f642d63,,Serial,Title,London Archaeologist,,Vol 6 No 14,,,1992,,,,London,London Archaeologist Association
deec3572-93d5-4e8a-8106-f2b99c2a8fa6,,Serial,Title,Proceedings of the Geologists' Association,,Vol 10,,,,,,,,
df579927-49a8-4b79-abb6-afe262b586d5,,Serial,Title,The Antiquary,,Vol 9,,,1884,,,,London,Elliot Stock
df589858-6e8e-472b-afa4-4e60b2672520,,Serial,Title,Journal of the British Archaeological Association,,Vol 45 Pt 1,,,1889,,,,London,British Archaeological Association
df8919dc-5024-46f0-a964-f07ba971dc9a,,Serial,Title,Kent Archaeological Review,,No 20,,,1970,,,,Dover,Council for Kentish Archaeology
df94dbfc-7f2b-4269-9d39-d4ab1575c49d,,Serial,Title,Archaeologia,,Vol 8,,,1787,,,,London,The Society of Antiquaries of London
dfac2d86-797d-4f90-8d31-ed0cdd1cc96c,,Serial,Title,Surrey Archaeological Collections,,Vol 25,,,1912,,,,Guildford,Surrey Archaeological Society
dfb4941b-04a1-4e5b-9eb6-3ce5b34c5f85,,Serial,Title,Essex Naturalist,,Vol 21,,,1927,,,,,
dfd93083-d2d6-441e-9208-fc50efabd866,,Serial,Title,Enfield Archaeological Society Bulletin,,No 41,,,,,,,,
dff0f996-0b5d-4b43-bc95-9171fd295dae,,Serial,Title,London and Middlesex Archaeological Society Transactions,,Vol 20 Pt 3,,,1961,,,,London,London and Middlesex Archaeological Society
dffc82e2-3a8f-4fc4-a53c-54e43e963c24,,Serial,Title,Surrey Archaeological Society Bulletin,,No 84,,,1972,,,,Guildford,Surrey Archaeological Society
e004ab49-b588-47d1-bc3f-3eed461faff7,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 18 Pt 6,,,2000,,,,,
e0063e72-9e2c-410c-9e18-cda087d30942,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 239,,,1991,,,,,Hendon and District Archaeological Society
e0a7b8ce-9f99-4226-9a89-291d4da6864f,,Serial,Title,Surrey Archaeological Society Research Papers,,Vol 4,,,,,,,,
e0f292ce-b79d-49e6-bebd-853aeef45c35,,Serial,Title,Kent Archaeological Review,,No 117,,,1994,,,,Dover,Council for Kentish Archaeology
e0f7ecf5-670b-4539-8bb6-8fbbfe9816c8,,Serial,Title,The Georgian Group Journal,,Vol 14,,,2004,,,,,
e0fcfae4-c655-43d1-a744-09e3739ef121,,Serial,Title,Medieval Archaeology,,Vol 5,,,1961,,,,Leeds,The Society for Medieval Archaeology
e10e259e-6e2c-4bc2-98cf-7cefd8f7a757,,Serial,Title,Proceedings of the Prehistoric Society,,Vol 36,,,1970,,,,Cambridge,The Prehistoric Society
e11b0d56-5df1-4f6b-befa-7a3ee6c9ce9c,,Serial,Title,The Archaeological Newsletter,,Vol 2 No 8,,,,,,,,
e11b0efb-914c-4215-bd4a-cc6fd15d4164,,Serial,Title,Essex Review,,Vol 30,,,1921,,,,Chelmsford,E. Durant & Co.
e138a195-f7fd-438d-976a-5a8cd85644c8,,Serial,Title,Surrey Archaeological Society Bulletin,,No 129,,,1976,,,,Guildford,Surrey Archaeological Society
e1512df5-73b0-40cd-9a44-97549a997565,,Serial,Title,Enfield Archaeological Society Bulletin,,No 80,,,,,,,,
e167606e-5f42-4b25-8635-e4228b13b038,,Serial,Title,University of London Institute of Archaeology Bulletin,,No 11,,,,,,,,
e1b9fc27-89d4-4582-a0f0-e6417f9abb72,,Serial,Title,Home Counties Magazine,,Vol 55,,,,,,,,
e1be5e8c-e3c7-4883-8839-7473170dc51f,,Serial,Title,Surrey Archaeological Collections,,Vol 78,,,1987,,,,Guildford,Surrey Archaeological Society
e1bf3a3a-d33c-4c23-ac6e-3281b960f9d1,,Serial,Title,Numismatic Chronicle,,Ser 4 Vol 18,,,,,,,,
e1e7a29c-eec1-43f6-af76-0f9d0fddd488,,Serial,Title,Woolwich and District Antiquarian Society Transactions,,Vol 2,,,,,,,,
e2344eb1-f282-487f-8ab7-cdb5615e1ff5,,Serial,Title,Greenwich and Lewisham Antiquarian Society Transactions,,Vol 4 No 3,,,1946,,,,London,Greenwich and Lewisham Antiquarian Society
e234a856-40bd-4755-ab36-51c15b33db8d,,Serial,Title,Havering History Review,,Vol 10,,,,,,,,
e2361e82-6fe9-4930-a0df-277c90a9e12a,,Serial,Title,International Journal of Nautical Archaeology and Underwater Exploration,,Vol 4 No 2,,,,,,,,
e28dc86d-a886-4661-a284-d1badfa4e001,,Serial,Title,Greenwich and Lewisham Antiquarian Society Transactions,,Vol 7 No 2,,,1966,,,,London,Greenwich and Lewisham Antiquarian Society
e2b22931-9cbf-4a6a-ac03-b03258a2d6b8,,Serial,Title,Proceedings of the Geologists' Association,,Vol 16,,,,,,,,
e2c26722-e401-43a9-8fab-0161daaecb8a,,Serial,Title,Archaeologia,,Vol 96,,,1955,,,,London,The Society of Antiquaries of London
e2c8be16-ff77-42e2-abf8-1fdcd724c191,,Serial,Title,Medieval Archaeology,,Vol 24,,,1980,,,,Leeds,The Society for Medieval Archaeology
e35f521d-7e96-4778-a377-d24acf255980,,Serial,Title,Enfield Archaeological Society Bulletin,,No 72,,,,,,,,
e3a8ac5b-1cf5-4810-be59-ee672c74b765,,Serial,Title,British Numismatic Journal,,Vol 9,,,,,,,,
e3c22161-aa18-4e94-a108-f78d4db3e1e1,,Serial,Title,Essex Review,,Vol 53,,,1944,,,,Chelmsford,E. Durant & Co.
e40bc51f-b6c3-4e21-b644-dd88300ecbe7,,Serial,Title,Journal of the Anthropological Institute of Great Britain and Ireland,,Vol 7,,,1878,,,,,
e4325ad2-d4f3-4d0a-a828-b309e7af6af7,,Serial,Title,Surrey Archaeological Society Bulletin,,No 187,,,1983,,,,Guildford,Surrey Archaeological Society
e45abed7-8bcb-4cda-a094-51050b4d4fd4,,Serial,Title,Surrey Archaeological Collections,,Vol 22,,,1909,,,,Guildford,Surrey Archaeological Society
e49214ca-045e-46bd-9aef-028551117e9e,,Serial,Title,Essex Archaeological Society Transactions,,Ser 2 Vol 18,,,1927,,,,Colchester,Essex Archaeological Society
e4b4d6fb-bd26-4d25-9221-317686afac72,,Serial,Title,London Archaeologist,,Vol 8 No 4,,,1997,,,,London,London Archaeologist Association
e5155c69-aff9-45db-a23d-4883ec473aa9,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 25,,,1973,,,,,Hendon and District Archaeological Society
e5337fe4-e336-4248-9851-0a3b31f2fb36,,Serial,Title,Britannia,,Vol 21,,,1990,,,,London,Society for the Promotion of Roman Studies
e54b4d0c-6a05-45f6-bd9f-4a586ad56bc4,,Serial,Title,Proceedings of the Society of Antiquaries of London,,Ser 2 Vol 32,,,1920,,,,London,The Society of Antiquaries
e5a9693e-8306-4c7a-9816-b1b93b363a0c,,Serial,Title,The Engineer,,Vol 117,,,,,,,,
e61c90a7-455f-47fd-9c8d-c710d3c0b76f,,Serial,Title,Journal of the British Archaeological Association,,Vol 9 Pt 1,,,1853,,,,London,British Archaeological Association
e6519458-8a2b-469c-8cf0-6d8e865a6d80,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 20,,,1972,,,,,Hendon and District Archaeological Society
e6676720-dfe8-4fa2-a513-626079c53fa8,,Serial,Title,Journal of the British Archaeological Association,,Vol 32 Pt 1,,,1876,,,,London,British Archaeological Association
e67e0bbd-8c55-4a67-8c2b-3d45c089ff19,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 252,,,1992,,,,,Hendon and District Archaeological Society
e6e299f8-1d4f-4934-8e80-af8de90cf5da,,Serial,Title,Kent Archaeological Review,,No 88,,,1987,,,,Dover,Council for Kentish Archaeology
e6f6c469-7593-4a9a-96ab-e5de8de65e16,,Serial,Title,Archaeologia Cantiana,,Vol 69,,,1955,,,,Maidstone,Kent Archaeological Society
e715d1a0-ee1d-4d9d-a0dd-8bd9e2ef46d5,,Serial,Title,Gleanings in Natural History,,Ser 1,,,,,,,,
e718c640-73ba-4d59-b290-b6110549288a,,Serial,Title,Journal of the British Archaeological Association,,Ser 3 Vol 23,,,1960,,,,London,British Archaeological Association
e7309d32-18c5-4fe8-a188-3b75913f34e0,,Serial,Title,Engineering,,Vol 97,,,,,,,,
e7430f16-e95e-4b43-a935-1232ebc6c5dd,,Serial,Title,London Archaeologist,,Vol 4 No 16,,,1984,,,,London,London Archaeologist Association
e77a5ee2-5565-4056-b2a4-cc7adc60346c,,Serial,Title,Surrey Archaeological Society Bulletin,,No 85,,,1972,,,,Guildford,Surrey Archaeological Society
e7c36d6b-f5db-4265-b7f6-56653ccf52ee,,Serial,Title,Archaeologia Cantiana,,Vol 51,,,1939,,,,Maidstone,Kent Archaeological Society
e7ccb7f5-71f6-4eb8-b43a-2cfdcfc2727d,,Serial,Title,London Archaeologist,,Vol 1 No 7,,,1970,,,,London,London Archaeologist Association
e7fad5dd-dd5d-4e3f-9c39-dddf3fb19db9,,Serial,Title,London Archaeologist,,Vol 7 No 8,,,1994,,,,London,London Archaeologist Association
e82aef83-7263-4eba-8295-1207eddfd74c,,Serial,Title,Post-Medieval Archaeology,,Vol 5,,,1971,,,,Sheffield,The Society for Post-Medieval Archaeology
e8777340-0e86-4304-8e2d-7369cfb5c1c6,,Serial,Title,Medieval Archaeology,,Vol 30,,,1986,,,,Leeds,The Society for Medieval Archaeology
e8a0ee21-d4eb-4775-a555-4adf7820995e,,Serial,Title,Architectural History,,Vol 9,,,,,,,,
e8adc6bd-168e-414d-8edc-527432adc18a,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 277,,,1994,,,,,Hendon and District Archaeological Society
e8bb441a-2b14-4418-83f5-32c553338982,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 135,,,1982,,,,,Hendon and District Archaeological Society
e8e32ee0-c8a3-44b0-889b-c3b7cd7c7158,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 39,,,,,,,,
e924a11b-b4ce-4ac5-b18b-334dcd8defa8,,Serial,Title,Croydon Natural History & Scientific Society Bulletin,,No 62,,,,,,,,
e95dab88-7c64-4c43-84c1-922bf60bd360,,Serial,Title,London Archaeologist,,Vol 2 No 15,,,1976,,,,London,London Archaeologist Association
e971928d-5714-44b8-9fdc-8be2e7c455bc,,Serial,Title,Archaeologia Cantiana,,Vol 85,,,1970,,,,Maidstone,Kent Archaeological Society
e97bf71f-33e8-4a97-a41a-ae770f001a46,,Serial,Title,The Antiquaries Journal,,Vol 19,,,1939,,,,London,Oxford University Press
e9810c62-ee1c-4fd6-846c-e351c7b4e8c1,,Serial,Title,Hendon and District Archaeological Society Newsletter,,No 66,,,1976,,,,,Hendon and District Archaeological Society
e98e6422-ef12-4acf-90e3-7093828d8755,,Serial,Title,The Archaeological Journal,,Vol 5,,,1848,,,,London,Central Committee of the Archaeological Institute of Great Britain and Ireland
e99a6c47-e83a-490d-bc91-a17dc87a8992,,Serial,Title,Surrey Archaeological Collections,,Vol 46,,,,,,,Guildford,Surrey Archaeological Society
e99c0923-9d07-42f9-bf4f-b797790ce4ff,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 16 Pt 2,,,,,,,,
e9bbcbcd-71ba-452b-9200-7a6d9fd83d91,,Serial,Title,Croydon Natural History & Scientific Society Proceedings,,Vol 8,,,,,,,,
e9e48edf-837b-40e1-992c-a0620603f58c,,Serial,Title,London Archaeologist,,Vol 3 No 4,,,1977,,,,London,London Archaeologist Association
e9f0beb4-7dcf-40c2-a54b-7617ac3c9b4a,,Serial,Title,The Antiquaries Journal,,Vol 11,,,1931,,,,London,Oxford University Press
ea086be0-6f70-4542-ad7d-398877099fcd,,Serial,Title,Middlesex and Hertfordshire Notes and Queries,,Vol 1,,,,,,,,
ea83cc49-d35d-4df5-8db6-ee6f728516a2,,Serial,Title,London Topographical Record,,Vol 17,,,,,,,,
ea9a4b3c-c78b-4b85-b95c-625ebe19656e,,Serial,Title,Thames Basin Archaeological Observers' Group Newsletter,,No 8,,,,,,,,
eaa27d2d-5dd2-4e92-ae66-1ee3e51340b1,,Serial,Title,The Archaeological Journal,,Vol 128,,,1971,,,,London,Royal Archaeological Institute
eabf2456-74e4-4bc4-af47-5d30489bc3e9,,Serial,Title,Journal of the British Archaeological Association,,Vol 50 Pt 1,,,1894,,,,London,British Archaeological Association
eafd6144-b70a-481f-bb8e-edc52f00ec33,,Serial,Title,The Antiquaries Journal,,Vol 7,,,1927,,,,London,Oxford University Press
