ResourceID,DALUID,Building Number and Street,Building Name,Locality,Town,Postcode,Address Status,Area Name,Area Type,Area Currency,Reference Number,Reference Number Type,Location Description,Name,Name_Type
cfbe7292-312f-2e5a-997a-9f606eb0958e,DALO00113,1 - 7 Norwood High Street,,Library And Hall,London,SE27 9JU,Primary,Lambeth,Borough,Current,15/04179/RG4,External Organization Reference Number,,Library And Hall 1 - 7 Norwood High Street London SE27 9JU,Primary
cfbfb386-a776-360d-5337-84a39f16486e,DALO03283,128A Lancaster Road,,,London,W11 1QS,Primary,Kensington and Chelsea,Borough,Current,,,"the North Kensington Library site, 128a Ladbroke Grove, Royal Borough of Kensington and Chelsea, ","the North Kensington Library site, 128a Ladbroke Grove, Royal Borough of Kensington and Chelsea, W11 1QS",Alternative
cfd2532b-9598-5e59-a2e2-fb9378f14343,DALO06014,27  High Street North,,East Ham,London,E6 1HS,Primary,Newham,Borough,Current,15/02493/FUL,External Organization Reference Number,,27 High Street North,Primary
cfe1e7b3-2a4f-9e33-29ec-fbd33ad89996,DALO03684,28  King's Mews,,,London,WC1N 2JB,Primary,Camden,Borough,Current,2013/1367/P,External Organization Reference Number,28 Kings Mews,28 King's Mews London WC1N 2JB,Primary
cfeb7fcf-145c-a626-221e-4033e31830ce,DALO05678,12  Taft Way,,,London,E3 3DH,Primary,Tower Hamlets,Borough,Current,PA/15/03091,External Organization Reference Number,,12 Taft Way,Primary
cfef3ada-7fb1-707b-9c58-0bf3c2222f48,DALO01308,2  Midcroft,,Ruislip,London,HA4 8ES,Primary,Hillingdon,Borough,Current,,,,2 Midcroft Road,Alternative
d0094b22-53d7-55c9-8fe5-076847a50107,DALO00403,,Royal National Orthopaedic Hospital,Stanmore,London,HA7 4LP,Primary,Harrow,Borough,Current,P/3191/12,External Organization Reference Number,"Green Cottage, Brockley Hill, Stanmore, ","Green Cottage, Brockley Hill, Stanmore, HA7 4LN",Alternative
d03343d9-0f94-9982-884d-3f7cfb354eab,DALO04164,320  High Street North,,Manor Park,London,E12 6SA,Primary,Newham,Borough,Current,16/02314/FUL,External Organization Reference Number,,320 High Street North,Primary
d03b33e1-954f-3fc7-5d6b-c8fbb7f6537d,DALO01090,8  Orchard Close,,Edgware,London,HA8 7RE,Primary,Harrow,Borough,Current,P/0876/18,External Organization Reference Number,,"8 Orchard Close, Edgware, HA8 7RE",Primary
d049b46c-3700-771e-5860-ff23e1625381,DALO05467,201 - 203  Stoke Newington Church Street,,,London,N16 9ES,Primary,Hackney,Borough,Current,2016/0060,External Organization Reference Number,,201 - 203 Stoke Newington Church Street,Primary
d063193f-72ce-a457-6d5e-57f49dd4840e,DALO00403,,Royal National Orthopaedic Hospital,Stanmore,London,HA7 4LP,Primary,Harrow,Borough,Current,P/3191/12,External Organization Reference Number,"Green Cottage, Brockley Hill, Stanmore, ","Royal National Orthopaedic Hospital Nhs Trust, Brockley Hill, Stanmore, Harrow, HA7 4LP",Primary
d0b8b896-2ae8-6e59-5970-93495f7d970c,DALO04474,13  Holland Street,,,London,W8 4NA,Primary,Kensington and Chelsea,Borough,Current,,,,13 Holland Street London W8 4NA,Primary
d0ce2fa4-a2d9-8b52-95b6-8df699f99293,DALO00919,29  Bromley Common,,Bromley,London,BR2 9LS,Primary,Bromley,Borough,Current,17/02477/FULL6,External Organization Reference Number,,29 Bromley Common Bromley BR2 9LS,Primary
d0d6c2ac-67ab-5dbf-4e03-9b3951fa3679,DALO01855,1516  London Road,Norbury Police Station,Norbury,London,SW16 4ES,Primary,Croydon,Borough,Current,16/02158/P,External Organization Reference Number,,"Norbury Police Station, 1516 London Road, Norbury, London, SW16 4ES",Primary
d0de9b4b-4590-787d-796a-ad036da37356,DALO04977,6  Greencroft Close ,,Beckton,London,E6 5SY,Primary,Newham,Borough,Current,16/00670/HH,External Organization Reference Number,,6 Greencroft Close,Primary
d0e02bb2-33ee-5f42-a7b9-bd303d734595,DALO05381,31  Totteridge Village,Stonehaven,,London,N20 8PN,Primary,Barnet,Borough,Current,15/07555/HSE,External Organization Reference Number,,Stonehaven 31 Totteridge Village London N20 8PN,Primary
d0f308ab-195d-3f46-78db-4320ca555e16,DALO05284,,Stoke Newington Town Hall,,London,N16 0JR,Primary,Hackney,Borough,Current,2016/0389,External Organization Reference Number,,Stoke Newington Town Hall,Primary
d13afd9c-60c9-4a91-1619-9189cc119ccb,DALO04267,43  Fawcett Road,,Croydon,London,CR0 1SP,Primary,Croydon,Borough,Current,16/04012/P,External Organization Reference Number,,"43 Fawcett Road, Croydon, CR0 1SP",Primary
d13c5d6a-1532-793d-065e-60df58ed6544,DALO05438,9  Craven Park Road ,,,London,N15 6AA,Primary,Haringey,Borough,Current,HGY/2016/0110,External Organization Reference Number,,9 Craven Park Road,Primary
d17fda7d-76cd-7e29-83cd-ec1f9c904abf,DALO05705,76  Brighton Road,Whitgift House,South Croydon,London,CR2 6AB,Primary,Croydon,Borough,Current,14/03138/P,External Organization Reference Number,,"Whitgift House, 76 Brighton Road, South Croydon, CR2 6AB",Primary
d180cd34-5f24-02fb-82d1-f9633e9473d8,DALO04567,161  Stoke Newington High Street,,Hackney,London,N16 0NY,Primary,Hackney,Borough,Current,2016/2006,External Organization Reference Number,,161 Stoke Newington High Street,Primary
d1867791-1fb4-87c7-968a-db6f93343675,DALO00044,10-12  Church Street,,,London,N9 9DX,Primary,Enfield,Borough,Current,16/02880/ADV,External Organization Reference Number,Land To The Rear Of 10-18 Church Street London ,10-12 Church Street,Primary
d197fab5-383a-89cf-5a96-976bfbaa75a9,DALO04891,25A  Lloyd Road,,East Ham,London,E6 2HR,Primary,Newham,Borough,Current,16/00647/FUL,External Organization Reference Number,,25A Lloyd Road,Primary
d1a3f238-891d-0655-04a9-6a6f4b655133,DALO02288,7  Selkirk Road ,,,London,SW17 0ER,Primary,Wandsworth,Borough,Current,2017/4658,External Organization Reference Number,,7 Selkirk Road SW17 0ER,Primary
d1c1e8e4-9b6d-87c3-68ac-1c9bb7184e6a,DALO05692,26-27  Kirby Street,,,London,EC1N 8TE,Primary,Camden,Borough,Current,2015/4840/P,External Organization Reference Number,,"26-27 Kirby Street, London EC1N 8TE",Primary
d1c6183c-3d0f-7116-469b-83db00112428,DALO03446,6-8 Alie Street,,,London,E1 8DD,Primary,Tower Hamlets,Borough,Current,PA/15/02538,External Organization Reference Number,"6 To 8, Alie Street, London","6 Alie Street, London, E1 8DD",Primary
d1ca497f-2baa-3687-0e8a-80d7eeda1f97,DALO00581,15 Cowper Street,Central Foundation School,,London,EC2A 4SH,Primary,Islington,Borough,Current,P2017/1046/FUL,External Organization Reference Number,"Central Foundation School, 15 Cowper Street; 63-67 Tabernacle Street and 19 Shoreditch,County Court] & 21-23 Leonard Street,, LONDON EC2","Central Foundation School, 15 Cowper Street, London, EC2A 4SH",Primary
d1ebeda3-3313-12bd-8d1b-0c88e0df93c8,DALO05464,64 Wapping High Street,Olivers Wharf,,London,E1W 2PJ,Primary,Tower Hamlets,Borough,Current,PA/15/03566,External Organization Reference Number,,"Flat 2D, Olivers Wharf",Primary
d1f7ba3a-9837-0982-4332-d17c27ba1901,DALO03848,1-2 Cranwood Street,Hertford and Napier House,Hackney,London,EC1V 9PE,Primary,Hackney,Borough,Current,2016/3736,External Organization Reference Number,,Hertford and Napier House,Primary
d1f8f647-31b8-a484-3392-860ece7a3bdb,DALO05459,67  Anglesmede Crescent,,Pinner,London,HA5 5ST,Primary,Harrow,Borough,Current,P/5989/15,External Organization Reference Number,,"67 Anglesmede Crescent, Pinner HA5 5ST",Primary
d1ff9719-3543-45a0-165b-dab2acea9e7a,DALO03793,20  Daubeney Road,,,London,E5 0EF,Primary,Hackney,Borough,Current,2016/3562,External Organization Reference Number,,20 Daubeney Road London E5 0EF,Primary
d20961f1-6c30-80fb-a61d-e581e8593c39,DALO00325,121  Farm Road,,Edgware,London,HA8 9LR,Primary,Barnet,Borough,Current,H/02950/12,External Organization Reference Number,,"121 Farm Road, Edgware, HA8 9LR",Primary
d217302f-9aab-53b0-0512-6c9fb477155d,DALO05727,48  Daubeney Road,,,London,E5 0EF,Primary,Hackney,Borough,Current,2015/3820,External Organization Reference Number,,48 Daubeney Road,Primary
d2386b0f-6ae9-126b-2075-80f0fd552c01,DALO04322,59  Willow Wood Crescent,,,London,SE25 5PZ,Primary,Croydon,Borough,Current, 16/03716/P,External Organization Reference Number,,"59 Willow Wood Crescent, London, SE25 5PZ",Primary
d2738555-3621-056d-86bc-3aea169b7b0d,DALO05851,45  Cotesbach Road,,,London,E5 9QJ,Primary,Hackney,Borough,Current,2015/3679,External Organization Reference Number,,45 Cotesbach Road,Primary
d2757879-a58e-0145-7fc2-3357d72d6c39,DALO04879,18  Neasden Lane,St Mary's Vicarage,Willesden,London,NW10 2TS,Primary,Brent,Borough,Current,,,"18 Neasden Lane and 450 High Road, London, NW10","18 Neasden Lane and 450 High Road, London, NW10",Primary
d2d23928-713d-29a2-5de2-f5647d0838b7,DALO02399,305  Garratt Lane,,,London,SW18,Primary,Wandsworth,Borough,Current,2013/6324,External Organization Reference Number,"Atheldene, Waverton, Wilna and Sherewood Centres, Atherdene Road","Atheldene, Waverton, Wilna and Sherewood Centres, Atherdene Road",Alternative
d2fee750-61bc-685a-0c10-7f04da8995b6,DALO02483,1 - 7  Leyden Street,,,London,E1,Primary,Tower Hamlets,Borough,Current,PA/15/01712,External Organization Reference Number,"1 -7 Leyden Street, London","1 - 7 Leyden Street, London, E1",Primary
d326b01b-207d-024d-5c12-804a63189b13,DALO06182,11  Queen's Grove,,,London,NW8 6EL,Primary,City of Westminster,Borough,Current,15/06287/LBC,External Organization Reference Number,,"11 Queen's Grove, London NW8 6EL",Primary
d32828d5-0ee4-0aa2-0baa-b86adc1558b4,DALO02466,4  Kyverdale Road,,,London,N16 7AH,Primary,Hackney,Borough,Current,2017/2639,External Organization Reference Number,,"4 Kyverdale Road, London N16 7AH",Primary
d33af3b7-25a1-5ea2-95db-f2e8af586c00,DALO05008,36  Ingal Road,,Plaistow,London,E13 8HX,Primary,Newham,Borough,Current,16/00827/HH,External Organization Reference Number,,36 Ingal Road Plaistow London E13 8HX,Primary
d33d820e-471a-272b-3a01-bb0952411ee2,DALO01825,12  Suttons Gardens,,Hornchurch,London,RM12 4LD,Primary,Havering,Borough,Current,P0376.17,External Organization Reference Number,,12 Suttons Gardens Hornchurch RM12 4LD,Primary
d356bbe3-8fcf-115d-7525-b07e76e17bad,DALO02452,75  Stoke Newington Church Street,,,London,N16 0AS,Primary,Hackney,Borough,Current,2017/2185 & LBC 2017/2215,External Organization Reference Number,,75 Stoke Newington Church Street London N16 0AS,Primary
d35bdbf8-7fdb-5ff4-1614-4211589e7936,DALO04198,333  Monega Road,,Manor Park,London,E12 6TZ,Primary,Newham,Borough,Current,16/01957/HH,External Organization Reference Number,,333 Monega Road Manor Park London E12 6TZ,Primary
d375e4b7-93f8-7f9c-a100-cca8fb384b1c,DALO00614,88  Great Eastern Road,,,London,E15 1DE,Primary,Newham,Borough,Current,13/00322/FUL,External Organization Reference Number,"Land on the northern side of Great Eastern Road, Zone 1 Stratford City, London",Land at Great Eastern Road,Primary
d3931491-55e6-045f-3920-d952274512c0,DALO01371,,St Anns Hospital,,London,N15 3TH,Primary,Haringey,Borough,Current,HGY/2014/1691,External Organization Reference Number,St Anns General Hospital St Anns ,St Anns General Hospital St Anns RoadN15 3TH,Primary
d3b41dee-22ac-43c4-4646-5198b3500341,DALO05937,189  Latymer Road,,,London,N9 9PN,Primary,Enfield,Borough,Current,15/04507/PRH,External Organization Reference Number,,189 Latymer Road,Primary
d3b5c2a6-3e99-253e-945d-99aab29106b9,DALO03562,146  Claremont Road,,Forest Gate,London,E7 0PX,Primary,Newham,Borough,Current,16/03659/TCA,External Organization Reference Number,,"146 Claremont Road, Forest Gate, London, E7 0PX",Primary
d3c81715-6c63-0276-49ad-5771e0692c20,DALO03313,476  Chiswick High Road ,,Chiswick,London,W4 5TT,Primary,Hounslow,Borough,Current,00248/476/P6 - P/2013/3978,External Organization Reference Number,,476 CHISWICK HIGH ROAD CHISWICK LONDON W4 5TT,Primary
d3e0b102-98a6-3da6-3fea-5ab82a41075c,DALO04224,52  Cranbrook Road,,Ilford,London,IG1 4NF,Primary,Redbridge,Borough,Current,2160/16,External Organization Reference Number,,"52, Cranbrook Road, Ilford, IG1 4NF",Primary
d4149010-321a-70aa-87bb-35eb97a65c53,DALO05517,,King Solomon Academy,,London,NW6 1RU,Primary,City of Westminster,Borough,Current,14/01124/FULL,External Organization Reference Number,,King Solomon Academy Penfold Street London City Of Westminster NW1 6RX,Primary
d42704e7-8adb-8d20-03a9-2af3b39c2eb0,DALO00789,5  Sprowston Road,,Forest Gate,London,E7 9AD,Primary,Newham,Borough,Current,18/01185/TPO,External Organization Reference Number,,"5 Sprowston Road, Forest Gate, London, E7 9AD",Primary
d42849b3-0d3f-93de-2ef2-463ac74940bd,DALO02436,,St Peter's Church,Petersham,London,TW10 7AB,Primary,Richmond upon Thames,Borough,Current,,,"St Peter's Church, Petersham, Richmond",St Peters Church Petersham Road Petersham Richmond TW10 7AA,Primary
d43fb5bd-03d4-0a5b-2d89-2891fcec26b2,DALO01850,213  Hale Lane,,Edgware,London,HA8 9QH,Primary,Barnet,Borough,Current,17/6580/FUL,External Organization Reference Number,,213 Hale Lane Edgware HA8 9QH,Primary
d44a90bd-3f2d-4118-61ce-5d6e777410ee,DALO03022,29  Marrilyne Avenue,,Enfield,London,EN3 6EQ,Primary,Enfield,Borough,Current,17/00732/FUL,External Organization Reference Number,,29 Marrilyne Avenue Enfield EN3 6EQ,Primary
d45047ee-0c8a-690b-9ead-eeff4f6b3385,DALO02180,46  Church Street,,Enfield,London,EN2 6AZ,Primary,Enfield,Borough,Current,17/04122/PRJ,External Organization Reference Number,,46 Church Street Enfield EN2 6AZ,Primary
d461d275-562a-3f80-54ab-b8ae19d53fdb,DALO01479,,Heath House,,London,NW3 7ET,Primary,Camden,Borough,Current,2015/6280/P,External Organization Reference Number,Heath House North End Way London ,Heath House North End Way London NW3 7ET,Primary
d464b415-5e68-2faf-405b-dd6ceab311e4,DALO02156,240a Seven Sisters Road,,Islington,London,N4 2HX,Primary,Islington,Borough,Current,P2014/1189/EIA,External Organization Reference Number,"Sir George Robey Public House at 240 Seven Sisters Road, London.",Sir George Robey Public House,Alternative
d476f266-7d47-2e72-3515-f7ca979b1e5b,DALO05811,263 - 265 Central Road,,Morden,London,SM4 5SR,Primary,Merton,Borough,Current,14/P2224,External Organization Reference Number,,263 - 265 Central Road Morden SM4 5SR,Primary
d477326c-51f7-8b2f-89de-8847d074698a,DALO00753,4-6  New Inn Broadway,,,London,EC2A 3PZ,Primary,Hackney,Borough,Current,,,4 New Inn Broadway,4 New Inn Broadway,Alternative
d477e4a1-23c3-904d-6d3c-b694dde87e0d,DALO04305,89  Mildenhall Road,,Hackney,London,E5 0RT,Primary,Hackney,Borough,Current,2016/2793,External Organization Reference Number,,89 Mildenhall Road Hackney LONDON E5 0RT,Primary
d481c85a-0d5b-4c85-9c1a-e7eb5aae5b79,DALO01638,1  Walmar Close,,Barnet,London,EN4 0LA,Primary,Enfield,Borough,Current,16/01150/HOU,External Organization Reference Number,,1 Walmar Close Barnet EN4 0LA,Primary
d49887cb-1a15-80b4-82e0-4c7d7c613fe5,DALO03890,435  High Road,,Ilford,London,IG1 1TR,Primary,Redbridge,Borough,Current,1868/16,External Organization Reference Number,,"435, High Road",Primary
d4b38256-588d-05e7-6060-7ec1d96399f3,DALO02680,16  SEYMOUR GARDENS,,Feltham,London,TW13 7PQ,Primary,Hounslow,Borough,Current,01004/16/P4,External Organization Reference Number,,16 SEYMOUR GARDENS FELTHAM  LONDON TW13 7PQ,Primary
d4c11fdf-0840-63a5-7370-1548dfa932ac,DALO01339,2  Balham Grove ,,,London,SW12 8AY,Primary,Wandsworth,Borough,Current,2015/4259,External Organization Reference Number,2 Balham Grove,2 Balham Grove SW12 8AY,Primary
d4e57326-2a44-17c4-32dd-838201b75452,DALO00615,,Fairlop Quarry,Little Heath,London,RM6 5SS,Primary,Redbridge,Borough,Current,,,"Fairlop Quarry, London Borough of Redbridge","Units 4, 5 & 6, Hainault Works",Alternative
d4f5b7f2-1342-324c-9ab1-eccff00c6223,DALO04799,18  Blanche Street,,Canning Town,London,E16 4JR,Primary,Newham,Borough,Current,16/01265/HH,External Organization Reference Number,,18 Blanche Street,Primary
d50e2a2e-249d-5f27-8447-b27159468220,DALO00923,44  Clapham Common South Side,,,London,SW4 9BU,Primary,Lambeth,Borough,Current,17/00605/FUL,External Organization Reference Number,,44 Clapham Common South Side London SW4 9BU,Primary
d51b8719-2693-19d1-8ef7-886ab0bd908c,DALO00498,1  Addington Road,,South Croydon,London,CR2 8RE,Primary,Croydon,Borough,Current,18/00144/FUL,External Organization Reference Number,,1 Addington Road South Croydon CR2 8RE,Primary
d527bc00-5b7b-05d4-976f-42eb5ee187c2,DALO05014,77  Clifden Road,,,London,E5 0LJ,Primary,Hackney,Borough,Current,2016/0782,External Organization Reference Number,,77 Clifden Road,Primary
d52bd510-952d-010a-1377-3eda836271db,DALO00991,23  Grafton Road,,Croydon,London,CR0 3RP,Primary,Croydon,Borough,Current,14/02895/P,External Organization Reference Number,"Eurocrown House and Marmi Works, Grafton Road, Croydon, ","Eurocrown House And Marmi Works, Grafton Road, Croydon, CR0 3RP",Primary
d52c88d8-838f-1ccc-a69f-7d445f3b25a3,DALO01255,20  Fortess Grove,,,London,NW5 2HD,Primary,Camden,Borough,Current,2018/0012/P,External Organization Reference Number,,20 Fortess Grove London NW5 2HD,Primary
d530a305-26e0-433d-0acd-24d93842a368,DALO01516,1E Ripley Road,Astor Court,Beckton,London,E16 3EB,Primary,Newham,Borough,Current,14/00907/FUL,External Organization Reference Number,"Astor Court , Ripley Road, West Beckton, London, ","Astor Court , Ripley Road, West Beckton, London, E16 3EB",Primary
d533b01f-9513-7cd4-445a-208103de2551,DALO00959,65 Curzon Street,Nightingale House,,London,W1J 8PE,Primary,City of Westminster,Borough,Current,15/07627/FULL,External Organization Reference Number,,Nightingale House 65 Curzon Street London W1J 8PE,Primary
d54571ba-44e2-15cc-7298-4f6513f28026,DALO05158,1 - 2  Barrett Street,,,London,W1U 1DN,Primary,City of Westminster,Borough,Current,16/01203/FULL,External Organization Reference Number,,1 - 2 Barrett Street London W1U 1DN,Primary
d5501ee7-6bf1-03fd-845b-9bd21de52af3,DALO06096,27-29 & 33 Caroline Street,,,London,E1 0JG,Primary,Tower Hamlets,Borough,Current,PA/15/02164,External Organization Reference Number,,27-29 and 33 Caroline Street,Primary
d552fc89-19f0-834f-308f-ce289a32860c,DALO03585,3  Wellington Road,Wellington House,Enfield,London,EN1 2PB,Primary,Enfield,Borough,Current,16/05580/FUL,External Organization Reference Number,,Wellington House 3 Wellington Road Enfield EN1 2PB,Primary
d55714cc-8ed9-3213-a614-8d8a3fcc8143,DALO04286,31  Dover Road,,Wanstead,London,E12 5DZ,Primary,Redbridge,Borough,Current,3656/16,External Organization Reference Number,,"31, Dover Road, Wanstead, London, E12 5DZ",Primary
d55ad7da-7259-3a0f-69d2-c5520e6a39ae,DALO03207,5  Beechcroft Road ,,,London,SW17 7BU,Primary,Wandsworth,Borough,Current,2017/0559,External Organization Reference Number,,5 Beechcroft Road SW17 7BU,Primary
d5751471-883f-7318-610c-0f7d7b7d0207,DALO02137,119  Purley Oaks Road,,South Croydon,London,CR2 0NY,Primary,Croydon,Borough,Current,16/01943/P,External Organization Reference Number,,"119 Purley Oaks Road, South Croydon, CR2 0NY",Primary
d578c28a-98fa-5440-1b32-138194a5a420,DALO02427,,Orleans House Gallery,Twickenham,London,TW1 3DJ,Primary,Hammersmith and Fulham,Borough,Current,,,"Orleans House, Twickenham",Orleans House Gallery Riverside Twickenham TW1 3DJ,Primary
d57988cc-437b-2240-5662-91d247bd9c1e,DALO04833,23  Kyverdale Road,,,London,N16 7AB,Primary,Hackney,Borough,Current,2016/0867,External Organization Reference Number,,"23 Kyverdale Road, London N16 7AB",Primary
d581b610-7644-2438-5e46-c1d6ea8e6a59,DALO03177,16A  Ramscroft Close,,,London,N9 9JY,Primary,Enfield,Borough,Current,17/00584/FUL,External Organization Reference Number,,16A Ramscroft Close London N9 9JY,Primary
d5843c32-5e27-63bd-1257-2c05201c2030,DALO01985,58 - 70  York Road ,,,London,SW11,Primary,Wandsworth,Borough,Current,2013/3190/CS,External Organization Reference Number,,58-70 York Road SW11 3QD,Primary
d58e75b6-0e94-46e7-7123-5446a7b36304,DALO01061,552  Barking Road,,Plaistow,London,E13 9JU,Primary,Newham,Borough,Current,18/00580/FUL,External Organization Reference Number,,"552 Barking Road, Plaistow, London, E13 9JU",Primary
d5a81664-2294-957c-2679-66806fea91f4,DALO02050,38  Grange Park,,Ealing,London,W5 3PP,Primary,Ealing,Borough,Current,173986HH,External Organization Reference Number,,38 Grange Park Ealing W5 3PP,Primary
d5d5a4a2-7b0b-67e0-892d-671a99f25585,DALO00798,6  Cubitt Terrace,,,London,SW4 6AR,Primary,Lambeth,Borough,Current,17/02678/FUL,External Organization Reference Number,,6 Cubitt Terrace London SW4 6AR,Primary
d5e0e3ae-5d98-280b-3d87-dc777abe7fbe,DALO04177,,Drummond House,Richmond,London,TW10 6SH,Primary,Richmond upon Thames,Borough,Current,16/0951/HOT,External Organization Reference Number,Drummond House The Hermitage Richmond ,Drummond House The Hermitage Richmond TW10 6SH,Primary
d5fc8e44-1a83-937b-82da-5a8ea4f33939,DALO00035,100  St John Street,,,London,EC1M 4EH,Primary,Islington,Borough,Current,P2018/1552/FUL,External Organization Reference Number,,"100 St John Street, London, EC1M 4EH",Primary
d5fdc454-9051-3675-4f8e-9b966dfca29f,DALO01657,27  Anglesmede Way,,Pinner,London,HA5 5SS,Primary,Harrow,Borough,Current,P/1434/17,External Organization Reference Number,,"27 Anglesmede Way, Pinner, HA5 5SS",Primary
d5fff5d8-3aac-3c78-2c65-f1738bb55513,DALO04450,2  Beech House Road,,Croydon,London,CR0 1JP,Primary,Croydon,Borough,Current,15/01324/P,External Organization Reference Number,,"2 Beech House Road, Croydon, CR0 1JP",Primary
d606249d-7f82-632d-016b-938819c47f43,DALO00792,991-993  Romford Road,,Manor Park,London,E12 5JR,Primary,Newham,Borough,Current,18/01126/FUL,External Organization Reference Number,,"991-993 Romford Road, Manor Park, London, E12 5JR",Primary
d60bc188-06cb-6c60-46a8-51be73eea4b5,DALO04046,25  Alan Hocken Way,,,London,E15 3AT,Primary,Newham,Borough,Current,ZWOODF46-65,External Organization Reference Number,,25 Alan Hocken Way,Primary
d60d52ec-005f-0f55-07c6-4e09aca84175,DALO04420,29  Redstart Close ,,Beckton,London,E6 5XB,Primary,Newham,Borough,Current,16/01928/HH,External Organization Reference Number,,29 Redstart Close,Primary
d60dc7fc-8693-446d-9876-644e5f500186,DALO04241,55  Grange Gardens,,Pinner,London,HA5 5QD,Primary,Harrow,Borough,Current,P/070316,External Organization Reference Number,,"55 Grange Gardens, Pinner, HA5 5QD",Primary
d619bfbf-0e89-1716-9b45-90dcd3dc926e,DALO02286,924  Purley Road ,,,London,CR8 2JL,Primary,Croydon,Borough,Current,,,,"924 Purley Road, CR8 2JL",Primary
d622402c-2dbf-52f8-089e-d6f12bb47327,DALO04353,4 Marsh Wall,South Quay Plaza,,London,E14,Primary,Tower Hamlets,Borough,Current,PA/13/01600,External Organization Reference Number,"183, 185, 187 And 189 South Quay Plaza, Marsh Wall, London","South Quay Plaza, 183-189 Marsh Wall",Alternative
d638ea6a-1059-565f-534e-752b48da75b9,DALO04904,226  London Road,Merton Care & Education Centre,Mitcham,London,CR4 3HD,Primary,Merton,Borough,Current,13/P3547,External Organization Reference Number,,Merton Care & Education Centre 226 London Road Mitcham Surrey CR4 3HD,Primary
d6404066-7b09-5f42-9335-fe5aa9f00a47,DALO03519,123  Castlewood Road,,,London,RoadN15 6BD,Primary,Haringey,Borough,Current,HGY/2016/4110,External Organization Reference Number,,123 Castlewood RoadN15 6BD,Primary
d64a149c-1479-4a90-038e-2aad82510448,DALO02988,2  Purley Way,Lombard House,Croydon,London,CR0 3JP,Primary,Croydon,Borough,Current,15/01236/P,External Organization Reference Number,,"Lombard House, 2 Purley Way, Croydon, CR0 3JP",Primary
d64dc80c-8b5e-0ae5-7285-142d58542a6d,DALO04443,6  Church Lane,Leytonstone Library,Leytonstone,London,E11 1HG,Primary,Waltham Forest,Borough,Current,161938FUL,External Organization Reference Number,,"Leytonstone Library, 6 Church Lane",Primary
d65242f9-a05c-4cc6-9b3e-87a10d6c1cce,DALO06076,30  Westcombe Avenue,,Croydon,London,CR0 3DA,Primary,Croydon,Borough,Current,15/03789/P,External Organization Reference Number,,30 Westcombe Avenue,Primary
d65d2214-6bc6-9d5a-92d7-79646fe91596,DALO01586,43  Crayford Way,,Crayford,London,DA1 4JY,Primary,Bexley,Borough,Current,N/A,External Organization Reference Number,,"43 Crayford Way, Crayford, Kent, DA1 4JY",Primary
d662cd27-027f-8caa-1876-8d9da15aa4b3,DALO02848,,National Physical Laboratory,Teddington,London,TW11 0LW,Primary,Richmond upon Thames,Borough,Current,16/2409/FUL,External Organization Reference Number,National Physical Laboratory Hampton Road Teddington ,National Physical Laboratory Hampton Road Teddington TW11 0LW,Primary
d665bd46-7a3a-2bd9-88bc-e4c8b7c307b7,DALO05243,,"Clarence House, St James Palace",,London,SW1 1BA,Primary,City of Westminster,Borough,Current,,,Clarence House garden,"CLARENCE HOUSE, ST JAMES'S PALACE, LONDON SW1 1BA",Primary
d667c71f-7d98-6790-7f87-60bbb6783b8b,DALO02224,,St Peter & Paul Church The Presbytery,Mitcham,London,CR4 4LD,Primary,Merton,Borough,Current,16/P1680,External Organization Reference Number,St Peter & Paul Church The Presbytery Cranmer Road Mitcham ,St Peter & Paul Church The Presbytery Cranmer Road Mitcham CR4 4LD,Primary
d678cc44-6938-2a42-39bf-d34561145e22,DALO04582,,Hillingdon House,Uxbridge,London,UB4 0RR,Primary,Hillingdon,Borough,Current,585/APP/2016/1968,External Organization Reference Number,,"HILLINGDON HOUSE, RAF UXBRIDGE HILLINGDON ROAD UXBRIDGE UB4 0RR",Primary
d67f8262-3c68-5cdc-1a89-5bdab3e96507,DALO04900,6  Truesdale Road ,,Beckton,London,E6 5PT,Primary,Newham,Borough,Current,15/02079/HH,External Organization Reference Number,,6 Truesdale Road,Primary
d691e7d5-9e5e-1e92-6692-98afbe596781,DALO03163,18  Chase Side,,,London,N14 5PA,Primary,Enfield,Borough,Current,15/01184/FUL,External Organization Reference Number,,18-24 Chase Side London N14 5PA,Primary
d6978f7d-2dcb-5405-3d6b-1b3fcb5f184c,DALO01491,25  Tapster Street,The Old Print Works,Barnet,London,EN5 5TH,Primary,Barnet,Borough,Current,B/05175/14,External Organization Reference Number,,"Unit 2, The Old Print Works, 25 Tapster Street",Alternative
d6a4cddc-5bcc-19d3-4b49-cfa2a6ef5008,DALO02237,4A&4B Edgware Road,Staples Corner Business Park,Cricklewood,London,NW2 6LU,Primary,Brent,Borough,Current,,,"Staples Corner, North Circular, Brent","Staples Corner, North Circular, Brent",Alternative
d6c17618-552f-83b3-904a-a629e36f9f87,DALO03789,146  High Street South,,East Ham,London,E6 3RW,Primary,Newham,Borough,Current,16/02375/FUL,External Organization Reference Number,,"146 High Street South, East Ham, London, E6 3RW,",Primary
d6c21068-35a3-79d4-4028-627b7fe17997,DALO05115,35a  Star Lane ,,,London,E16 4RF,Primary,Newham,Borough,Current,ZWOODF48,External Organization Reference Number,,35a Star Lane,Primary
