ResourceID,AdminArea,AdminAreaType
de70b12e-f39d-4d42-a12a-cf75cc712550,City of London,Borough
b9f02822-ecbb-45a4-829a-21336f5d14d0,City of London,Borough
a06793ce-d352-4e18-b0c3-8d29e2534648,City of London,Borough
a0ff8d19-101f-4ec9-a34d-4e430c0e2c67,City of London,Borough
2677857d-2b76-4d21-a186-de30ebae284e,City of London,Borough
d341c484-9d7a-486a-8011-3197f7f1442e,City of London,Borough
984bf900-0185-420e-b8e9-464f0f05978d,City of London,Borough
33c865c3-b23f-4449-a19f-fc4ba34d5528,City of London,Borough
b0644949-9b2f-451d-abc4-10246c0e9110,City of London,Borough
c1321808-8689-4033-9617-1bd62947bab3,City of London,Borough
669a91f8-940f-46ce-b02b-9f7608662d1e,City of London,Borough
eee33dd4-665e-431e-92d9-e59d0a7e8524,City of London,Borough
00fb1f82-e130-4a22-b4a7-b1440e9ccdc3,City of London,Borough
b64fa168-569f-4297-adae-e604aad21c0a,City of London,Borough
97046836-0548-4faa-a7ce-5140529cfaaf,City of London,Borough
902924c0-f006-4880-a97c-830f129a7509,City of London,Borough
09896cc6-f3be-431f-8a68-f95f753bce32,City of London,Borough
03387e08-36a6-451f-b2c2-5b5b5839ec13,City of London,Borough
d39bb62c-2251-4873-a290-50bbd556149a,City of London,Borough
b9e90440-97b3-449c-baf0-517718a8e16d,City of London,Borough
f415e0df-e832-4b33-933a-8d87fa948d72,City of London,Borough
2cccbc12-1418-417e-9569-15c021a3928e,City of London,Borough
8ee2181e-322e-4583-83c5-0c9240ea6101,City of London,Borough
8d47df49-efdc-4c37-9137-3e04d378a325,City of London,Borough
7054a4c4-b153-4cc4-b626-aa380034421a,City of London,Borough
bdb42b04-4c82-4a76-a2b9-d26c2393a83c,City of London,Borough
32e0860b-8c8e-4d11-b0fb-a139e24d73ca,City of London,Borough
bfa5fd76-565b-488a-b298-27ba5e311f18,City of London,Borough
58ab39df-b762-48ee-8212-6016d6a503c9,City of London,Borough
408ecfba-8a78-4af5-b10d-c46294bff8dd,City of London,Borough
5dc49b04-e510-4d12-adcf-0847d304a02c,City of London,Borough
aeb24490-12db-4542-b633-497640a81229,City of London,Borough
55d3d113-49dd-4c89-a08a-523d015f6738,City of London,Borough
9980724c-d67f-4be7-8ead-b278ef7a6fc1,City of London,Borough
460bd461-3411-47ff-a491-cc50a0ce99aa,City of London,Borough
da332c9e-a10b-4790-93da-7b471e805e8a,City of London,Borough
b40e9723-8ac0-4f6b-8acd-0f6f41f38f5d,City of London,Borough
56616761-73d5-4a93-afb3-4b3250ac83c0,City of London,Borough
a955df16-a79f-4285-bc82-d5c59f56b134,City of London,Borough
1b18fc6f-c8a2-4983-9dbb-322536c87a0d,City of London,Borough
d9f7a176-a9cd-4b7c-816f-8620d65ab034,City of London,Borough
0856ddad-fc4d-455c-b28e-b853829e0fe4,City of London,Borough
70575072-0f6b-4584-bf3b-6515293f3b6e,City of London,Borough
0cdff820-e093-41a6-860e-59916a67ea73,City of London,Borough
ac9728c1-fc3d-4d49-b9f3-8e3cb9ecf140,City of London,Borough
dc382471-8c1c-4708-9aed-bcf835c782f6,City of London,Borough
