ResourceID,Location Description,Location Description Type
1de6b39c-c152-40de-be49-a0828011dcf4,"Woodside Crescent, Sidcup",Primary
1dfbc8c7-4275-4da1-82aa-d3befabcae96,"Haul Road, Prince Street, Lewisham, SE8",Primary
1e37bbe7-4bac-4bec-94d4-1f4f12725998,"Bridge Street, Chiswick, Hounslow",Primary
1e3d55d5-1dc1-499b-85cd-cc24db46f81f,"Grand Drive, Raynes Park, SW20",Primary
1e3d55d5-1dc1-499b-85cd-cc24db46f81f,"Meadbrook, Raynes Park, SW20",Primary
1e80d1fb-75d3-4449-a3d2-2c5cf2d85d4d,"Battersea Church Road, Battersea, Wandsworth, SW11",Primary
1e944398-941b-4eac-a3da-8f3b5bc30f2d,Land at Cross Lane Hornsey,Primary
1ea3e74e-dfc3-4ed7-a847-df4ca7673116,"Petersham Park, Petersham Road, Petersham, Richmond",Primary
1ea61108-3649-44d4-a10f-21cd73e8b403,"Island Site, Finsbury Pavement, South Place, Islington, EC2",Primary
1ec2fa58-222a-4364-b841-1a293e69161b,"St Boltoph without Bishopsgate, Bishopsgate, City of London, EC2M",Primary
1ed986c1-0019-4ede-8121-5336fef1c77e,"Coombe Road, Norbiton, Kingston, KT2",Primary
1f474fa6-9d1e-4ccb-84a3-0cccb273890b,"Monck Street, SW1",Primary
1f474fa6-9d1e-4ccb-84a3-0cccb273890b,"Horseferry Road, SW1",Primary
1f474fa6-9d1e-4ccb-84a3-0cccb273890b,"Great Peter Street, SW1",Primary
1fbff36f-eb58-4aa4-9c2b-b51675e658ad,"Bramley Hill Road, Croydon",Primary
1fbff36f-eb58-4aa4-9c2b-b51675e658ad,"Dering Road, Croydon",Primary
1fcf13ce-f802-46ae-bdb8-ae4ec572f556,"Kemnal Road, Chislehurst, Bromley",Primary
1ff37482-5ee9-4d5c-a76f-83d6f0a342d5,"Godfrey Way, Hanworth Road (off), Feltham, Hounslow",Primary
20054c2f-1e20-4e6d-9bb1-3e16fb7870b6,"Church Street, West Ham, E15",Primary
2015b8a8-4537-427f-9193-d24eeddb3d2a,"The Green, TW9 1NQ",Primary
2049002a-9beb-4f42-89b5-56f994416294,"Clay Tye Road, Cranham, Havering",Primary
2061953b-cdbf-4bee-b1bb-c58b3e213b35,"Ham Street, TW10",Primary
2068a6a5-7e3f-4e93-858b-ab3c663c7398,"Surrey Canal Road, SE14",Primary
2068a6a5-7e3f-4e93-858b-ab3c663c7398,"Hornshay Street, SE15",Primary
20952cba-5640-48cf-820f-adec459e1d2b,"Vicarage Lane, Ilford",Primary
2096cae5-3f71-454a-8585-4f9eff5d5f5c,"Luxborough Street, Marylebone, Westminster",Primary
20beac9d-a026-46ff-8a3f-a54c43e56eff,"Percy Road, TW2",Primary
20d556d2-a10a-43ad-90c7-7e60d34afa34,"Finsbury Avenue Square, EC2",Primary
2113b436-fee0-457e-b3f4-bba4aa52750e,"Kew Bridge Road, Brentford, Hounslow, TW8",Primary
2129a437-95f4-41fd-993c-5113e7eb4cd5,"High Road, Leyton",Primary
214e6286-678a-49f3-ba94-ce55071bdc3d,"Cooper's Road, Southwark, SE1",Primary
214e6286-678a-49f3-ba94-ce55071bdc3d,"Rolls Road, Southwark, SE1",Primary
218af9af-fee3-4c42-ab92-90e5a441b498,"Park Lane, Harefield, Hillingdon",Primary
22408ba3-e8d5-4204-a686-b60146827893,"Eastwood Road, South Woodford, E18",Primary
22448d25-8633-4884-ba12-528a7b1ea291,"Area D1, Former Orpington Hospital Site, Tregony Road, Orpington, Bromley",Primary
2261f90f-f1c4-4ae6-9107-a16084e2fcf1,"Effra Site, Vauxhall, Lambeth, SW8",Primary
228788e9-aa75-4350-b281-52d080497145,"Lower Ham Road, Kingston, KT2",Primary
2298afa9-4909-4bb0-9105-1f555564557f,"Sun Street, Hackney, EC2",Primary
22a67edb-c0a9-4683-a61b-1df0571a5ce0,"Northern Road, E13",Primary
22b16f24-66c6-4f6e-8e94-1acafad71357,"Kilmartin Way, Elm Park, Hornchurch, Havering, RM12 5EL",Primary
22c2be20-05b4-40b1-a541-186fcb1abb3f,"Gurdwara Way, Barking and Dagenham",Primary
22c2be20-05b4-40b1-a541-186fcb1abb3f,"Whiting Avenue, Barking and Dagenham",Primary
22d078eb-cf5f-4442-bd44-6d4bb5bb8cff,"Land Near St Hugh's Church, Crosby Row, London Borough of Southwark",Primary
22d078eb-cf5f-4442-bd44-6d4bb5bb8cff,"Land Near St Hugh's Church, Porlock Street, London Borough of Southwark",Primary
22faba65-9ba8-45df-b08b-c0da479c9a7c,"Tideway Wharf Industrial Estate, Nine Elms Lane, Battersea, Wandsworth, SW8",Primary
23c5bba9-b333-43b6-b2d0-3e24745f6cd8,"Benedict Road, Mitcham, CR4",Primary
23df6e75-f904-4d94-82a6-4d96dff42efb,"Albion Wharf, Hester Road, Battersea, Wandsworth, SW11",Primary
23df6e75-f904-4d94-82a6-4d96dff42efb,"Bridge Wharf, Hester Road, Battersea, Wandsworth, SW11",Primary
23e71088-2a70-4441-a90b-0315a1d83941,"South Ruislip to Ickenham community forum area, Hillingdon",Primary
23ea389c-9b91-46eb-a53e-ae9633cb382c,"Gibbins Yard, Gibbins Road, Stratford",Primary
23ed0af3-223b-4c7b-9d00-4e7ab058e239,"Limeburner Lane, EC4",Primary
240a701e-919e-4655-8874-7f8681df3030,"M25 Okendon Cut, Outer London, Havering",Primary
2413752c-46e4-41e7-b25c-d1745e9e39c1,"Rookery Way, The Hyde, Barnet, NW9",Primary
243a50c4-73ff-4161-ab2d-c576864c7509,"Inglewood Close, Isle of Dogs, E14",Primary
24880bc3-f7bd-4eee-aad0-150b006e4dfc,ELO11617,Primary
24a75e90-1246-45c8-a9a4-13d9d12d19e9,"Royal Mint Court, London Borough of Tower Hamlets, EC3N 4QN",Primary
24a9f56a-f8a3-4a10-962b-63db0125ca02,"Richmond Green, Wallington, Sutton, CR0 4SA",Primary
24dc017d-15bf-46c1-9f29-f3f44c61b501,"Skerne Road, Kingston",Primary
24ff5147-4b64-4259-be2a-814490c58ebd,"Monteith Estate, Old Ford, Bow",Primary
2519615d-62cc-48a6-a5d3-1ff5c3f58ed0,"Elmley Street, Greenwich, SE18",Primary
2519615d-62cc-48a6-a5d3-1ff5c3f58ed0,"Glyndon Road, Greenwich, SE18",Primary
251ecb46-ab0c-43a8-94bc-157c112f5ab3,"Bishop's Bridge Road, W2",Primary
2548012c-398a-40dc-a102-ec3f4b710064,"Creek Road, Greenwich, SE8",Primary
258fc609-9494-40c1-9e88-1a3e6bd570c2,"Pickett's Lock Lane, Edmonton, Enfield",Primary
258fc609-9494-40c1-9e88-1a3e6bd570c2,"Meridian Way, Edmonton, Enfield",Primary
258fc609-9494-40c1-9e88-1a3e6bd570c2,"Ardra Road, Edmonton, Enfield",Primary
25c3a76c-2f87-494b-9abd-510f5eebb9f7,"Hill End Road, Harefield, Hillingdon",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Baudwin Road, SE6",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Ector Road, SE6",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Meliot Road, SE6",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Mordred Road, SE6",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Pelinore Road, SE6",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Persant Road, SE6",Primary
26263d31-0b04-4dd3-a509-4d7322cfdd7d,"Wentland Road, SE6",Primary
26459019-ca08-408d-b948-5f2d2a9f9b24,"Lee High Road, SE13",Primary
26459019-ca08-408d-b948-5f2d2a9f9b24,"Brandram Road, SE13",Primary
264f1989-ef73-4aec-851e-591c3e2ef8d8,"Parklands Bridge, Corbet Tey Road, Upminster, Havering",Primary
26548881-8f1d-4c22-a559-da402707b5aa,"Crayford Road, DA1 3QA",Primary
2662add4-d7af-4687-97d1-cf393fd8275b,"Richmond Road, St Margarets, Twickenham",Primary
2670a1fb-5146-4b7e-962b-4fac8e677f53,"Romney Road, Old Royal Naval College, Park Row, Greenwich, SE10",Primary
2692d9b9-64b3-4cfb-bd64-e6a6ceaf72d1,"White Hart Lane, Barnes",Primary
271456f5-c44e-430b-b50f-b6a6a7155147,"Springfield Park, Hackney, E5",Primary
2739bc0b-3635-479f-bfef-82966b35961b,"Nine Elms Lane, Nine Elms, Wandsworth",Primary
273ca038-c38c-4fad-8331-42fb945dd76a,"Horse Shoe Yard, New Bond Street",Primary
275f50cd-85ad-4b3a-a9cc-c85a0bd8e6b7,"Northern Line Extension: Kennington-Nine Elms-Battersea, Lambeth, Southwark, Wandsworth",Primary
277e51c2-a22b-4b16-adf0-96fb22a60e05,"High Street, Hounslow, TW3",Primary
2780deab-5a77-4305-a496-46b5d9e5fc5b,"Beddington Park, Beddington, Sutton",Primary
279a6489-511f-45db-a0fb-1b58bff7777f,"Coombe Lodge Playing Fields, Melville Road",Primary
27a4e629-a9da-4539-b9fc-8fef4f827904,"Harefield to Southall Natural Gas Pipeline, Harefield, Hillingdon",Primary
27a4e629-a9da-4539-b9fc-8fef4f827904,"Harefield to Southall Natural Gas Pipeline, Newyears Green, Hillingdon",Primary
27a4e629-a9da-4539-b9fc-8fef4f827904,"Harefield to Southall Natural Gas Pipeline, Ickenham, Hillingdon",Primary
27a4e629-a9da-4539-b9fc-8fef4f827904,"Harefield to Southall Natural Gas Pipeline, Hillingdon, Hillingdon",Primary
27a4e629-a9da-4539-b9fc-8fef4f827904,"Harefield to Southall Natural Gas Pipeline, Yeading, Hillingdon",Primary
27a4e629-a9da-4539-b9fc-8fef4f827904,"Harefield to Southall Natural Gas Pipeline, Southall",Primary
27c12aae-453b-453a-8063-8f3724452f86,"Marble Hill Park, Twickenham, Richmond Upon Thames",Primary
27e09a1c-f918-4e52-bdac-b45e8e489a70,"Public park, Wanstead Park, Wanstead, Redbridge, E11",Primary
27f86559-3edb-429f-8081-1ad4acf5e0ac,"New Bondway, Vauxhall, Lambeth, SW8",Primary
27f94200-629c-4b6e-b4c8-fa41b6c89b16,"Bedford Road, Lambeth",Primary
2847eb6f-e63d-4b78-b4de-440443ef92bf,"Car Park, Poland Street, City of Westminster, W1",Primary
285c5044-1e04-4b72-822a-97faab69209e,"Chelsea Bridge Road, SW1",Primary
28e3faee-c710-457d-961f-8bf0c54cb066,"Ratcliff, Limehouse, Poplar",Primary
28fa593c-e8f2-4799-8d10-f065d92e09d4,"Millbank, SW1P",Primary
2918767a-2a81-4cd2-94c7-66baeac7fd04,"Former Queen Mary's Hospital, Carshalton, Sutton",Primary
29248f33-95a1-4e34-9356-531aeb4931bf,"Park Crescent, Hackney, N16",Primary
2968e2e8-fc2c-4d42-b321-c840de4be64c,"Warwick Road, Rainham, Havering, RM13",Primary
29e71143-5bf4-4405-b686-384edc82466e,"Bridge Avenue, Hammersmith, Hammersmith and Fulham",Primary
29e71143-5bf4-4405-b686-384edc82466e,"Down Place, Hammersmith, Hammersmith and Fulham",Primary
29ec835d-ffb3-425c-b68e-5473a398bd01,"Occupation Road, Newington, Southwark, SE17",Primary
29fdf8f7-4b6d-4a59-a592-ed1f3a739da5,"Middlesex Street, Whitechapel, Tower Hamlets, E1",Primary
29fdf8f7-4b6d-4a59-a592-ed1f3a739da5,"Goulston Street, Whitechapel, Tower Hamlets, E1",Primary
2a1768dc-862c-4426-9019-a3f09c05e388,"Boxley Street, West Silvertown, E16",Primary
2a5443e3-bd05-4a04-9686-d80d3bd5a12b,"Bellot Street, Greenwich, SE10",Primary
2a59d17a-f554-4dac-964b-57c4a6a61860,"Set D1 Albany, W1J 0AP",Primary
2a723166-ce83-4b9a-8c27-d2f43cf7fec9,"Carlton Plaza, Maida Vale, Camden, NW6",Primary
2a8bbf70-13b6-4412-8040-1bdd29eaea2f,"Coombe Road, Norbiton, Kingston",Primary
2aa5ab1c-f088-457d-9638-d7800b1bd091,"Beam Park Riverside, Barking and Dagenham",Primary
2aa997f6-37a9-4941-b0f0-03ec80aec693,"Ferry Lane, Rainham, RM13",Primary
2ae702c0-36bd-4217-a74a-9f57e5501e31,"Craig Road, Ham, Twickenham, TW10",Primary
2b1cabec-51b2-466c-a6ad-d004f2db370f,"Fordmill Road, Catford, Lewisham, SE6",Primary
2b47ad5d-9b9c-4a0b-b2ea-da80c4fb1eb9,"Stockwell Street, Greenwich, SE10",Primary
2be3fa47-8f48-496d-8a23-8035f8f16ad4,"Amyand Park Road, Twickenham",Primary
2c2a9547-ab33-46bb-b056-4110783ea4ff,"Victoria Dock Road, Connaught Road, Albert Road, Newham, E16",Primary
2c2e79d5-3876-49d6-8946-1dff16c47aa7,"Bardag Site, Bastable Avenue, Barking",Primary
2c764815-f6f2-48f0-a04d-be9bee8d7784,"Old Bridge Street, Hampton Wick, Richmond upon Thames",Primary
2c82ee79-cf58-4e9d-a953-597fb6ebc613,"Lionel Road South, Brentford, Hounslow",Primary
2c8bb772-85d8-48e4-89f2-b247b1ad7bd1,"Church Street, West Ham, E15",Primary
2cc36240-cfc2-458c-9687-2bbc4ec94c83,"Heathfield, Hanworth",Primary
2cc8d64b-54ea-4415-a643-d652129a2f30,Valentine's Park,Primary
2cd664ca-9471-4cd2-b0d3-9d19a499fb60,"Kensington Gardens, W2",Primary
2cf4bf86-0c88-41e9-a779-890433b65474,"Valley Road, Streatham, Lambeth",Primary
2d874df8-8783-4e36-ba5a-06155c8bbb81,"Cherry Orchard Road, Croydon",Primary
2ddc9f73-6869-47e5-a181-6f5a09e8d7cf,"Shoreditch High Street, Shoreditch, Tower Hamlets",Primary
2e16c09d-1e2d-40c1-ac74-9d4fa0c31d8d,"Berthon Street, Deptford, Greenwich, SE8",Primary
2e416c36-aee1-4f1a-8c6c-7ddbe5d846e3,"Kensington Gardens, Bayswater Road, Bayswater, Westminster",Primary
2e608f9b-20e9-4b35-8d37-5b89df94dd09,"Putney High Street, Putney, SW15",Primary
2e608f9b-20e9-4b35-8d37-5b89df94dd09,"Brewhouse Street, Putney, SW15",Primary
2ea19983-3588-4994-b614-a3551d77ea05,"Imperial Wharf, Imperial Road, Hammersmith and Fulham, SW6",Primary
2eaf8399-72bd-4701-934b-36325789bdc3,"Scylla Road, Heathrow, Hillingdon",Primary
2ecddee5-9dcf-4fc3-83a3-fe2d23fa4d1b,"Hawley Wharf, Chalk Farm Road, Camden, NW1",Primary
2ecddee5-9dcf-4fc3-83a3-fe2d23fa4d1b,"Hawley Wharf, Castlehaven Road, Camden, NW1",Primary
2ecddee5-9dcf-4fc3-83a3-fe2d23fa4d1b,"Hawley Wharf, Hawley Road, Camden, NW1",Primary
2ecddee5-9dcf-4fc3-83a3-fe2d23fa4d1b,"Hawley Wharf, Kentish Town Road, Camden, NW1",Primary
2eed6c01-85bd-49d9-89b1-af90e6fa1cd0,"Zone A, Kings Cross Central, Camden",Primary
2f95c4bb-6307-481c-9fe0-6228dba9dd30,"Broom Road, Teddington Lock, TW11",Primary
2f9befef-cc8e-42da-bb3f-66aaf64394cb,"Dingle Gardens, Stoneyard Lane, Poplar, E14",Primary
2fb5900d-bd7c-4124-98eb-d20692ea7cd0,"Granville Road Estate, Cricklewood, NW2",Primary
2fbb9e0f-24c9-43d3-b1a9-baa8bae1ad49,"Duke's Place, City of London, EC3A 5DH",Primary
2fda59e7-da66-4814-a903-a7d40dfc3df4,"Lauder's Lane, Rainham, Havering",Primary
300c1414-f35d-4984-8ab1-f51600ed2231,"Sydney Close, Uxbridge, Hillingdon, UB8 2UJ",Primary
303f1da1-911e-4255-814c-9d7d4f14e9e9,"Coombe Park, Kingston, KT2",Primary
3073e569-fad0-46c4-b329-92b66e183dff,"Romford Road, Rainham, RM13",Primary
3073e569-fad0-46c4-b329-92b66e183dff,"Sandy Lane, Rainham, RM13",Primary
3073e569-fad0-46c4-b329-92b66e183dff,"New Road, Rainham, RM13",Primary
3073e569-fad0-46c4-b329-92b66e183dff,"Launder's Lane, Rainham, RM13",Primary
3087d8d2-d4ca-43a9-89d8-bddfe63f4db1,"Blaker Road, Stratford",Primary
317acfd8-0ea5-4cb2-8079-7a7fc4e9cb83,"Thames Gateway Water Treatment Plant Distribution Pipeline, Redbridge, Newham & Waltham Forest",Primary
31830f43-4017-40b1-a088-cda49bc72a44,"River Thames, St George Wharf foreshore, Lambeth",Primary
31c14f2d-ce03-42e6-a2ba-77c539539f1c,"Pentlow Street, Putney, Wandsworth, SW15",Primary
31c65c36-10a7-4c41-9018-9ba2d6b34a62,"Surrey Street, Croydon",Primary
31c65c36-10a7-4c41-9018-9ba2d6b34a62,"Waterworks Yard, Croydon",Primary
31c65c36-10a7-4c41-9018-9ba2d6b34a62,"Middle Street, Croydon",Primary
32157e53-86ec-4bd0-971d-a009c783e488,"Land at Harrow View West, Harrow View",Primary
326a0d3d-96a6-4898-9957-ef8cccf6b64b,"Principal Place, Plough Yard, London Borough of Hackney, EC2",Primary
326a0d3d-96a6-4898-9957-ef8cccf6b64b,"Principal Place, Shoreditch High Street, London Borough of Hackney, E1",Primary
327a2280-e8a2-4f8c-b4da-aec0becfbee9,"Green Lanes, Enfield, N13 5UJ",Primary
3297a65a-5220-4543-8151-59ec8a1a034f,"Leatherhead Road, Chessington, Kingston",Primary
3297a65a-5220-4543-8151-59ec8a1a034f,"Garrison Lane, Chessington, Kingston",Primary
329ca53e-d530-4ae0-a1f3-cd8baddc4a7a,"The Royal Arsenal, Beresford Street, Woolwich, Greenwich",Primary
329ca53e-d530-4ae0-a1f3-cd8baddc4a7a,"The Royal Arsenal, Plumstead Road, Woolwich, Greenwich",Primary
32f5589f-966f-4214-a065-8a33207735e7,"Lee Tunnel Thames Water, Beckton Sewage Treatment Works, Newham",Primary
33411e73-c686-4bbd-ad2e-2a5efd0d0b4f,"Samson Street, E13",Primary
33568d36-1e9c-4fa7-85d7-97ee23ecc3a3,"Lion Green Road Car Park, Fourth Drive, Coulsdon, Croydon, CR5",Primary
33568d36-1e9c-4fa7-85d7-97ee23ecc3a3,"Lion Green Road Car Park, Lion Green Road, Coulsdon, Croydon, CR5",Primary
33b51ca4-1d63-42c8-877d-052fe410a7f7,"Park Hill Park, Water Tower Hill, South Croydon, Croydon",Primary
33c25195-224b-4201-8b83-d7cb163408dd,Palaeolithic artefacts from gravel pit (need to update MLO20441),Primary
33c502d8-cb24-4777-b3c6-1133c074bcb9,"St Edward's Way, Romford, Havering, RM1",Primary
33c502d8-cb24-4777-b3c6-1133c074bcb9,"Market Place, Romford, Havering, RM1",Primary
33c502d8-cb24-4777-b3c6-1133c074bcb9,"Market Link, Romford, Havering, RM1",Primary
33d12af7-f108-4fa1-b6a9-638a4e4ea55f,"Salway Road, Stratford, Newham, E15",Primary
33dd6475-3f86-4009-816b-d666c9a717a3,"Dartmouth Road, SE23",Primary
33e08452-010e-4971-b396-47083c71efa9,"High Street, Teddington",Primary
33f1cc83-f410-442e-9ce9-a1bab94f3c01,"Prestons Road, Blackwall, Isle of Dogs",Primary
33f1cc83-f410-442e-9ce9-a1bab94f3c01,"Coldharbour, Blackwall, Isle of Dogs",Primary
33f50861-ca79-4229-8aaa-87d737a8d697,"Woodford Green, Redbridge",Primary
34400c26-0fe7-4b90-9766-2b07c9aa9be0,"Knightsbridge Green, Westminster, SW1",Primary
34507e60-e061-483b-b8a3-b853ee0c562f,"Pickett's Lock Lane, Edmonton, Enfield",Primary
34507e60-e061-483b-b8a3-b853ee0c562f,"Meridian Way, Edmonton, Enfield",Primary
34507e60-e061-483b-b8a3-b853ee0c562f,"Ardra Road, Edmonton, Enfield",Primary
346f5476-aee7-4239-b295-90a7d7d9bf39,"Renforth Street, Southwark, SE16",Primary
3485158b-a44a-42f9-9b30-ba00287b93f3,"Paul Street, Shoreditch, Hackney, EC2A 4JH",Primary
3487c09d-8c90-413b-92a8-ccfe2e5a7801,"Site of the Former Hendon Omnibus Station, The Burroughs, Hendon, Barnet, NW4",Primary
348ad535-087b-4f20-8b7b-8c9662386fdd,"Olympic Park, Temple Mills Road, Temple Mills, Hackney, E15",Primary
349bcbb8-1f97-4e1d-be89-9f627a5f4fb2,"Greenwich Peninsula, Greenwich",Primary
34aaf343-5f6d-4443-ae72-b53a29c41ade,Pinner Village Gardens,Primary
34dfa690-c5ef-449e-880e-0aa3c35aa688,"Rich Industrial Estate, Crimscott Road, Bermondsey, London Borough of Southwark",Primary
34e1f50c-53ec-42db-8f91-2e9b1a2bc3b1,"Bury Street (near), Ruislip, Middx, HA4",Primary
34f9e44e-a35f-4b03-8bcf-b37a7479f957,"Gallions Reach, River Thames",Primary
352a8a26-3158-439b-b6e0-4c9de6137e31,"Nursery Lane, Laburnum Street, Hackney, E2",Primary
35b2f763-844b-4a9e-8f8c-4ac8ba930745,"Woodman Street, E16",Primary
35b750e2-6754-4627-bcaf-fa38980e2cd9,"Felnex Trding Estate, London Road, Hackbridge, Sutton, SM6",Primary
35cf7b32-4c29-4cde-b6f3-6ac62a3e548b,"J Sainsbury Site, Clapham High Street, Clapham, Lambeth",Primary
360254b0-3205-45f8-afd6-3ea1c959607b,"St Nicholas Way, Sutton",Primary
360254b0-3205-45f8-afd6-3ea1c959607b,"Crown Road, Sutton",Primary
36128b18-d6d9-40cd-b522-d4a9a5fef511,"Site at Greenland Street, Camden",Primary
361767b2-fe52-4e41-ac76-8a101366d2ab,"Greenhill Rents, Islington",Primary
3632d0d3-e22d-4aa7-ada5-4982fe6e3b6c,"Mogden Lane, Rugby Road, Isleworth, TW7",Primary
363f9498-8a19-4523-a2c6-26019bac4579,"Land at Pheonix Place, Mount Pleasant, London Borough of Camden",Primary
364db631-e209-42e1-b2e8-2867d24cc5ec,"The Highway, Whitechapel, Tower Hamlets, E1",Primary
3673389f-70bb-4efc-a4ef-fab3298d1e46,"Middle Temple Lane, EC4",Primary
369b4b3a-0040-4214-a0b0-77d13f72555e,"Wennington & Aveley Marshes Nature Reserve, Wennington Road, Rainham, Havering, RM13/RM15",Primary
36d3b874-5ef3-4d44-bcda-f3b66ea82dbe,"Land at the Aerodrome Hotel, Purley Way, Croydon",Primary
36fd7dbe-5068-469e-97cd-f493ca0eb993,"Uxbridge Road, Hanwell, Ealing",Primary
377a3524-c281-4ef8-ab01-05c188c9f770,"The Butts, Brentford, Middx, TW8",Primary
38180190-2696-4176-803f-624c66c1d1e5,"Former Brooks Timber Yard, South Street, Romford, Havering, RM7",Primary
381b39c4-17b2-4f17-be34-0eb96cb025af,"Land at Blackhorse Lane, Walthamstow, E17",Primary
38592f15-c090-493f-9eda-60e04962c796,"Watermead Park, Slade Green, Crayford, Bexley, DA8",Primary
38a05e7f-ef00-482d-81a1-a8a5ec0bf90f,"Chilter Street, Marylebone, Westminster",Primary
3901c6ec-2bd9-423c-a7f9-24a104dcd024,"Former Queen Mary's Hospital site, Carshalton, Sutton",Primary
39223ff6-ee30-4914-9f95-d72bc733b355,"The Builders Yard, Danbury Mews, Wallington, Sutton",Primary
39232021-d865-4d7d-a106-b28d13351d5b,"Dagenham Heathway to Wennington, Barking",Primary
39276279-f522-4b1e-a836-2055701f92c6,"Tower Gardens, Tower Hill, Tower Hamlets, EC3",Primary
3930bbd7-644f-483f-af91-c71ca9276c56,"Former Police Station Site, Half Acre, Brentford, Hounslow, TW8",Primary
39523966-701b-4dde-aa89-6d1cd18f3492,Chiltern Street,Primary
39523966-701b-4dde-aa89-6d1cd18f3492,Paddington Street,Primary
395b2366-16fd-421c-96b6-0c6ab86e61cf,"Collins Theatre Site, Essex Road, Islington Green, Islington",Primary
3969a7a4-e45d-4828-b579-b892e2d96e2d,"Wards Wharf, Thames Road, Silvertown, Newham, E16",Primary
3969e83f-3fc1-47e1-acab-83c772dd2adc,"Land at Vinson Close, Orpington, Bromley",Primary
39de78ef-0f07-4cab-af7a-dda3f36332f6,"Advent Way, Edmonton, Enfield",Primary
3a01efe3-a4bd-49ca-9daa-96df27606c54,"Battersea Wharf, Queenstown Road, Wandsworth, SW8",Primary
3a15eefd-883d-4b56-bf9c-4054c693c677,Kings Cross Station,Primary
3a2e1af9-e417-41a5-9538-ca717397a8f3,"Evelyn Way, Beddington, Sutton",Primary
3a422170-ae4a-4f8c-a0e5-6bc218876eba,"Site at Edwin Street, Canning Town, Newham, E16 1PZ",Primary
3a549c29-f3ca-43d8-9372-d8d91693e48b,"Bridge Street, Chiswick, Hounslow",Primary
3a68a875-14a4-4fc7-979e-18c613bcb71a,"Blaker Road, Stratford",Primary
3a71549a-460e-4e44-85f0-7fa6e47794b8,"Paternoster Square, EC4",Primary
3aaa7403-f8b3-491b-b755-fd6cf19fb9e4,"St Thomas Street, London Borough of Southwark, SE1 3QD",Primary
3ac781fb-bd88-4d56-929a-3464b6d7ac94,"Nugent Industrial Estate, Cray Avenue, St Mary Cray, Orpington, Bromley",Primary
3ad1aa46-14b3-4b66-bb9e-00b2defd2203,West Way Gospell Hall,Primary
3adde6df-9611-4908-981d-79631368ccaf,"Olympic Planning Delivery Zone 6, E15",Primary
3aec5843-ecf4-4a96-b604-2e5cf183ba1f,"Cumberland Road, E13",Primary
3aec5843-ecf4-4a96-b604-2e5cf183ba1f,"Prince Regent Lane, E13",Primary
3b1a5950-066f-4541-b3eb-7ed8f5dcf6fb,"Wardrobe Place, City of London, EC4 5AH",Primary
3b1fc8ca-5aa9-4e39-9ceb-a0b766b1b667,"Land at the Nightingale Estate, Kenninghall Road, Hackney, E5",Primary
3b5c3e7d-9abb-4afa-8f2b-04774cf67d56,"Lion Green Road, Coulsdon, Croydon, CR5",Primary
3b5c3e7d-9abb-4afa-8f2b-04774cf67d56,"Fourth Drive, Coulsdon, Croydon, CR5",Primary
3b7ee91e-eadb-4b5c-ad6a-bd5230e39f84,"Cromwell Road, Kingston",Primary
3bbef9f4-9e4a-43ed-9d7a-5300cd5c03af,"Charterhouse Square, St Luke's, Islington, EC1M",Primary
3be00332-7fe1-4957-ab47-0d0e2fcc280a,Walthamstow City Academy,Primary
3bebccb3-16d1-46f8-98cb-267d64a15615,"Raeburn Avenue, Surbiton, KT5",Primary
3c3eda31-d604-4be8-a153-aa3feca80f03,"Nine Elms Development, Battersea, London Borough of Wandsworth, SW8",Primary
3c8cd91a-147f-4263-9446-14d94eea5699,"Petrofina Wharf, Carnwath Road, Hammersmith and Fulham, SW6",Primary
3c9a1f36-5bc3-4522-94a8-e3e5c72beddb,"St Paul's Churchyard, EC4",Primary
3cde7831-afde-48f2-b234-4e1ae646e5ae,"Thronbury Road, Spring Grove, Isleworth",Primary
3ce378ca-b041-4ffb-9d1e-d53fd8608d6a,"Church Road, Cranford, Hounslow",Primary
3cebe769-631d-49d3-b492-96b47198c554,"Citroen Site, Capital Interchange Way, Brentford, TW8 0EX",Primary
3d028562-78d0-46eb-8bbe-a35f3018f046,"Site A1 to Site A3, Canada Water, Surrey Quays Road, Rotherhithe, Southwark, SE16",Primary
3d29a9c5-65f7-4875-a466-53d78d062709,"Stepney Green Road, Stepney, Tower Hamlets",Primary
