ResourceID,Location Description,Location Description Type
8af2bc96-e74c-4334-824c-71d3f151b7f2,"Lincoln's Inn North Gardens, Whetstone Park, WC2",Alternative
8b46b958-7ce6-4f9c-820b-de6fd4d656da,"Gresham Street, City of London, EC2",Alternative
8b606e7c-bd14-44b7-8493-72e8805769bc,"Devonshire Square, City of London, EC3",Alternative
8b606e7c-bd14-44b7-8493-72e8805769bc,"Cavendish Court, City of London, EC3",Alternative
8b91140b-c6a6-4662-873c-c77e12b31d8e,"Manor Way, Cyprus, E6",Alternative
8b91cd57-f50f-4f01-acf3-9708621db45b,"Alberta Street, Newington, Southwark",Alternative
8b91cd57-f50f-4f01-acf3-9708621db45b,"Wesley Close, Newington, Southwark",Alternative
8b91cd57-f50f-4f01-acf3-9708621db45b,"Amelia Street, Newington, Southwark",Alternative
8b91cd57-f50f-4f01-acf3-9708621db45b,"Penrose Street, Newington, Southwark",Alternative
8b91cd57-f50f-4f01-acf3-9708621db45b,"Penrose Grove, Newington, Southwark",Alternative
8b91cd57-f50f-4f01-acf3-9708621db45b,"Newington Butts, Newington, Southwark",Alternative
8b9375f0-4d70-4e8a-95b2-1d36ac20d4b0,"Pennington Street, Tower Hamlets, E1",Alternative
8b9375f0-4d70-4e8a-95b2-1d36ac20d4b0,"Wapping Lane, Tower Hamlets, E1",Alternative
8bd27ad7-3645-4a45-b3e0-b037ef19df00,"Car Park Site, corner of Stoney Street, Southwark, SE1",Alternative
8c08b773-269b-4e89-bf69-6b2a415e901f,"Felstead Street, E9",Alternative
8c4583ce-6ad7-41c1-8674-8543a7a00124,"Old Gloucester Street, Bloomsbury, Camden",Alternative
8c4583ce-6ad7-41c1-8674-8543a7a00124,"New North Street, Bloomsbury, Camden",Alternative
8c4583ce-6ad7-41c1-8674-8543a7a00124,"Harpur Street, Bloomsbury, Camden",Alternative
8c4583ce-6ad7-41c1-8674-8543a7a00124,"Orde Hall Street, Bloomsbury, Camden",Alternative
8c8d3b3b-5405-45ec-96a4-a336b5b4ed88,"Charterhouse Street, Smithfield General Market, City of London, EC1",Alternative
8c8d3b3b-5405-45ec-96a4-a336b5b4ed88,"West Poultry Avenue, Smithfield General Market, City of London, EC1",Alternative
8c8f3031-4aa9-4caf-aef0-e58add58c444,"Alkham Road, Hackney, N16",Alternative
8c8f3031-4aa9-4caf-aef0-e58add58c444,"Northwold Road, Hackney, N16",Alternative
8cba3f50-f2e9-42a6-9b33-b70d9c62b10d,"Forest Road, Hainault, RM6",Alternative
8cba3f50-f2e9-42a6-9b33-b70d9c62b10d,"Romford Road, Hainault, RM6",Alternative
8d06fe6b-9d0e-4d44-a34c-2ad53774de9e,"Oldfield Lane North, Greenford, Ealing, UB6 8QD",Alternative
8d475e92-f104-4ce8-9105-42bd7dfa80c6,"Bandon Hill, Croydon",Alternative
8d479215-a576-4528-bfa9-92dfed8228cf,"Grove Park, Kingsbury, Brent",Alternative
8d55d58f-a716-4eab-9d30-15be2056911b,"Ebor Street, E1",Alternative
8d55d58f-a716-4eab-9d30-15be2056911b,"Redchurch Street, E1",Alternative
8d55d58f-a716-4eab-9d30-15be2056911b,"Chance Street, E1",Alternative
8d7c47ae-f837-4faf-a319-54c5fddffe37,Rommany Road,Alternative
8d867e63-cfe6-4811-b4ca-0e973402175b,"Lyons Place, Westminster, NW8",Alternative
8d867e63-cfe6-4811-b4ca-0e973402175b,"Edgware Road, Westminster, NW8",Alternative
8d8faac9-afe9-4e26-b5e1-51829464e706,"Beresford Square, Woolwich, SE18",Alternative
8db4cdd1-65fc-4be0-bf48-fd90d29748ac,"Tower Bridge Road, Southwark, SE1",Alternative
8e65d72b-2cd5-4126-9b25-f42ecf4e2b77,"High Timber Street, EC4",Alternative
8e65d72b-2cd5-4126-9b25-f42ecf4e2b77,"Huggin Hill, EC4",Alternative
8f563714-3213-4015-b025-fe8542ad95a4,"Burnett Street, SE11",Alternative
8f563714-3213-4015-b025-fe8542ad95a4,"Leopold Walk, SE11",Alternative
8f9d9d94-27e2-4699-b01d-04743e3c9c83,"Green Park, Westminster",Alternative
8faa7628-c824-4191-ba31-b6534a36935e,"Greenwich Park, King William Walk, Greenwich, SE10",Alternative
8faa7628-c824-4191-ba31-b6534a36935e,"Greenwich Park, Blackheath Avenue, Greenwich, SE10",Alternative
8fb3d686-0d43-4a12-8b99-feafc8b4bdd3,"Eden Street, Eden Walk, Kingston upon Thames, KT1",Alternative
8fda8df9-89e4-42d1-aa2d-638e72a89a57,"Mansion House Street, City of London, EC2",Alternative
8fda8df9-89e4-42d1-aa2d-638e72a89a57,"Poultry (corner of), City of London, EC2",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"Old Bailey, City of London, EC4",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"Ludgate Court, City of London, EC4",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"Ludgate Broadway, City of London, EC4",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"Black Friars Lane, City of London, EC4",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"Queen Victoria Street, City of London, EC4",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"New Bridge Street, City of London, EC4",Alternative
8ff3cf9c-e572-4e2c-b80f-3d77c8f750ef,"Farringdon Street, City fo London, EC4",Alternative
9037005e-ec33-40c9-bbd0-cc1d434c0ae6,"Shelbourne Road, Tottenham, Haringey, N17",Alternative
9037005e-ec33-40c9-bbd0-cc1d434c0ae6,"Landsdowne Road, Tottenham, Haringey, N17",Alternative
9037005e-ec33-40c9-bbd0-cc1d434c0ae6,"Denmark Street, Tottenham, Haringey, N17",Alternative
9037005e-ec33-40c9-bbd0-cc1d434c0ae6,"Chalgrave Road, Tottenham, Haringey, N16",Alternative
90440ff6-a133-4342-8fea-468690a355d1,"London Road, Morden",Alternative
905df693-504d-4de5-9172-7a86e62346c9,Drawdock Road,Alternative
90873788-0e2a-4985-8186-97c8bdc4b76b,"Stone House, City of London, EC2",Alternative
90873788-0e2a-4985-8186-97c8bdc4b76b,"Steple Hall, City of London, EC2",Alternative
90873788-0e2a-4985-8186-97c8bdc4b76b,"Stone House Court, City of London, EC2",Alternative
90f8d743-f3f9-46ab-9fa8-094dda2ea937,Crown Lane,Alternative
90f8fc05-6442-4a8f-bf7d-f6e55a00eecf,"Gonson Street, Greenwich, SE8",Alternative
90f8fc05-6442-4a8f-bf7d-f6e55a00eecf,"Albury Street, Greenwich, SE8",Alternative
912982c4-b55b-4b59-8fd0-bbc212a09501,"Burlington Road, Hammersmith and Fulham, SW6",Alternative
913d6a62-81a5-4bcb-a1b3-ff17f0c14901,"Sanderstead Hill, Croydon",Alternative
913d6a62-81a5-4bcb-a1b3-ff17f0c14901,"Limpsfield Road, Croydon",Alternative
916b2249-a01c-466d-93ba-17bbd02085cd,"North Street, Barking, Barking and Dagenham",Alternative
91f990f7-f589-40b1-98b9-635974526212,"Price's Street, Southwark, SE1",Alternative
91f990f7-f589-40b1-98b9-635974526212,"Great Suffolk Street, Southwark, SE1",Alternative
92644a38-e97e-4fd1-8f8e-f0c27dd24822,"Old Bailey, City of London, EC1",Alternative
92790265-991e-451f-a1cb-19c6419b6379,"Reddown Road, Coulsdon",Alternative
931cb0c8-b020-4fc9-b952-bc502f934d2f,"St Mary Axe, City of London, EC3",Alternative
93d71dc8-ddf5-4325-bec2-c71fdfd12b39,"Cannon Street, City of London, EC4",Alternative
94e469e7-2163-437b-adc2-ed5f15719a0e,"Hewett Street, Shoreditch, Hackney, EC2A",Alternative
94e469e7-2163-437b-adc2-ed5f15719a0e,"Plough Yard, Shoreditch, Hackney, EC2A",Alternative
94e469e7-2163-437b-adc2-ed5f15719a0e,"Hearn Street, Shoreditch, Hackney, EC2A",Alternative
950ffaf1-5b3f-42ae-a385-b54ae4517743,"Tyne Street, Whitechapel, Tower Hamlets, E1",Alternative
950ffaf1-5b3f-42ae-a385-b54ae4517743,"Pommell Way, Whitechapel, Tower Hamlets, E1",Alternative
9511649b-a0f1-49e1-be9d-5cefaf182054,"New Park Road, Streatham Hill",Alternative
951ee5f4-9321-4b7e-8ba9-8cdcd9428f76,"Putney Wharf, Putney High Street, SW15",Alternative
954c40e6-c382-4b18-8b06-138bb37baf5e,"Wood Street, City of London, EC2",Alternative
95589598-2cbe-460f-bce9-5cfac14ce502,"Oarsman Road, Whitmore Estate, Hackney, N1",Alternative
964f6470-725c-4cf8-96dc-b0751aca4a2b,"Tabard Street, Southwark, SE1",Alternative
966f5b89-da6e-4952-9b3a-d8390200e2f0,"Champions Way, Barnet",Alternative
9694757e-485e-4d15-8756-00be4dae7a64,"Haynes Street, Farringdon, EC1",Alternative
9694757e-485e-4d15-8756-00be4dae7a64,"Long Lane, Farringdon, EC1",Alternative
96aa2052-4a33-4471-b8e8-d771dc275c25,"Whitechapel High Street, Tower Hamlets, E1",Alternative
96aa2052-4a33-4471-b8e8-d771dc275c25,"Goulston Street, Tower Hamlets, E1",Alternative
974a384a-3c5f-4721-93cf-c3bbe115a05f,"Northern Line Extension, Kennington Station, Southwark",Alternative
97b32c83-6622-48a4-8801-2187c4b4e376,"Newington Causeway, Southwark, SE1",Alternative
97b32c83-6622-48a4-8801-2187c4b4e376,"Elephant and Castle, Southwark, SE1",Alternative
97ded8da-3108-4c5a-a7a5-e9fbdcf25a52,"Lavington Street, Southwark, SE1",Alternative
98005063-56d9-434b-9aa1-0dfd4233b4a2,"Highbury Station Road, N1",Alternative
98617756-fab0-453e-b0f2-3726af0bdb58,"Southall Place, Southwark",Alternative
987c2388-927f-47f5-8afd-91b7b45b93e7,"Priory Lane, Roehampton, SW15",Alternative
98983e58-8239-427c-a2e4-8a8cc62052e1,"Hay's Wharf, Tooley Street, Southwark, SE1",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Abbotsbury Road, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Addison Road, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Holland Park, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Ilchester Place, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Kensington High Street, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Melbury Road, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Napier Road, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Park Close, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"St Mary Abotts Terrace, Kensington, Kensington and Chelsesa, W14",Alternative
98aa339d-2ea4-4c3f-85c6-b1fc77db1afc,"Woodsford Square, Kensington, Kensington and Chelsesa, W14",Alternative
999bae9c-79ee-4002-8449-a84396667f67,"Appold Street, EC2",Alternative
999bae9c-79ee-4002-8449-a84396667f67,"Primrose Street, EC2",Alternative
999bae9c-79ee-4002-8449-a84396667f67,"Pindar Street, EC2",Alternative
999bae9c-79ee-4002-8449-a84396667f67,"Broad Street Buildings, EC2",Alternative
999bae9c-79ee-4002-8449-a84396667f67,"Sun Street Passage, EC2",Alternative
99b67ee1-1808-4a40-82af-14f284801055,"The Floral Hall, WC2",Alternative
99b67ee1-1808-4a40-82af-14f284801055,"Jubilee Gardens, WC2",Alternative
99b869cd-b684-4c11-9a53-c2ef6440fe03,"Shirley Street, Canning Town",Alternative
99b869cd-b684-4c11-9a53-c2ef6440fe03,"Turner Street, Canning Town",Alternative
9a2faa38-1e13-45ac-a2dc-ad1f097985d9,"Cannon Street, EC4",Alternative
9a5b1173-fdf7-46eb-a148-b12ed7523bca,"Crystal Palace Park, Thicket Road, Crystal Palace, Bromley",Alternative
9a5b1173-fdf7-46eb-a148-b12ed7523bca,"Crystal Palace Park, Ledington Road, Crystal Palace, Bromley",Alternative
9a5b1173-fdf7-46eb-a148-b12ed7523bca,"Crystal Palace Park, Anerley Hill, Crystal Palace, Bromley",Alternative
9a5b1173-fdf7-46eb-a148-b12ed7523bca,"Crystal Palace Park, Crystal Palace Parade, Crystal Palace, Bromley",Alternative
9aa0e8ce-ad8b-4e3a-acd6-1baf540fe114,"Pipers Lane, Edgware, Barnet, HA8 8DD",Alternative
9b5c60d9-3231-43dd-af43-fc7492e4fcd1,"Tooley Street, Southwark",Alternative
9b5f1f15-a7f3-4626-b348-4c345507eec6,"Prince Edward Road, Hackney Wick, Hackney",Alternative
9b5f1f15-a7f3-4626-b348-4c345507eec6,"Wallis Road, Hackney Wick, Hackney",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Clerkenwell Road, Camden/Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Coldbath Square, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Crawford Passage, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Elm Street, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Eyre Street Hill, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Farringdon Road, Camden/Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Greys Inn Road, Camden",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Herbal Hill, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Laystall Street, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Leather Lane, Camden",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Mount Pleasant, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Ray Street, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Roseberry Avenue, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Topham Street, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Vine Hill, Islington",Alternative
9bd8cc2d-1791-474b-8b6a-370386873f9b,"Warner Street, Islington",Alternative
9bdef32c-2869-483a-a4b2-579a0e5fafe3,"Jubilee Way, Tolworth, Kingston upon Thames",Alternative
9bf2cd0f-8601-4c0b-b795-b38922000ec5,"Borough High Street, Southwark, SE1",Alternative
9bf2cd0f-8601-4c0b-b795-b38922000ec5,"Joiner Street, Southwark, SE1",Alternative
9bf2cd0f-8601-4c0b-b795-b38922000ec5,"Bedale Street, Southwark, SE1",Alternative
9c4d5537-fead-4e35-812e-b732288b30d5,"Tower Bridge Road, Bermondsey, Southwark, SE1",Alternative
9c4d5537-fead-4e35-812e-b732288b30d5,"Grange Walk, Bermondsey, Southwark, SE1",Alternative
9c518509-5319-46c7-8e15-132f5530f0a5,"Greenwich Park, Maze Hill, Greenwich, SE10",Alternative
9c518509-5319-46c7-8e15-132f5530f0a5,"Crooms Hill, Greenwich Park, Greenwich, SE10",Alternative
9c5fa3fd-7828-4d01-bcfc-a5b7b6a21cda,"Gonville Street, Fulham, Hammersmith and Fulham",Alternative
9c8511ac-deb5-4d35-ba02-2909a69710f9,"Lamb Street, Spitalfields, Tower Hamlets, E1",Alternative
9c8511ac-deb5-4d35-ba02-2909a69710f9,"Nantes Passage, Spitalfields, Tower Hamlets, E1",Alternative
9c8511ac-deb5-4d35-ba02-2909a69710f9,"Folgate Street, Spitalfields, Tower Hamlets, E1",Alternative
9cb6c7ff-50f5-4573-82c0-65a28e2ec661,"Hay's Wharf, Morgan's Lane, Southwark, SE1",Alternative
9cc9bd6e-7dee-4a69-917f-409aa76f170d,"New Change, EC4",Alternative
9d0068ff-0bed-40f7-b474-4a570d0e80e3,"Densham Road, West Ham, Newham",Alternative
9de7f731-dd9b-4da0-94ee-2020ce76e4c1,"Parnell Road, Old Ford, E3",Alternative
9e611164-2a67-4d01-be2b-6fc313c3f885,Wandsworth Road,Alternative
9e611164-2a67-4d01-be2b-6fc313c3f885,Bridgefoot,Alternative
9e613c4a-b8fc-4a41-9761-805bb7592963,"Former railway viaduct to Broad Street Station, Plough Yard, Hackney, EC2",Alternative
9f69c8f2-6a92-4fa3-b5b0-c53f5ff029e8,"Brunswick Park, Brunswick Park Road, Barnet, N11",Alternative
a028b5e0-4b50-4758-84fe-b14a4e7feb34,"Rank Site, Sidcup Bypass, Watery Road, Sidcup, Bexley",Alternative
a0bb2b19-cdcc-4e5d-a58b-3fc065ecb479,"Clerkenwell Road, St Bartholomew's Hospital Medical College, EC1",Alternative
a0bb2b19-cdcc-4e5d-a58b-3fc065ecb479,"Goswell Road, St Bartholomew's Hospital Medical College, EC1",Alternative
a11c6574-6db7-46bc-a663-36b073beb9e1,"Hewett Street, Hackney, EC2A",Alternative
a1914748-dc88-4015-a00d-45649c7dfcad,"Gilkes Place, Calton Avenue, SE21",Alternative
a1ac5c68-1bc7-4a6d-8489-e074ea3c8a9b,"Sanctuary Street, The Borough, Southwark, SE1",Alternative
a2379542-7e40-4481-aafb-7643149a7d95,"Fountain Drive, Carshalton, Sutton, SM5",Alternative
a2379542-7e40-4481-aafb-7643149a7d95,"Former Queen Mary's Hospital, Carshalton, Sutton, SM5",Alternative
a2379542-7e40-4481-aafb-7643149a7d95,"Damson Way, Carshalton, Sutton, SM5",Alternative
a2ea6d1a-343e-4f3a-89a1-709ea1be4a1d,"Pope's Head Alley, City of London, EC3",Alternative
a2f98bf2-a374-4ae3-83ec-c2f06bf596a9,"Chandlers Avenue, Greenwich",Alternative
a32036cb-5b4c-4ee4-bcb9-27656791b6d1,"London Wall, EC2Y",Alternative
a36ba47d-58a8-41af-8c66-9aadf5a27837,"Springfield Road, Hayes, UB4",Alternative
a3ad52b0-102e-47ca-9d0f-64c0c1f98287,"Parliament Street, SW1",Alternative
a3c6cbb6-2ac5-42d2-bc13-02d66b2171f9,"St Neots Play Ground, Main Road, Romford, Havering",Alternative
a3c6cbb6-2ac5-42d2-bc13-02d66b2171f9,"St Neots Play Ground, Barnsley Road, Romford, Havering",Alternative
a4225b69-f269-4c5e-aa72-526f7c6925bb,"Meadow Row, Southwark, SE1",Alternative
a433ed92-c01c-44a7-a747-62159ccb8363,"Nevada Street, Greenwich, SE10",Alternative
a433ed92-c01c-44a7-a747-62159ccb8363,"King Williams Walk, Greenwich, SE10",Alternative
a4c4307a-52fd-44f0-99b9-116f5d6abb09,"Perivale Lane, Perivale",Alternative
a505fb0c-2084-4bdc-8806-79d705679044,"John Roll Way, Bermondsey, SE16",Alternative
a6092b6d-3bbf-45d6-92f0-6da004c47be0,"Highgate Road, Kentish Town, Camden, NW1",Alternative
a6a56fc9-bbeb-4b41-92fe-fd3b3aa9412b,"Devonshire Square, EC3",Alternative
a7e39e6e-dfc0-420e-8f16-44faf67df81c,"Watford Road, Sudbury, HA0",Alternative
a801de28-f31c-4d77-aabb-2b6c40efafe2,"Abbey Street, Southwark, SE1",Alternative
a801de28-f31c-4d77-aabb-2b6c40efafe2,"Tower Bridge Road, Southwark, SE1",Alternative
a81fe692-9dd5-4d09-875c-f37ed815990d,Lambeth Wick (Also Called),Alternative
a8a1a4ed-fd04-41ca-bee9-4a925a6d7f21,"Breakspear Road, Hillingdon",Alternative
a8e7d051-515c-4f1d-8f13-55d25ecff6c5,"Vicarage Road, Kingston",Alternative
a9afcaed-c29d-4f73-a169-c826b21e872f,Evandale Road,Alternative
a9ea906b-bd73-47f5-9042-252b6a81a506,"Glamis Estate, King David Lane, Shadwell, Tower Hamlets, E1",Alternative
aa1d3d7b-73c9-42c1-89aa-3714d82d6218,"Warren Lane, Woolwich",Alternative
aa28b996-db2a-41d9-8921-03245af8cd03,"Quartermile Lane, Leyton, E10",Alternative
aa561e52-4e02-401b-a783-6ac73932a7af,"St John's Lane, Islington, EC1",Alternative
aa561e52-4e02-401b-a783-6ac73932a7af,"Peter's Lane, Islington, EC1",Alternative
aa561e52-4e02-401b-a783-6ac73932a7af,"Eagle Court, Islington, EC1",Alternative
aa561e52-4e02-401b-a783-6ac73932a7af,"Britton Street, Islington, EC1",Alternative
aa561e52-4e02-401b-a783-6ac73932a7af,"Benjamin Street, Islington, EC1",Alternative
aad5706e-6b28-430b-9f0f-589fdae5d280,"Mickleham Road, St Paul's Cray, Bromley",Alternative
aba14e35-4e01-4cfb-b995-d06ec90ee5b0,"West India Avenue, Isle of Dogs, Tower Hamlets, E14 4BE",Alternative
aba14e35-4e01-4cfb-b995-d06ec90ee5b0,"Westferry Road, Isle of Dogs, Tower Hamlets, E14 4BE",Alternative
ac02e134-e5d2-4069-b7b1-374e4adf88a2,Landor Road,Alternative
ac0713e3-cbcd-4c62-950e-d53e088efcb8,"Union Street, Southwark, SE1",Alternative
ac0713e3-cbcd-4c62-950e-d53e088efcb8,"Newcomen Street, Southwark, SE1",Alternative
ac0713e3-cbcd-4c62-950e-d53e088efcb8,"Snowsfields, Southwark, SE1",Alternative
ac0713e3-cbcd-4c62-950e-d53e088efcb8,"Tooley Street, Southwark, SE1",Alternative
ac0713e3-cbcd-4c62-950e-d53e088efcb8,"Druid Street, Southwark, SE1",Alternative
acd53404-a43a-4125-b903-c27c03f128f6,"English Gardens, Southwark, SE1",Alternative
acd53404-a43a-4125-b903-c27c03f128f6,"Tooley Street, Southwark, SE1",Alternative
acd53404-a43a-4125-b903-c27c03f128f6,"Morgan's Lane, Southwark, SE1",Alternative
acf356ca-ca01-431d-9e62-2bb29a86eecb,"North Drive, Beckenham",Alternative
ad2a26e8-f88a-4456-900a-6582aff674a3,"Blackfriars Underpass, City of London, EC4",Alternative
ad3ca321-1e92-42ff-b90d-23193c89d4b0,"All Hallows Lane, City of London, EC4",Alternative
ad3ca321-1e92-42ff-b90d-23193c89d4b0,"Upper Thames Street, City of London, EC4",Alternative
ad7ffb85-b172-4d69-81cd-952def6096af,"Greenwich Church Street, Greenwich",Alternative
ad7ffb85-b172-4d69-81cd-952def6096af,"East Ferry Road, Isle of Dogs, Tower Hamlets",Alternative
ae2a996f-5eeb-451e-a730-cce2b5a7145b,"Hay's Wharf, Tooley Lane, Southwark, SE1",Alternative
ae325cc6-30a7-47b7-9ab2-b727dcf14911,"Webb Street, Southwark, SE1",Alternative
ae951bcf-5d73-42d9-95da-406bce4ee6b4,"Old Gloucester Street, Bloomsbury, Camden",Alternative
ae951bcf-5d73-42d9-95da-406bce4ee6b4,"New North Street, Bloomsbury, Camden",Alternative
ae951bcf-5d73-42d9-95da-406bce4ee6b4,"Harpur Street, Bloomsbury, Camden",Alternative
ae951bcf-5d73-42d9-95da-406bce4ee6b4,"Orde Hall Street, Bloomsbury, Camden",Alternative
aebbf6c8-78a7-4707-82be-02d467db292c,"Vauxhall Bridge Road, SW1",Alternative
aebbf6c8-78a7-4707-82be-02d467db292c,"Upper Tachbrook Street, SW1",Alternative
aef24cd8-0749-4857-85d9-d305822de8d5,"Commerce Road, Brentford, TW8 8JZ",Alternative
afc8a166-b19a-4f95-aace-c11fd93a6a63,"Pancras Road, Camden",Alternative
b01801f7-9ad0-4f67-867f-217e958ddfab,"Rockingham Street, Southwark, SE1",Alternative
b0348f9c-e865-46e8-a71e-8b32723f65b5,"Fulham Broadway, Walham Green, Hammersmith and Fulham, SW6",Alternative
b0a0a980-4fa0-4687-bab7-0290bf7d71db,"Seward Street, EC1",Alternative
b15332b3-5f83-4f92-a6c3-7c99af8445bf,"Lancaster Street, Southwark, SE1",Alternative
b1553438-fb6c-461f-8a05-68852348be13,"Upper Ground (east corner), Southwark, SE1",Alternative
b157b669-a82f-4a53-b505-69a09b2401d4,"Temple Place, WC2",Alternative
b157b669-a82f-4a53-b505-69a09b2401d4,"Surrey Street, WC2",Alternative
b1af04e6-e84c-46a9-b7b4-5e9d043fd7ef,"Hoxton Market, Hackney, N1",Alternative
b226218f-459d-4c0e-b634-e009a48f6085,"Land off Southern Perimeter Road, Heathrow Airport, Hillingdon",Alternative
b28032ce-1604-448b-a417-38ab8c9cc552,"Middlesex Street, City of London, E1",Alternative
b28032ce-1604-448b-a417-38ab8c9cc552,"New Street, City of London, EC2",Alternative
b2a220e1-7eea-42b3-a5ce-1d73c1831c44,"Wiltshire Road, SW9",Alternative
b31e8447-1e62-415a-97a9-b3e826f2608e,"Fir Grove Road, Angell Town, Brixton, SW9",Alternative
b3763a5f-448c-437c-b524-a4989f2d618d,"Three Mill Lane, E3",Alternative
b3763a5f-448c-437c-b524-a4989f2d618d,"St Leonards Road, E14",Alternative
b3763a5f-448c-437c-b524-a4989f2d618d,"Poplar High Street, E14",Alternative
b3763a5f-448c-437c-b524-a4989f2d618d,"Ditchburn Street, E14",Alternative
b3c206a8-d5be-4c48-ac3b-5ed21bae9555,"Glengall Grove, E14",Alternative
b405d08b-931e-4a44-895b-128ecc2302da,"Queen Victoria Street, City of London, EC4",Alternative
b4328c17-b54e-469c-b2a1-e03acfcc0028,"Turner Street, Whitechapel, Tower Hamlets",Alternative
b4328c17-b54e-469c-b2a1-e03acfcc0028,"Waldon Street, Whitechapel, Tower Hamlets",Alternative
b48a1544-0f5e-42dc-a23a-e97344df58eb,"Wellesley Road, Croydon",Alternative
b48a1544-0f5e-42dc-a23a-e97344df58eb,"Poplar Walk, Croydon",Alternative
b48a1544-0f5e-42dc-a23a-e97344df58eb,"North End, Croydon",Alternative
b4c7e990-d558-411e-a470-9d20b92902dd,"Tabard extension housing site, Pilgrimage Street, Southwark, SE1",Alternative
b50e1f98-7967-4979-a0bf-b112bb77c8a5,"Church Street, Dagenham, RM10",Alternative
b554fd79-7b05-44c3-818c-87ffc093c6d8,"Cheney Road, Camden",Alternative
b64a76df-523b-4a72-a5a2-479b20fd516f,"Danson Lane, Bexley",Alternative
b64a76df-523b-4a72-a5a2-479b20fd516f,"Lakeside Close, Bexley",Alternative
b67a8d78-e2ea-4270-bea2-5c3295a02a31,"Bexley Lane, Sidcup, Bexley",Alternative
b67a8d78-e2ea-4270-bea2-5c3295a02a31,"Leafield Lane, Sidcup, Bexley",Alternative
b67a8d78-e2ea-4270-bea2-5c3295a02a31,"North Cray Road, Sidcup, Bexley",Alternative
b6aaacf9-0bcf-4690-b9d9-49e155441478,"Greenwich Park, Charlton Way, Greenwich, SE10",Alternative
b6eecdb4-6d9d-4ddf-b828-e3cebad2ac9d,"Villas Road, Plumstead, Greenwich, SE10",Alternative
b6eecdb4-6d9d-4ddf-b828-e3cebad2ac9d,"Walmer Terrace, Plumstead, Greenwich, SE10",Alternative
b6eecdb4-6d9d-4ddf-b828-e3cebad2ac9d,"Polthorne Street, Plumstead, Greenwich, SE10",Alternative
b705f1ba-e230-4c49-acb6-274aa486fd32,"Selborne Gardens, Hendon, Barnet, NW4",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"Bletchley Street, Shoreditch, Hackney, N1",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"Bracklyn Street, Shoreditch, Hackney, N1",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"Cavendish Street, Shoreditch, Hackney, N1",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"City Road, Shoreditch, Islington",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"Cropley Street, Shoreditch, Hackney, N1",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"Eagle Wharf Road, Shoreditch, Hackney, N1",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"East Road, Shoreditch, Hackney, N1",Alternative
b72cf300-f0ac-4330-9673-059b0d6c7e6c,"Evelyn Walk, Shoreditch, Hackney, N1",Alternative
